id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1349089370209472513	1349089370209472513	2021-01-12 15:22:25 Eastern Standard Time	2021-01-12	15:22:25	-0500	521037016	tontonfinger	tontonfinger	{'type': 'Point', 'coordinates': [48.879257, 2.375547]}	Vient de publier une photo à Rue Henri-Murger  https://t.co/kizN0XTV5R	fr	[]	['https://www.instagram.com/p/CJ9UrSzp5P3/?igshid=v0p47ym54e8y']	[]	0	0	0	[]	[]	https://twitter.com/Tontonfinger/status/1349089370209472513	False		0			48.880048,2.385939,1km					[]				
1349044817486098437	1349044817486098437	2021-01-12 12:25:23 Eastern Standard Time	2021-01-12	12:25:23	-0500	1462582483	francoisdagnaud	François Dagnaud		Je donne  « Rendez-vous sur place(S), en ligne » aux habitant.e.s du 19e vendredi 22 janvier à 18h30. Pendant une heure, tous les mois, avec l’équipe municipale, nous serons en direct avec vous. En 2021, on garde le lien !  https://t.co/g0doDC3DcD	fr	[]	[]	[]	9	21	46	[]	[]	https://twitter.com/FrancoisDagnaud/status/1349044817486098437	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1349044641618866179/pu/img/WE2cVBppbP7C2R_G.jpg		48.880048,2.385939,1km					[]				
1348964148303028227	1348964148303028227	2021-01-12 07:04:50 Eastern Standard Time	2021-01-12	07:04:50	-0500	1462582483	francoisdagnaud	François Dagnaud		Gardons, tanches, carassins et carpes... 85 kilos au total nagent depuis ce matin dans le lac des Buttes-Chaumont et enrichissent la biodiversité de cet espace naturel.  Cc @HalimaJemni @C_Najdovski  https://t.co/E4auFxsqqz	fr	[{'screen_name': 'halimajemni', 'name': 'halima jemni', 'id': '831604883077857280'}, {'screen_name': 'c_najdovski', 'name': 'christophe najdovski', 'id': '225464287'}]	[]	[]	13	13	112	[]	[]	https://twitter.com/FrancoisDagnaud/status/1348964148303028227	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1348964105261117440/pu/img/k4ZV5HS13jt7R4LS.jpg		48.880048,2.385939,1km					[]				
1348751692662272007	1348751692662272007	2021-01-11 17:00:36 Eastern Standard Time	2021-01-11	17:00:36	-0500	43578304	paultakeuchi	Elisabeth Paul-Takeuchi	{'type': 'Point', 'coordinates': [48.8822, 2.382]}	Mon petit canard sur le petit canal n’a pas l’air de s’en faire - la la lère.   #chanson #chansonfrancaise #canal #deconfinement #deconfiné #canard #parisjetaime #parisjetadore #💁🏻‍♀️ #😉 à 19th arrondissement, Paris  https://t.co/ytYCnTDIMA	fr	[]	['https://www.instagram.com/p/CJ67HnDh0VJ/?igshid=a91iwdropexm']	[]	0	0	0	['chanson', 'chansonfrancaise', 'canal', 'deconfinement', 'deconfiné', 'canard', 'parisjetaime', 'parisjetadore']	[]	https://twitter.com/paultakeuchi/status/1348751692662272007	False		0			48.880048,2.385939,1km					[]				
1348723346062585856	1348723346062585856	2021-01-11 15:07:58 Eastern Standard Time	2021-01-11	15:07:58	-0500	4897933972	pequignotmarthe	Marthe Pequignot	{'type': 'Point', 'coordinates': [48.87128779, 2.38506173]}	☁️ 🌇 Chaperon rouge in the smog  ☁️🌇 . . . . #illustration #drawing #chaperonrouge #paris à Parc de Belleville  https://t.co/RwmynIOU4C	fr	[]	['https://www.instagram.com/p/CJ6uOkphYHN/?igshid=1d8d378qy3rj7']	[]	0	0	0	['illustration', 'drawing', 'chaperonrouge', 'paris']	[]	https://twitter.com/PequignotMarthe/status/1348723346062585856	False		0			48.880048,2.385939,1km					[]				
1348555004760743936	1348555004760743936	2021-01-11 03:59:02 Eastern Standard Time	2021-01-11	03:59:02	-0500	193805250	juliettedragon	JULIETTE DRAGON	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	#butteschaumont  #winterishere  #freezingcold  #icyblue #sunset #sundaywalk à Parc des Buttes-Chaumont  https://t.co/UEx27BewVY	fr	[]	['https://www.instagram.com/p/CJ5hrMVAFi0/?igshid=n1zge4pk58ae']	[]	0	0	0	['butteschaumont', 'winterishere', 'freezingcold', 'icyblue', 'sunset', 'sundaywalk']	[]	https://twitter.com/JULIETTEDRAGON/status/1348555004760743936	False		0			48.880048,2.385939,1km					[]				
1348415797027168256	1348415797027168256	2021-01-10 18:45:53 Eastern Standard Time	2021-01-10	18:45:53	-0500	2787286295	knebelbruno	sarawat	{'type': 'Point', 'coordinates': [48.8770499, 2.37797]}	meu amor não será passageiro, te amarei de janeiro a janeiro, até o mundo acabar ❤️  e fomos de 1 ano juntinhos @lehi_rodrigues  e que venhamos de muitos outros, até o infinito acabar. Te amo meu príncipe 👑 em Amour  https://t.co/Xxop4Jwso1	pt	[]	['https://www.instagram.com/p/CJ4iX1xhkGP/?igshid=1kqo5og5tcfeq']	[]	1	0	6	[]	[]	https://twitter.com/KnebelBruno/status/1348415797027168256	False		0			48.880048,2.385939,1km					[]				
1348305516125106178	1348305516125106178	2021-01-10 11:27:40 Eastern Standard Time	2021-01-10	11:27:40	-0500	1134770768276066304	fr_bechieau	Francois Bechieau		Avec @julienbayou pour une #IledeFrance où il fera mieux vivre et respirer ensemble demain ! #UrgenceEcologie #Mobilite #Transports #IdfEcologie #regionales2021 @idf_ecologie	fr	"[{'screen_name': 'julienbayou', 'name': 'julien bayou', 'id': '14830116'}, {'screen_name': 'idf_ecologie', 'name': ""l'écologie évidemment"", 'id': '1320771994460278788'}]"	[]	[]	1	10	13	['iledefrance', 'urgenceecologie', 'mobilite', 'transports', 'idfecologie', 'regionales2021']	[]	https://twitter.com/Fr_Bechieau/status/1348305516125106178	False	https://twitter.com/julienbayou/status/1348304122202771457	0			48.880048,2.385939,1km					[]				
1347986469009453057	1347986469009453057	2021-01-09 14:19:53 Eastern Standard Time	2021-01-09	14:19:53	-0500	43578304	paultakeuchi	Elisabeth Paul-Takeuchi	{'type': 'Point', 'coordinates': [48.8822, 2.382]}	Vient de publier une photo à 19th arrondissement, Paris  https://t.co/hU4edPQfU8	fr	[]	['https://www.instagram.com/p/CJ1fIrqh367/?igshid=1uhgog0tcjwqr']	[]	0	0	0	[]	[]	https://twitter.com/paultakeuchi/status/1347986469009453057	False		0			48.880048,2.385939,1km					[]				
1347973870691745792	1347973870691745792	2021-01-09 13:29:49 Eastern Standard Time	2021-01-09	13:29:49	-0500	1310244890782171143	mehdi__terranee	مهدي 🌌		en train de penser	fr	[]	[]	[]	1	0	4	[]	[]	https://twitter.com/mehdi__terranee/status/1347973870691745792	False		0			48.880048,2.385939,1km					[]				
1347913656068001794	1347913656068001794	2021-01-09 09:30:33 Eastern Standard Time	2021-01-09	09:30:33	-0500	193805250	juliettedragon	JULIETTE DRAGON	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	#readyformeditation !!  #babyitscoldoutside  #winterishere #beautyiseverywhere #whitesky #freezingmorning  #butteschaumont à Parc des Buttes-Chaumont  https://t.co/SIeRxpt7fz	fr	[]	['https://www.instagram.com/p/CJ0-BeTgnk2/?igshid=16l7e6yt8vwq5']	[]	0	0	0	['readyformeditation', 'babyitscoldoutside', 'winterishere', 'beautyiseverywhere', 'whitesky', 'freezingmorning', 'butteschaumont']	[]	https://twitter.com/JULIETTEDRAGON/status/1347913656068001794	False		0			48.880048,2.385939,1km					[]				
1347912193002639360	1347912193002639360	2021-01-09 09:24:44 Eastern Standard Time	2021-01-09	09:24:44	-0500	193805250	juliettedragon	JULIETTE DRAGON	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	Les Buttes Chaumont étaient toutes givrées ce matin. #winterishere #freezing #awesomemorning #meditationtime #happydragon à Parc des Buttes-Chaumont  https://t.co/MYpQu4p9iJ	fr	[]	['https://www.instagram.com/p/CJ09W9tgjB2/?igshid=16jdjodi4wbuh']	[]	0	0	0	['winterishere', 'freezing', 'awesomemorning', 'meditationtime', 'happydragon']	[]	https://twitter.com/JULIETTEDRAGON/status/1347912193002639360	False		0			48.880048,2.385939,1km					[]				
1347890692757086211	1347890692757086211	2021-01-09 07:59:18 Eastern Standard Time	2021-01-09	07:59:18	-0500	1306661651563896838	romaneloubares2	Romi 🐙		Quand les gens viennent me demander des photos 💙  https://t.co/iQEwLPdqMC	fr	[]	[]	['https://pbs.twimg.com/media/ErSrbzuW4AIWxL_.jpg']	0	0	1	[]	[]	https://twitter.com/RomaneLoubares2/status/1347890692757086211	False		1	https://pbs.twimg.com/media/ErSrbzuW4AIWxL_.jpg		48.880048,2.385939,1km					[]				
1347650970692562946	1347650970692562946	2021-01-08 16:06:44 Eastern Standard Time	2021-01-08	16:06:44	-0500	521037016	tontonfinger	tontonfinger	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	Vient de publier une photo à Parc des Buttes-Chaumont  https://t.co/smpyMLWZnl	fr	[]	['https://www.instagram.com/p/CJzGkIRpQx2/?igshid=z0n9cuazoa3y']	[]	0	0	0	[]	[]	https://twitter.com/Tontonfinger/status/1347650970692562946	False		0			48.880048,2.385939,1km					[]				
1347624626210410500	1347624626210410500	2021-01-08 14:22:03 Eastern Standard Time	2021-01-08	14:22:03	-0500	2173802541	lascombe_so	Sophie Lascombe		 https://t.co/6Y5v6WZrlJ	und	[]	[]	['https://pbs.twimg.com/media/ErO5c8QXIAkrNkF.jpg']	0	0	6	[]	[]	https://twitter.com/Lascombe_So/status/1347624626210410500	False		1	https://pbs.twimg.com/media/ErO5c8QXIAkrNkF.jpg		48.880048,2.385939,1km					[]				
1347613396842246144	1347613396842246144	2021-01-08 13:37:25 Eastern Standard Time	2021-01-08	13:37:25	-0500	486132697	maitre_66	GLH		@twitterfrance you @ est parti l. Dkha	it	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/maitre_66/status/1347613396842246144	False		0			48.880048,2.385939,1km					[]				
1347586873594531841	1347586873594531841	2021-01-08 11:52:02 Eastern Standard Time	2021-01-08	11:52:02	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/e7zlIUwtBc	fr	[]	['https://www.instagram.com/p/CJypaxOrLzl/?igshid=7k49zxcbd0vb']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1347586873594531841	False		0			48.880048,2.385939,1km					[]				
1347103249858514945	1347103249858514945	2021-01-07 03:50:17 Eastern Standard Time	2021-01-07	03:50:17	-0500	1926502896	54etats	54 ÉTATS	{'type': 'Point', 'coordinates': [48.87221728, 2.38759074]}	USA 🇺🇸  Le Congrès américain valide la victoire de Joe Biden à la présidentielle. #joebiden #congresamericain #donaldtrump à United States of America  https://t.co/RBmmnNWkm2	fr	[]	['https://www.instagram.com/p/CJvNfibjmU_/?igshid=gc6gfgu5ehvz']	[]	0	1	2	['joebiden', 'congresamericain', 'donaldtrump']	[]	https://twitter.com/54ETATS/status/1347103249858514945	False		0			48.880048,2.385939,1km					[]				
1346989068907810819	1346989068907810819	2021-01-06 20:16:34 Eastern Standard Time	2021-01-06	20:16:34	-0500	794233915812839424	albert_nahmias	Nahmias Albert	{'type': 'Point', 'coordinates': [48.87306624, 2.38282424]}	Pinuch à Le Baratin  https://t.co/U9TGGZ4Ljt	fr	[]	['https://www.instagram.com/p/CJuZfu8i93y/?igshid=1k06v7x35eykp']	[]	0	0	0	[]	[]	https://twitter.com/albert_nahmias/status/1346989068907810819	False		0			48.880048,2.385939,1km					[]				
1346988188057952256	1346988188057952256	2021-01-06 20:13:04 Eastern Standard Time	2021-01-06	20:13:04	-0500	794233915812839424	albert_nahmias	Nahmias Albert	{'type': 'Point', 'coordinates': [48.87306624, 2.38282424]}	Vient de publier une vidéo à Le Baratin  https://t.co/tH93xO83v3	fr	[]	['https://www.instagram.com/p/CJuXw78ia-r/?igshid=121p1gdl8pw7u']	[]	0	0	0	[]	[]	https://twitter.com/albert_nahmias/status/1346988188057952256	False		0			48.880048,2.385939,1km					[]				
1346966790816067587	1346966790816067587	2021-01-06 18:48:03 Eastern Standard Time	2021-01-06	18:48:03	-0500	794233915812839424	albert_nahmias	Nahmias Albert	{'type': 'Point', 'coordinates': [48.87306624, 2.38282424]}	Vient de publier une photo à Le Baratin  https://t.co/3CPya0iWkz	fr	[]	['https://www.instagram.com/p/CJuPb83M5_E/?igshid=udcuwe4uangm']	[]	0	0	0	[]	[]	https://twitter.com/albert_nahmias/status/1346966790816067587	False		0			48.880048,2.385939,1km					[]				
1346948404648292353	1346948404648292353	2021-01-06 17:34:59 Eastern Standard Time	2021-01-06	17:34:59	-0500	1926502896	54etats	54 ÉTATS	{'type': 'Point', 'coordinates': [48.87221728, 2.38759074]}	Envahissement au Capitole : «  les manifestants devront rendre des comptes » Muriel Bowser, Maire de. Washington. #USA à United States of America  https://t.co/EDYlSIR8qs	fr	[]	['https://www.instagram.com/p/CJuHEnFjzE4/?igshid=3qhidhi453lw']	[]	0	0	0	['usa']	[]	https://twitter.com/54ETATS/status/1346948404648292353	False		0			48.880048,2.385939,1km					[]				
1346948058110599168	1346948058110599168	2021-01-06 17:33:36 Eastern Standard Time	2021-01-06	17:33:36	-0500	1926502896	54etats	54 ÉTATS	{'type': 'Point', 'coordinates': [48.87221728, 2.38759074]}	BIDEN : « l’État de droit a été attaqué ». #JoeBiden à United States of America  https://t.co/wGb002sOLV	fr	[]	['https://www.instagram.com/p/CJuG63hDoJS/?igshid=1mwh101le3906']	[]	0	0	0	['joebiden']	[]	https://twitter.com/54ETATS/status/1346948058110599168	False		0			48.880048,2.385939,1km					[]				
1346940284437983234	1346940284437983234	2021-01-06 17:02:43 Eastern Standard Time	2021-01-06	17:02:43	-0500	1926502896	54etats	54 ÉTATS	{'type': 'Point', 'coordinates': [48.87221728, 2.38759074]}	USA  BIDEN : « l’Etat de droit a été attaqué »  #Biden à United States of America  https://t.co/mIw8x2FjUb	fr	[]	['https://www.instagram.com/p/CJuDYrkjBnv/?igshid=1db6pr1uwe6o1']	[]	0	0	0	['biden']	[]	https://twitter.com/54ETATS/status/1346940284437983234	False		0			48.880048,2.385939,1km					[]				
1346939854022651906	1346939854022651906	2021-01-06 17:01:00 Eastern Standard Time	2021-01-06	17:01:00	-0500	1926502896	54etats	54 ÉTATS	{'type': 'Point', 'coordinates': [48.87221728, 2.38759074]}	Vient de publier une photo à United States of America  https://t.co/jfOq3lzBzj	fr	[]	['https://www.instagram.com/p/CJuDMH3jRvS/?igshid=1qwnukqbjmhxm']	[]	0	0	0	[]	[]	https://twitter.com/54ETATS/status/1346939854022651906	False		0			48.880048,2.385939,1km					[]				
1346937698884481024	1346937698884481024	2021-01-06 16:52:26 Eastern Standard Time	2021-01-06	16:52:26	-0500	116238183	labelngongo	ANTOINE LABEL NGONGO OTTOU	{'type': 'Point', 'coordinates': [48.87221728, 2.38759074]}	We  must Pitt chose many Americans who waste their day listening To a loser and ransacking their  ailing democracy. à United States of America  https://t.co/51xZiPofYE	en	[]	['https://www.instagram.com/p/CJuCNb5n9pJ/?igshid=17vxr9fg6tgpp']	[]	0	0	0	[]	[]	https://twitter.com/LabelNgongo/status/1346937698884481024	False		0			48.880048,2.385939,1km					[]				
1346936616326230018	1346936616326230018	2021-01-06 16:48:08 Eastern Standard Time	2021-01-06	16:48:08	-0500	116238183	labelngongo	ANTOINE LABEL NGONGO OTTOU	{'type': 'Point', 'coordinates': [48.87221728, 2.38759074]}	Poor Trump who will enter the abyss of history as a bad loser. à United States of America  https://t.co/WVBX27vrKt	en	[]	['https://www.instagram.com/p/CJuBt6wnCG6/?igshid=1cnn5alpr6mmf']	[]	0	0	0	[]	[]	https://twitter.com/LabelNgongo/status/1346936616326230018	False		0			48.880048,2.385939,1km					[]				
1346936342111019008	1346936342111019008	2021-01-06 16:47:03 Eastern Standard Time	2021-01-06	16:47:03	-0500	2517665192	mac3ms	Matthieu Lacombe		#Included 🇺🇸  https://t.co/HyZzAhoYqu	und	[]	[]	['https://pbs.twimg.com/media/ErFHdjEXEAIGa6l.jpg']	0	0	0	['included']	[]	https://twitter.com/Mac3MS/status/1346936342111019008	False		1	https://pbs.twimg.com/media/ErFHdjEXEAIGa6l.jpg		48.880048,2.385939,1km					[]				
1346935387088842752	1346935387088842752	2021-01-06 16:43:15 Eastern Standard Time	2021-01-06	16:43:15	-0500	86549571	stephenheiner	Stephen Heiner	{'type': 'Point', 'coordinates': [48.8822, 2.382]}	Twelfth Night #epiphany #galettedesrois #paris #france @ 19th arrondissement, Paris  https://t.co/vdo6EEpXX8	en	[]	['https://www.instagram.com/p/CJuBKDSjOyY/?igshid=17b94ky54af5m']	[]	1	0	1	['epiphany', 'galettedesrois', 'paris', 'france']	[]	https://twitter.com/stephenheiner/status/1346935387088842752	False		0			48.880048,2.385939,1km					[]				
1346931926142230529	1346931926142230529	2021-01-06 16:29:30 Eastern Standard Time	2021-01-06	16:29:30	-0500	116238183	labelngongo	ANTOINE LABEL NGONGO OTTOU	{'type': 'Point', 'coordinates': [48.87221728, 2.38759074]}	American history will show that on january 6, 2021, the losing Président Trump was very small because he denigrated the Victory of his opposent. à United States of America  https://t.co/678t0dGl1a	en	[]	['https://www.instagram.com/p/CJt_lkUn1SK/?igshid=1ns6zmmdyslzh']	[]	0	0	0	[]	[]	https://twitter.com/LabelNgongo/status/1346931926142230529	False		0			48.880048,2.385939,1km					[]				
1346763461150302209	1346763461150302209	2021-01-06 05:20:05 Eastern Standard Time	2021-01-06	05:20:05	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/RlYxTSB869	fr	[]	['https://www.instagram.com/p/CJsy-U6LO1Z/?igshid=1x7kchuhef6fx']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1346763461150302209	False		0			48.880048,2.385939,1km					[]				
1346344512323420161	1346344512323420161	2021-01-05 01:35:20 Eastern Standard Time	2021-01-05	01:35:20	-0500	437774410	dussolalexis	AlexisDussol	{'type': 'Point', 'coordinates': [48.8838213, 2.3855666]}	Vient de publier une photo à Paris 19e  https://t.co/Wxt1dagn3E	fr	[]	['https://www.instagram.com/p/CJp0dd4l3Y9/?igshid=ylghlkf98gr6']	[]	0	1	2	[]	[]	https://twitter.com/DussolAlexis/status/1346344512323420161	False		0			48.880048,2.385939,1km					[]				
1346236314086236162	1346236314086236162	2021-01-04 18:25:23 Eastern Standard Time	2021-01-04	18:25:23	-0500	3117600813	cervodispo	cervodispo		Préfiguration de la Maison de l'Air, Maison Popul'Air, Maison Solid'Air 1er dimanche de 2021 sur le Belvédère de Belleville-Ménilmontant  https://t.co/ybdyhZUAKp	fr	[]	[]	['https://pbs.twimg.com/media/Eq7KwpvXYAIiKsU.jpg', 'https://pbs.twimg.com/media/Eq7KxX0XIAIXs_P.jpg', 'https://pbs.twimg.com/media/Eq7KyQ8W8AE6GLf.jpg']	0	1	1	[]	[]	https://twitter.com/cervodispo/status/1346236314086236162	False		1	https://pbs.twimg.com/media/Eq7KwpvXYAIiKsU.jpg		48.880048,2.385939,1km					[]				
1346126109621022723	1346126109621022723	2021-01-04 11:07:29 Eastern Standard Time	2021-01-04	11:07:29	-0500	1327617009308360705	kalloubifatima	Fatima El Kalloubi		Demain matin intervention de stimulation cérébrale profonde pour 8 h a10h de bloc  https://t.co/wrIuDQ18cq	fr	[]	[]	['https://pbs.twimg.com/media/Eq5mjywXcAINqLS.jpg']	0	0	0	[]	[]	https://twitter.com/KalloubiFatima/status/1346126109621022723	False		1	https://pbs.twimg.com/media/Eq5mjywXcAINqLS.jpg		48.880048,2.385939,1km					[]				
1346106230159384576	1346106230159384576	2021-01-04 09:48:29 Eastern Standard Time	2021-01-04	09:48:29	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/HFmHKNFZ5u	fr	[]	['https://www.instagram.com/p/CJoIGWLL7LC/?igshid=s3ybp3ipugh1']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1346106230159384576	False		0			48.880048,2.385939,1km					[]				
1346061378096930816	1346061378096930816	2021-01-04 06:50:15 Eastern Standard Time	2021-01-04	06:50:15	-0500	13860852	holivier	écololivier.		À vélo aussi, vous pouvez amener votre sapin aux points de collecte !  https://t.co/oalcuNjwbc	fr	[]	[]	['https://pbs.twimg.com/media/Eq4rr9rXMAAr2Gq.jpg']	0	2	11	[]	[]	https://twitter.com/holivier/status/1346061378096930816	False		1	https://pbs.twimg.com/media/Eq4rr9rXMAAr2Gq.jpg		48.880048,2.385939,1km					[]				
1345735388812488709	1345735388812488709	2021-01-03 09:14:53 Eastern Standard Time	2021-01-03	09:14:53	-0500	1338170007788904449	pimpmyflamingo	Pimp my Flamingo		Le dimanche à Place des Fêtes, c’est le jour du marché 🥕🍎🥖🥚🥓  https://t.co/Y5XbFzOkxr	fr	[]	[]	['https://pbs.twimg.com/media/Eq0DM2sXYAAsW1O.jpg']	12	1	59	[]	[]	https://twitter.com/PimpMyFlamingo/status/1345735388812488709	False		1	https://pbs.twimg.com/media/Eq0DM2sXYAAsW1O.jpg		48.880048,2.385939,1km					[]				
1345722305327091712	1345722305327091712	2021-01-03 08:22:54 Eastern Standard Time	2021-01-03	08:22:54	-0500	1310244890782171143	mehdi__terranee	مهدي 🌌		je pense	fr	[]	[]	[]	1	0	4	[]	[]	https://twitter.com/mehdi__terranee/status/1345722305327091712	False		0			48.880048,2.385939,1km					[]				
1345667020839395330	1345667020839395330	2021-01-03 04:43:13 Eastern Standard Time	2021-01-03	04:43:13	-0500	892139157748887552	thatzoejames	James with the Rice cooker🇭🇹		Back in oui oui land. As @afrika509 would say  https://t.co/1JZH6tYD94	en	[{'screen_name': 'afrika509', 'name': 'afrika🇭🇹', 'id': '897355304983068673'}]	[]	['https://pbs.twimg.com/media/EqzFBVdXcAEPcAN.jpg']	0	0	25	[]	[]	https://twitter.com/ThatZoeJames/status/1345667020839395330	False		1	https://pbs.twimg.com/media/EqzFBVdXcAEPcAN.jpg		48.880048,2.385939,1km					[]				
1345539598282354689	1345539598282354689	2021-01-02 20:16:53 Eastern Standard Time	2021-01-02	20:16:53	-0500	838063662	zara_sajid	Zara Sajid		Hello Jan #2021  #justbreathe #paris  https://t.co/OlPMZaBj8C	in	[]	[]	['https://pbs.twimg.com/media/EqxRIbZW8AE5Kg_.jpg']	0	0	2	['justbreathe', 'paris']	[]	https://twitter.com/zara_sajid/status/1345539598282354689	False		1	https://pbs.twimg.com/media/EqxRIbZW8AE5Kg_.jpg		48.880048,2.385939,1km					[]				
1345301946253586433	1345301946253586433	2021-01-02 04:32:33 Eastern Standard Time	2021-01-02	04:32:33	-0500	1873008726	chat_perdu	Chat Perdu	{'type': 'Point', 'coordinates': [48.8835907, 2.3807857]}	#chat #perdu à PARIS 75019 (FR)  https://t.co/P0UMPVksbl  https://t.co/9BDRz4bQSq	fr	[]	['https://www.chat-perdu.org/fr-fr/583243']	['https://pbs.twimg.com/media/Eqt4_cuXMAQxNDg.jpg']	0	5	3	['chat', 'perdu']	[]	https://twitter.com/chat_perdu/status/1345301946253586433	False		1	https://pbs.twimg.com/media/Eqt4_cuXMAQxNDg.jpg		48.880048,2.385939,1km					[]				
1345293567716184064	1345293567716184064	2021-01-02 03:59:15 Eastern Standard Time	2021-01-02	03:59:15	-0500	143936761	neigeelakkari	Neige	{'type': 'Point', 'coordinates': [48.88165815, 2.38205138]}	Vient de publier une vidéo à Buttes Chaumont  https://t.co/dQaYihVKvn	fr	[]	['https://www.instagram.com/p/CJcdLV6Ck3s/?igshid=zsm9henm18pa']	[]	0	0	0	[]	[]	https://twitter.com/Neigeelakkari/status/1345293567716184064	False		0			48.880048,2.385939,1km					[]				
1345140533941907457	1345140533941907457	2021-01-01 17:51:09 Eastern Standard Time	2021-01-01	17:51:09	-0500	811008236606328832	desprietadele	a🎲	{'type': 'Point', 'coordinates': [48.88318227, 2.38893016]}	🥂🍾2021 à Loin Dans L'espace  https://t.co/eT2ir44m0Q	fr	[]	['https://www.instagram.com/p/CJhQ9H-BMNy/?igshid=hruwxevsoal6']	[]	0	0	0	[]	[]	https://twitter.com/DesprietAdele/status/1345140533941907457	False		0			48.880048,2.385939,1km					[]				
1344321584748748800	1344321584748748800	2020-12-30 11:36:56 Eastern Standard Time	2020-12-30	11:36:56	-0500	316617121	darthmutter_	Genre Genre Binks	{'type': 'Point', 'coordinates': [48.87987273, 2.38201618]}	I'm at Parc des Buttes-Chaumont in Paris, Île-de-France  https://t.co/KxMeUrnCkm	fr	[]	['https://www.swarmapp.com/c/lKT7cAMy4Uz']	[]	0	0	0	[]	[]	https://twitter.com/Darthmutter_/status/1344321584748748800	False		0			48.880048,2.385939,1km					[]				
1344039395582746624	1344039395582746624	2020-12-29 16:55:37 Eastern Standard Time	2020-12-29	16:55:37	-0500	723838734	irdahhh	h		@WorldWideWob Parc de belleville, Paris  https://t.co/VliqeW4sMd	fr	[]	[]	['https://pbs.twimg.com/media/Eqb8tBbXUAQYoXs.jpg']	0	0	4	[]	[]	https://twitter.com/irdahhh/status/1344039395582746624	False		1	https://pbs.twimg.com/media/Eqb8tBbXUAQYoXs.jpg		48.880048,2.385939,1km					[]				
1344009766691999744	1344009766691999744	2020-12-29 14:57:53 Eastern Standard Time	2020-12-29	14:57:53	-0500	43578304	paultakeuchi	Elisabeth Paul-Takeuchi	{'type': 'Point', 'coordinates': [48.88047704, 2.38274574]}	Vient de publier une photo à Parc des Buttes-Chaumont  https://t.co/7jhFZxW1zJ	fr	[]	['https://www.instagram.com/p/CJZOve2BIcz/?igshid=mpdpbeq93703']	[]	0	0	0	[]	[]	https://twitter.com/paultakeuchi/status/1344009766691999744	False		0			48.880048,2.385939,1km					[]				
1343939506530037761	1343939506530037761	2020-12-29 10:18:42 Eastern Standard Time	2020-12-29	10:18:42	-0500	919749552	marwenmehdi	Mehdi MAROUANE	{'type': 'Point', 'coordinates': [48.8878, 2.38998]}	Vient de publier une vidéo à STUDIO 180  https://t.co/vGnmYXtAb1	fr	[]	['https://www.instagram.com/p/CJYueI_C1sk/?igshid=1o98r3jzf1n28']	[]	0	0	0	[]	[]	https://twitter.com/MarwenMehdi/status/1343939506530037761	False		0			48.880048,2.385939,1km					[]				
1343597107312119808	1343597107312119808	2020-12-28 11:38:07 Eastern Standard Time	2020-12-28	11:38:07	-0500	422352356	jpocr	Jérôme Politi DIOS	{'type': 'Point', 'coordinates': [48.88165815, 2.38205138]}	Vient de publier une photo à Buttes Chaumont  https://t.co/lQFGwbv2h5	fr	[]	['https://www.instagram.com/p/CJWTFWKAv3T/?igshid=evbcfmw1achi']	[]	0	0	0	[]	[]	https://twitter.com/jpocr/status/1343597107312119808	False		0			48.880048,2.385939,1km					[]				
1343559539782778880	1343559539782778880	2020-12-28 09:08:51 Eastern Standard Time	2020-12-28	09:08:51	-0500	44314556	themadartist72	Hayssam DAEZLY	{'type': 'Point', 'coordinates': [48.8783, 2.39309]}	Vient de publier une photo à Rue Compans  https://t.co/ZFNigcjKIK	fr	[]	['https://www.instagram.com/p/CJWB_8dLM5L/?igshid=1wyh4oshtd3pp']	[]	0	0	0	[]	[]	https://twitter.com/themadartist72/status/1343559539782778880	False		0			48.880048,2.385939,1km					[]				
