username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,
NCIDataSci,4/2/2017 15:00,3,2,,@,# #,8.49E+17,https://twitter.com/NCIDataSci/status/848611030485827584,,,,
NCIResearchCtr,4/2/2017 15:00,1,1,,@,# # #,8.49E+17,https://twitter.com/NCIResearchCtr/status/848610991684431872,,,,
nyphospital,4/2/2017 15:00,1,4,,,# # #,8.49E+17,https://twitter.com/nyphospital/status/848610988136046592,,,,
AlsalemwWaleed,4/2/2017 14:59,0,1,,,,8.49E+17,https://twitter.com/AlsalemwWaleed/status/848610836079947776,,,,
NDRI_Resource,4/2/2017 14:59,1,1,,@,#,8.49E+17,https://twitter.com/NDRI_Resource/status/848610794577199105,,,,
nikoru_nz,4/2/2017 14:58,0,0,,,#,8.49E+17,https://twitter.com/nikoru_nz/status/848610722485547008,,,,
colon_survivor,4/2/2017 14:58,2,2,,@,# #,8.49E+17,https://twitter.com/colon_survivor/status/848610632916226048,,,,
BlueHats4colons,4/2/2017 14:58,0,4,,@,# #,8.49E+17,https://twitter.com/BlueHats4colons/status/848610632672972800,,,,
RockUPress,4/2/2017 14:58,0,2,,@,#,8.49E+17,https://twitter.com/RockUPress/status/848610488011436032,,,,
biovergehq,4/2/2017 14:57,1,0,,,#,8.49E+17,https://twitter.com/biovergehq/status/848610316237905921,,,,
ShengyuKu,4/2/2017 14:57,2,1,,@ @ @ @ @,#,8.49E+17,https://twitter.com/ShengyuKu/status/848610291420205056,,,,
illuminaLive,4/2/2017 14:57,1,0,,,#,8.49E+17,https://twitter.com/illuminaLive/status/848610232901271552,,,,
oncosult,4/2/2017 14:56,6,4,,,#,8.49E+17,https://twitter.com/oncosult/status/848610113405554694,,,,
Immunopole,4/2/2017 14:56,6,4,,,# # # # # #,8.49E+17,https://twitter.com/Immunopole/status/848610101502128128,,,,
KM_Haines,4/2/2017 14:55,2,4,,,#,8.49E+17,https://twitter.com/KM_Haines/status/848609903757414400,,,,
itsthebunk,4/2/2017 14:55,1,5,,@,# #,8.49E+17,https://twitter.com/itsthebunk/status/848609903094759426,,,,
floxed1,4/2/2017 14:55,0,0,,@,,8.49E+17,https://twitter.com/floxed1/status/848609846584905728,,,,
fredhutch,4/2/2017 14:55,4,4,,,# # #,8.49E+17,https://twitter.com/fredhutch/status/848609734781538304,,,,
RoshanaMN,4/2/2017 14:54,2,6,,,#,8.49E+17,https://twitter.com/RoshanaMN/status/848609611829702656,,,,
weldeiry,4/2/2017 14:54,0,3,,,,8.49E+17,https://twitter.com/weldeiry/status/848609544943136768,,,,
BrookeLayne,4/2/2017 14:54,2,3,,@ @,# #,8.49E+17,https://twitter.com/BrookeLayne/status/848609531714306049,,,,
weldeiry,4/2/2017 14:54,0,1,,,,8.49E+17,https://twitter.com/weldeiry/status/848609482146021378,,,,
Rick__Buck,4/2/2017 14:53,6,20,,@ @,#,8.49E+17,https://twitter.com/Rick__Buck/status/848609356425961472,,,,
jloukissas,4/2/2017 14:53,3,5,,@ @,#,8.49E+17,https://twitter.com/jloukissas/status/848609324993794048,,,,
CancrPatientPOV,4/2/2017 14:53,1,0,,,#,8.49E+17,https://twitter.com/CancrPatientPOV/status/848609285240180738,,,,
jamecancerdoc,4/2/2017 14:53,7,9,,@ @,# # #,8.49E+17,https://twitter.com/jamecancerdoc/status/848609227920822273,,,,
divacyntst,4/2/2017 14:52,1,0,,@,#,8.49E+17,https://twitter.com/divacyntst/status/848609202549530626,,,,
l2presearch,4/2/2017 14:51,0,1,,,#,8.49E+17,https://twitter.com/l2presearch/status/848608961695821825,,,,
jleePSOC,4/2/2017 14:51,2,9,,@ @,# # #,8.49E+17,https://twitter.com/jleePSOC/status/848608831236177921,,,,
DrBetofMDPhD,4/2/2017 14:50,1,1,,@,# #,8.49E+17,https://twitter.com/DrBetofMDPhD/status/848608559059415040,,,,
SelectScience,4/2/2017 14:50,2,1,,@,#,8.49E+17,https://twitter.com/SelectScience/status/848608525999894528,,,,
CancerMedMDA,4/2/2017 14:50,1,3," L1 # AACR17 pic.twitter.com/Pe4G2TYXed""",,,#,8.49E+17,https://twitter.com/CancerMedMDA/status/848608524267663360,,,
parkerici,4/2/2017 14:50,3,6,,,#,8.49E+17,https://twitter.com/parkerici/status/848608496656547842,,,,
CellPressNews,4/2/2017 14:50,2,6,,@,#,8.49E+17,https://twitter.com/CellPressNews/status/848608483629043714,,,,
BroadGenomics,4/2/2017 14:49,8,7,,,#,8.49E+17,https://twitter.com/BroadGenomics/status/848608236177690627,,,,
NicholasBashour,4/2/2017 14:48,2,1,,@,# #,8.49E+17,https://twitter.com/NicholasBashour/status/848608101339197441,,,,
Genes4Health,4/2/2017 14:48,0,1,,,# # #,8.49E+17,https://twitter.com/Genes4Health/status/848608046939078659,,,,
Diaceutics,4/2/2017 14:48,3,2,,@,# # #,8.49E+17,https://twitter.com/Diaceutics/status/848608020603043840,,,,
DonnaYoungDC,4/2/2017 14:48,2,2,,@,# # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848608005839089664,,,,
DonnaYoungDC,4/2/2017 14:47,3,2,,@,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848607782232354817,,,,
JExpMed,4/2/2017 14:47,0,0,,@,#,8.49E+17,https://twitter.com/JExpMed/status/848607720924213248,,,,
DonnaYoungDC,4/2/2017 14:46,5,5,,@,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848607620424511488,,,,
med__twi,4/2/2017 14:46,1,0,,,# #,8.49E+17,https://twitter.com/med__twi/status/848607613038231553,,,,
CellChemBiol,4/2/2017 14:45,3,5,,,#,8.49E+17,https://twitter.com/CellChemBiol/status/848607289883938818,,,,
STEMCELLTech,4/2/2017 14:45,4,5,,,#,8.49E+17,https://twitter.com/STEMCELLTech/status/848607277259083776,,,,
jleePSOC,4/2/2017 14:45,3,8,,,# # # #,8.49E+17,https://twitter.com/jleePSOC/status/848607239598477313,,,,
UPMCnews,4/2/2017 14:45,1,3,,,#,8.49E+17,https://twitter.com/UPMCnews/status/848607232279408640,,,,
CellPressNews,4/2/2017 14:45,0,1,,,#,8.49E+17,https://twitter.com/CellPressNews/status/848607227946684416,,,,
bmsnews,4/2/2017 14:45,0,10,,,# # #,8.49E+17,https://twitter.com/bmsnews/status/848607211689586688,,,,
mike7pilot,4/2/2017 14:44,1,2,,@,#,8.49E+17,https://twitter.com/mike7pilot/status/848607142840070144,,,,
BatScientist,4/2/2017 14:44,1,4,,@,#,8.49E+17,https://twitter.com/BatScientist/status/848607126578577408,,,,
HistoWiz,4/2/2017 14:44,2,1,,,# # #,8.49E+17,https://twitter.com/HistoWiz/status/848607062066176002,,,,
DonnaYoungDC,4/2/2017 14:43,5,1,,@,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848606914942570499,,,,
FDAOncology,4/2/2017 14:43,1,2,,,# #,8.49E+17,https://twitter.com/FDAOncology/status/848606912786595841,,,,
Rick__Buck,4/2/2017 14:43,3,2,,,#,8.49E+17,https://twitter.com/Rick__Buck/status/848606809657147393,,,,
jleePSOC,4/2/2017 14:43,7,8,,@,#411 # # # #,8.49E+17,https://twitter.com/jleePSOC/status/848606717936062464,,,,
nas_zahir,4/2/2017 14:42,2,1,,,# #,8.49E+17,https://twitter.com/nas_zahir/status/848606598591373312,,,,
SeattleGenetics,4/2/2017 14:42,1,1,,,#,8.49E+17,https://twitter.com/SeattleGenetics/status/848606564642562049,,,,
DonnaYoungDC,4/2/2017 14:42,1,0,,@,# # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848606496363622404,,,,
ChrisPascale6,4/2/2017 14:41,1,5,,@,#,8.49E+17,https://twitter.com/ChrisPascale6/status/848606417967861765,,,,
CWolinetzNIH,4/2/2017 14:41,2,2,,,# #,8.49E+17,https://twitter.com/CWolinetzNIH/status/848606280327606274,,,,
LurieCancer,4/2/2017 14:41,3,3,,@ @,# #,8.49E+17,https://twitter.com/LurieCancer/status/848606216561582081,,,,
fredhutch,4/2/2017 14:40,3,6,,,# #,8.49E+17,https://twitter.com/fredhutch/status/848606137830211587,,,,
TheObGProject,4/2/2017 14:40,1,3,,@ @ @ @,# #,8.49E+17,https://twitter.com/TheObGProject/status/848606133266903040,,,,
broadinstitute,4/2/2017 14:40,2,8," 3:05pm, Rm 147 # AACR17",,,# #,8.49E+17,https://twitter.com/broadinstitute/status/848605990383742976,,,
fredhutch,4/2/2017 14:39,1,8,,,# # #,8.49E+17,https://twitter.com/fredhutch/status/848605879859654660,,,,
jimpbaker,4/2/2017 14:39,1,4,,@ @ @ @,#,8.49E+17,https://twitter.com/jimpbaker/status/848605731452592128,,,,
MrPug94,4/2/2017 14:37,0,1,,,# #,8.49E+17,https://twitter.com/MrPug94/status/848605406855180288,,,,
Ludwig_Cancer,4/2/2017 14:37,3,8,,,#,8.49E+17,https://twitter.com/Ludwig_Cancer/status/848605322650558464,,,,
DonnaYoungDC,4/2/2017 14:37,3,8,,@,# # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848605269596786688,,,,
ecerami,4/2/2017 14:35,0,1,,@,# #,8.49E+17,https://twitter.com/ecerami/status/848604933750444034,,,,
DonnaYoungDC,4/2/2017 14:35,0,2,,@,# # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848604883632742400,,,,
Rosy_Favicchio,4/2/2017 14:35,3,5,,@,#,8.49E+17,https://twitter.com/Rosy_Favicchio/status/848604843027701762,,,,
JessicaWBlack,4/2/2017 14:35,0,0,,@,#1553 #,8.49E+17,https://twitter.com/JessicaWBlack/status/848604801332117504,,,,
ESchattner,4/2/2017 14:34,0,3,,@,#,8.49E+17,https://twitter.com/ESchattner/status/848604638932848640,,,,
UPMCnews,4/2/2017 14:34,1,5,,@,# #,8.49E+17,https://twitter.com/UPMCnews/status/848604586281771010,,,,
jonadrabi,4/2/2017 14:34,1,1,,@,#,8.49E+17,https://twitter.com/jonadrabi/status/848604495726743554,,,,
Ludwig_Cancer,4/2/2017 14:34,1,8,,,#,8.49E+17,https://twitter.com/Ludwig_Cancer/status/848604463678066688,,,,
TuftsB,4/2/2017 14:33,0,2,,@,#,8.49E+17,https://twitter.com/TuftsB/status/848604209272557568,,,,
NCIGlobalHealth,4/2/2017 14:32,3,6,,@ @,# #1407https,8.49E+17,https://twitter.com/NCIGlobalHealth/status/848604115332714497,,,,
oncosult,4/2/2017 14:32,12,15,,@,#,8.49E+17,https://twitter.com/oncosult/status/848604050652372992,,,,
nanopore,4/2/2017 14:32,9,14,,@,#748 #,8.49E+17,https://twitter.com/nanopore/status/848604005228064768,,,,
TurnerandPerry,4/2/2017 14:32,0,1,,,# # # # #,8.49E+17,https://twitter.com/TurnerandPerry/status/848603965965180934,,,,
promega,4/2/2017 14:32,0,1,,,# #2931 #,8.49E+17,https://twitter.com/promega/status/848603955428982788,,,,
WCM_MeyerCancer,4/2/2017 14:31,1,1,,@,# #,8.49E+17,https://twitter.com/WCM_MeyerCancer/status/848603813883912197,,,,
ChrisPascale6,4/2/2017 14:31,0,4,,,#,8.49E+17,https://twitter.com/ChrisPascale6/status/848603781944233988,,,,
10xGenomics,4/2/2017 14:31,5,4,,,#,8.49E+17,https://twitter.com/10xGenomics/status/848603725316841473,,,,
DonnaYoungDC,4/2/2017 14:31,5,7,,@,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848603721852485636,,,,
ESchattner,4/2/2017 14:30,0,4,,,#,8.49E+17,https://twitter.com/ESchattner/status/848603643637051396,,,,
WCM_MeyerCancer,4/2/2017 14:30,5,9,,@ @DrFaltas,# #,8.49E+17,https://twitter.com/WCM_MeyerCancer/status/848603524216881153,,,,
odibro,4/2/2017 14:30,1,3,,,#,8.49E+17,https://twitter.com/odibro/status/848603494852460545,,,,
NCI_Training,4/2/2017 14:30,1,1,,,#1407 #,8.49E+17,https://twitter.com/NCI_Training/status/848603478914211840,,,,
FoundationATCG,4/2/2017 14:30,3,8,,,# #,8.49E+17,https://twitter.com/FoundationATCG/status/848603458642911232,,,,
fredhutch,4/2/2017 14:30,5,10,,,#,8.49E+17,https://twitter.com/fredhutch/status/848603441350004737,,,,
CRiverLabs,4/2/2017 14:30,1,2,,,#,8.49E+17,https://twitter.com/CRiverLabs/status/848603439265443842,,,,
brianbrewer,4/2/2017 14:29,2,7,,@,# #,8.49E+17,https://twitter.com/brianbrewer/status/848603425650692096,,,,
DonnaYoungDC,4/2/2017 14:29,4,3,,@,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848603425638146048,,,,
ecerami,4/2/2017 14:29,0,0,,,#,8.49E+17,https://twitter.com/ecerami/status/848603420588204033,,,,
Rosy_Favicchio,4/2/2017 14:29,0,0,,,#,8.49E+17,https://twitter.com/Rosy_Favicchio/status/848603349415063552,,,,
teaminspire,4/2/2017 14:29,2,13,,@,#,8.49E+17,https://twitter.com/teaminspire/status/848603218703785986,,,,
fredhutch,4/2/2017 14:28,6,13, very rapidly," very deep remissions"" in # FredHutch trial in ALL -Dr. Stan Riddell # AACR17""",,,# #,8.49E+17,https://twitter.com/fredhutch/status/848603169043218435,,
2BScientific,4/2/2017 14:28,0,0,,,#,8.49E+17,https://twitter.com/2BScientific/status/848603166929293312,,,,
brianbrewer,4/2/2017 14:28,2,5,,@,# #,8.49E+17,https://twitter.com/brianbrewer/status/848603005968678914,,,,
odibro,4/2/2017 14:27,0,0,,,#,8.49E+17,https://twitter.com/odibro/status/848602879636242433,,,,
DonnaYoungDC,4/2/2017 14:27,2,0,,@ @,# #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848602869804806144,,,,
WCM_MeyerCancer,4/2/2017 14:27,1,5,,@,# #,8.49E+17,https://twitter.com/WCM_MeyerCancer/status/848602760882814977,,,,
chemobrainfog,4/2/2017 14:26,4,8,,@ @,#,8.49E+17,https://twitter.com/chemobrainfog/status/848602646336417792,,,,
genuine_q8ie,4/2/2017 14:26,0,2,,,,8.49E+17,https://twitter.com/genuine_q8ie/status/848602636865736705,,,,
BShamloo,4/2/2017 14:26,0,4,,@ @,#,8.49E+17,https://twitter.com/BShamloo/status/848602636282716160,,,,
DonnaYoungDC,4/2/2017 14:26,2,1,,@ @,# # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848602526853320704,,,,
NCICRCHD,4/2/2017 14:26,1,4,,,#,8.49E+17,https://twitter.com/NCICRCHD/status/848602491092692993,,,,
BCRFcure,4/2/2017 14:26,1,0,,@,# #,8.49E+17,https://twitter.com/BCRFcure/status/848602470318321669,,,,
odibro,4/2/2017 14:25,1,4,,,#,8.49E+17,https://twitter.com/odibro/status/848602255515414528,,,,
NCIsbir,4/2/2017 14:25,0,1,,,# # # #1407,8.49E+17,https://twitter.com/NCIsbir/status/848602228420214784,,,,
ESchattner,4/2/2017 14:25,16,42,,@,# #,8.49E+17,https://twitter.com/ESchattner/status/848602196333797378,,,,
mesutliff,4/2/2017 14:24,2,8,,@ @,# # #,8.49E+17,https://twitter.com/mesutliff/status/848602166285807617,,,,
MoffittResearch,4/2/2017 14:24,3,6,,@,#,8.49E+17,https://twitter.com/MoffittResearch/status/848602142281797632,,,,
DonnaYoungDC,4/2/2017 14:24,8,5,,@,# # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848602134568423424,,,,
krzysztofbrzoz6,4/2/2017 14:24,1,1,,,# #,8.49E+17,https://twitter.com/krzysztofbrzoz6/status/848602097700528129,,,,
NeBanovich,4/2/2017 14:24,0,0,,,#,8.49E+17,https://twitter.com/NeBanovich/status/848601973435846657,,,,
CardioOncology,4/2/2017 14:23,7,10,,@,# #,8.49E+17,https://twitter.com/CardioOncology/status/848601913541234688,,,,
PWMJohnson,4/2/2017 14:23,4,7,,@,#,8.49E+17,https://twitter.com/PWMJohnson/status/848601878409687040,,,,
ecerami,4/2/2017 14:23,0,2,,,#,8.49E+17,https://twitter.com/ecerami/status/848601791352758274,,,,
DonnaYoungDC,4/2/2017 14:23,3,0,,@,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848601711233179649,,,,
BShamloo,4/2/2017 14:22,0,0,,,,8.49E+17,https://twitter.com/BShamloo/status/848601568291287041,,,,
oncosult,4/2/2017 14:22,26,36,,@,#,8.49E+17,https://twitter.com/oncosult/status/848601448761917441,,,,
ChrisPascale6,4/2/2017 14:22,0,0,,@,#,8.49E+17,https://twitter.com/ChrisPascale6/status/848601436359458820,,,,
DonnaYoungDC,4/2/2017 14:22,1,5,,@,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848601424967675904,,,,
LungCancerFaces,4/2/2017 14:21,0,2,,@,,8.49E+17,https://twitter.com/LungCancerFaces/status/848601403350175744,,,,
lymphomahub,4/2/2017 14:21,6,9,,,# # #,8.49E+17,https://twitter.com/lymphomahub/status/848601294017265666,,,,
NicholasBashour,4/2/2017 14:21,2,5,,@,#,8.49E+17,https://twitter.com/NicholasBashour/status/848601272731262977,,,,
SuzetteAndShad,4/2/2017 14:21,0,2,,@,#,8.49E+17,https://twitter.com/SuzetteAndShad/status/848601235091599361,,,,
illuminaLive,4/2/2017 14:21,0,0,,,#,8.49E+17,https://twitter.com/illuminaLive/status/848601212719165440,,,,
DonnaYoungDC,4/2/2017 14:20,2,1,,@,#,8.49E+17,https://twitter.com/DonnaYoungDC/status/848601122575192064,,,,
BernardAFox,4/2/2017 14:20,7,12,,@ @ @ @ @ @,#,8.49E+17,https://twitter.com/BernardAFox/status/848601065973051394,,,,
Luminex,4/2/2017 14:20,1,2,,,#,8.49E+17,https://twitter.com/Luminex/status/848601039309811712,,,,
bindesh1,4/2/2017 14:20,4,6,,@,#,8.49E+17,https://twitter.com/bindesh1/status/848601029868494848,,,,
HGWithers,4/2/2017 14:20,1,1,,,# #,8.49E+17,https://twitter.com/HGWithers/status/848601010922762240,,,,
jann_ingmire,4/2/2017 14:20,1,2,,@,#,8.49E+17,https://twitter.com/jann_ingmire/status/848600984318357505,,,,
TGen,4/2/2017 14:20,0,0,,,#,8.49E+17,https://twitter.com/TGen/status/848600979297751044,,,,
CellPressNews,4/2/2017 14:20,1,2,,@,#,8.49E+17,https://twitter.com/CellPressNews/status/848600939661537280,,,,
NeBanovich,4/2/2017 14:20,0,1,,,#,8.49E+17,https://twitter.com/NeBanovich/status/848600929356189696,,,,
CardioOncology,4/2/2017 14:19,7,12,,,# # # # #,8.49E+17,https://twitter.com/CardioOncology/status/848600758975180800,,,,
charles_ferte,4/2/2017 14:19,9,6,,@,# #,8.49E+17,https://twitter.com/charles_ferte/status/848600743993122816,,,,
ecerami,4/2/2017 14:19,0,1,,@,#,8.49E+17,https://twitter.com/ecerami/status/848600717929717760,,,,
nanostringtech,4/2/2017 14:19,1,0,,,#,8.49E+17,https://twitter.com/nanostringtech/status/848600700057776129,,,,
DonnaYoungDC,4/2/2017 14:18,4,4,,@,# # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848600569816260614,,,,
Trevigen,4/2/2017 14:18,0,1,,,#3015 # #,8.49E+17,https://twitter.com/Trevigen/status/848600556239298562,,,,
jonadrabi,4/2/2017 14:18,11,11,,@,#,8.49E+17,https://twitter.com/jonadrabi/status/848600455328542720,,,,
AstraZeneca,4/2/2017 14:18,32,30,,,# # #,8.49E+17,https://twitter.com/AstraZeneca/status/848600441919225857,,,,
MrPug94,4/2/2017 14:18,0,1,,,# #,8.49E+17,https://twitter.com/MrPug94/status/848600435640356864,,,,
spauldmartin,4/2/2017 14:17,1,2,,@,#,8.49E+17,https://twitter.com/spauldmartin/status/848600316404740096,,,,
jamie_a_dean,4/2/2017 14:17,1,1,,@,# #,8.49E+17,https://twitter.com/jamie_a_dean/status/848600293801697283,,,,
simocristea,4/2/2017 14:17,0,1,,,#,8.49E+17,https://twitter.com/simocristea/status/848600283261399042,,,,
JSheltzer,4/2/2017 14:17,3,16,,,# #,8.49E+17,https://twitter.com/JSheltzer/status/848600257873235968,,,,
jann_ingmire,4/2/2017 14:17,1,1,,@,#,8.49E+17,https://twitter.com/jann_ingmire/status/848600172166885378,,,,
DonnaYoungDC,4/2/2017 14:16,4,5,,@,# # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848600155116974080,,,,
xrtGenomics,4/2/2017 14:16,0,1,,,#,8.49E+17,https://twitter.com/xrtGenomics/status/848600145189122051,,,,
BrJCancer,4/2/2017 14:16,1,1,,,#,8.49E+17,https://twitter.com/BrJCancer/status/848600135718367233,,,,
brianbrewer,4/2/2017 14:16,2,2,,@,#,8.49E+17,https://twitter.com/brianbrewer/status/848599998623358977,,,,
moderna_tx,4/2/2017 14:15,5,7,,,# #,8.49E+17,https://twitter.com/moderna_tx/status/848599740073881601,,,,
BrJCancer,4/2/2017 14:14,2,2,,,#,8.49E+17,https://twitter.com/BrJCancer/status/848599651620093952,,,,
DonnaYoungDC,4/2/2017 14:14,2,1,,@,# #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848599640350093312,,,,
d2merino,4/2/2017 14:14,0,1,,@,# # #,8.49E+17,https://twitter.com/d2merino/status/848599638013882369,,,,
Rick__Buck,4/2/2017 14:14,1,2,,@,#,8.49E+17,https://twitter.com/Rick__Buck/status/848599610771820545,,,,
jenniferblakeha,4/2/2017 14:14,1,3,,,#,8.49E+17,https://twitter.com/jenniferblakeha/status/848599585140428802,,,,
NicholasBashour,4/2/2017 14:14,1,2,,@,#,8.49E+17,https://twitter.com/NicholasBashour/status/848599446774534144,,,,
brianbrewer,4/2/2017 14:13,1,0,,@ @,#,8.49E+17,https://twitter.com/brianbrewer/status/848599406874120192,,,,
ChrisPascale6,4/2/2017 14:13,1,1,,@,#,8.49E+17,https://twitter.com/ChrisPascale6/status/848599239743733761,,,,
jonadrabi,4/2/2017 14:12,17,27,,@,#,8.49E+17,https://twitter.com/jonadrabi/status/848599022852091908,,,,
CellSignal,4/2/2017 14:12,1,1,,,# # # #,8.49E+17,https://twitter.com/CellSignal/status/848598936298418178,,,,
DonnaYoungDC,4/2/2017 14:11,2,5,,@ @,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848598895596892160,,,,
NeBanovich,4/2/2017 14:11,0,0,,,#,8.49E+17,https://twitter.com/NeBanovich/status/848598863925661700,,,,
BrJCancer,4/2/2017 14:11,1,0,,,#,8.49E+17,https://twitter.com/BrJCancer/status/848598803460624385,,,,
MatthewSchabath,4/2/2017 14:11,1,1,,,# #,8.49E+17,https://twitter.com/MatthewSchabath/status/848598737370972161,,,,
FlowMetric,4/2/2017 14:11,0,1,,,# # #,8.49E+17,https://twitter.com/FlowMetric/status/848598672925491201,,,,
NicholasBashour,4/2/2017 14:11,3,6,,@,#,8.49E+17,https://twitter.com/NicholasBashour/status/848598670949928963,,,,
BrJCancer,4/2/2017 14:10,1,0,,,#,8.49E+17,https://twitter.com/BrJCancer/status/848598518533062656,,,,
WCM_MeyerCancer,4/2/2017 14:10,0,2,,@ @ @,#,8.49E+17,https://twitter.com/WCM_MeyerCancer/status/848598454075097090,,,,
sloan_kettering,4/2/2017 14:10,5,4,,,#,8.49E+17,https://twitter.com/sloan_kettering/status/848598438669406213,,,,
YaleCancer,4/2/2017 14:10,0,1,,@,# #,8.49E+17,https://twitter.com/YaleCancer/status/848598417660162048,,,,
DonnaYoungDC,4/2/2017 14:09,6,5,,@,# # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848598384776798208,,,,
NeBanovich,4/2/2017 14:09,0,0,,,#,8.49E+17,https://twitter.com/NeBanovich/status/848598298265092096,,,,
ivybelkins,4/2/2017 14:09,12,29,,@,# # #,8.49E+17,https://twitter.com/ivybelkins/status/848598269039194116,,,,
Rosy_Favicchio,4/2/2017 14:09,2,1,,,# #,8.49E+17,https://twitter.com/Rosy_Favicchio/status/848598190580523013,,,,
jonadrabi,4/2/2017 14:08,3,4,,@,#,8.49E+17,https://twitter.com/jonadrabi/status/848598121408057344,,,,
AshaniTW,4/2/2017 14:08,0,1,,,#,8.49E+17,https://twitter.com/AshaniTW/status/848598079414644738,,,,
ChrisPascale6,4/2/2017 14:08,1,1,,,#,8.49E+17,https://twitter.com/ChrisPascale6/status/848598078017998848,,,,
c4trends,4/2/2017 14:08,0,0,,,# # #,8.49E+17,https://twitter.com/c4trends/status/848597950821486596,,,,
CukiermanLab,4/2/2017 14:08,2,4,,@,# #44 #23,8.49E+17,https://twitter.com/CukiermanLab/status/848597938104410112,,,,
xrtGenomics,4/2/2017 14:08,1,1,,,#,8.49E+17,https://twitter.com/xrtGenomics/status/848597911306997762,,,,
DonnaYoungDC,4/2/2017 14:07,3,3,,@ @,# #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848597889693700098,,,,
dheady8,4/2/2017 14:07,1,1," CNBC # AACR17 pic.twitter.com/7tCSl7f374""",,,#,8.49E+17,https://twitter.com/dheady8/status/848597837977985027,,,
illuminaLive,4/2/2017 14:07,2,1,,,#,8.49E+17,https://twitter.com/illuminaLive/status/848597788069900292,,,,
ChrisPascale6,4/2/2017 14:07,2,1,,@,#,8.49E+17,https://twitter.com/ChrisPascale6/status/848597674744061958,,,,
brianbrewer,4/2/2017 14:06,1,0,,@,#,8.49E+17,https://twitter.com/brianbrewer/status/848597639180451842,,,,
BrJCancer,4/2/2017 14:06,1,0,,,#,8.49E+17,https://twitter.com/BrJCancer/status/848597617663782916,,,,
NeBanovich,4/2/2017 14:06,2,4,,,#,8.49E+17,https://twitter.com/NeBanovich/status/848597572084264961,,,,
RoshanaMN,4/2/2017 14:05,2,4,,,#,8.49E+17,https://twitter.com/RoshanaMN/status/848597382644281344,,,,
drhawryluk,4/2/2017 14:05,1,1,,@ @,#,8.49E+17,https://twitter.com/drhawryluk/status/848597253501706240,,,,
PacBio,4/2/2017 14:05,2,3,,,# #425,8.49E+17,https://twitter.com/PacBio/status/848597171909918724,,,,
CellPressNews,4/2/2017 14:05,0,2,,,#,8.49E+17,https://twitter.com/CellPressNews/status/848597162514681856,,,,
brianbrewer,4/2/2017 14:04,0,1,,@,#,8.49E+17,https://twitter.com/brianbrewer/status/848597108584312833,,,,
cancer4Hatz,4/2/2017 14:04,2,2,,,#,8.49E+17,https://twitter.com/cancer4Hatz/status/848596909124091904,,,,
DonnaYoungDC,4/2/2017 14:03,8,3,,@,# # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848596885074059264,,,,
Rosy_Favicchio,4/2/2017 14:03,1,2,,@,#,8.49E+17,https://twitter.com/Rosy_Favicchio/status/848596759957909506,,,,
crownbioscience,4/2/2017 14:03,0,1,,,# # # #,8.49E+17,https://twitter.com/crownbioscience/status/848596687065153536,,,,
LGCBiosearch,4/2/2017 14:03,3,1,,,# #,8.49E+17,https://twitter.com/LGCBiosearch/status/848596646317477893,,,,
BCILifeSciences,4/2/2017 14:03,1,1,,,#,8.49E+17,https://twitter.com/BCILifeSciences/status/848596642769055746,,,,
HilltopLabsInc,4/2/2017 14:02,0,0,,@ @,,8.49E+17,https://twitter.com/HilltopLabsInc/status/848596629674438656,,,,
DonnaYoungDC,4/2/2017 14:02,6,4,,@ @,# # # # #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848596603539791872,,,,
ChrisPascale6,4/2/2017 14:02,2,1,,@,#,8.49E+17,https://twitter.com/ChrisPascale6/status/848596551899516929,,,,
jacksonlab,4/2/2017 14:02,0,1,,@,# #,8.49E+17,https://twitter.com/jacksonlab/status/848596542864994306,,,,
cancer4Hatz,4/2/2017 14:02,0,1,,,#,8.49E+17,https://twitter.com/cancer4Hatz/status/848596521578881025,,,,
immunaccel,4/2/2017 14:02,0,0,,,# #,8.49E+17,https://twitter.com/immunaccel/status/848596416574488577,,,,
DonnaYoungDC,4/2/2017 14:02,1,1,,@,# #,8.49E+17,https://twitter.com/DonnaYoungDC/status/848596411402866689,,,,
