username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,
tarmoseliste,4/3/2017 9:16,0,0,$ BMY announces overall survival data of Opdivo in combination with Ipilimumab in advanced melanoma. # AACR17 http://goo.gl/H149Pi,,,#,8.48887E+17,https://twitter.com/tarmoseliste/status/848886975205658624,,,,
su2c9ja,4/3/2017 9:16,0,0,"Stand Up To Cancer Nigeria is proud to stand with over 20,000 cancer researchers at # aacr17 @… https://www.instagram.com/p/BSbK6j9hfrY/",,@,#,8.48887E+17,https://twitter.com/su2c9ja/status/848886864593338368,,,,
tarmoseliste,4/3/2017 9:15,0,0,$ BMY announces overall susrival data of Opdivo in combination with Ipilimumab in advanced melanoma. # AACR17 http://goo.gl/H149,,,#,8.48887E+17,https://twitter.com/tarmoseliste/status/848886701858713604,,,,
illuminaLive,4/3/2017 9:15,0,0,CM: Response to CAR-T associated with >100X expansion of CD19 CAR-T cells. # AACR17,,,#,8.48887E+17,https://twitter.com/illuminaLive/status/848886554491801600,,,,
cancermd,4/3/2017 9:14,2,5,Crystal Mackall from @ Stanford - role of genetically engineered T-cells/CAR-T approaches in Cancer # AACR17 pic.twitter.com/ao7OIAEzil,,@,#,8.48886E+17,https://twitter.com/cancermd/status/848886449973764096,,,,
mbklusas,4/3/2017 9:14,0,1,Mackall: 100 fold expansion of CD19 CAR-T cells with 7-14 days following infusion. # aacr17 @ StanfordMed,,@,#,8.48886E+17,https://twitter.com/mbklusas/status/848886392117633024,,,,
AACR,4/3/2017 9:14,11,13,Larkin: Data show nivolumab alone or combined with ipilimumab resulted in significantly improved overall survival. # AACR17,,,#,8.48886E+17,https://twitter.com/AACR/status/848886391887077376,,,,
UCCancerCenter,4/3/2017 9:13,1,4,Great talk by L. Zitvogel on microbiome & cancer building on landmark work from Tom Gajewski & co - new treatment opportunities # AACR17,,,#,8.48886E+17,https://twitter.com/UCCancerCenter/status/848886204229660673,,,,
kmody29,4/3/2017 9:13,0,3,Zitvogel: intersection of # microbiome & # Immunotherapy here! More work needed. Shld stool studies b incorporated in immunotx trials? # AACR17,,,# # #,8.48886E+17,https://twitter.com/kmody29/status/848886081663717376,,,,
Rosy_Favicchio,4/3/2017 9:12,0,3,Crystal Mackall @ StanfordMed illustrates that the CAR-T was conceived in 1989. That's quite a journey to translation! # AACR17,,@,#,8.48886E+17,https://twitter.com/Rosy_Favicchio/status/848885967410909184,,,,
NDRI_Resource,4/3/2017 9:12,0,0,Day two of # AACR17 exhibit hall. Come see booth 3326 to discuss your tissue needs! #,,,# #,8.48886E+17,https://twitter.com/NDRI_Resource/status/848885946066108416,,,,
nanostringtech,4/3/2017 9:12,0,0,"Don't forget - today at 10AM is our spotlight theater presentation! Join us in Spotlight Theater B, Hall A. See you all there! # AACR17",,,#,8.48886E+17,https://twitter.com/nanostringtech/status/848885853640380417,,,,
MyelomaTeacher,4/3/2017 9:11,1,5,Types of # Immunotherapy # aacr17 # aacrssp17 # mmsmpic.twitter.com/iSKwJ3bgg8,,,# # # #,8.48886E+17,https://twitter.com/MyelomaTeacher/status/848885655056863233,,,,
JRperez77,4/3/2017 9:11,0,0,Laurence Zitvogel @ GustaveRoussy intestinal microbiota influences response to immunotherapy in Cancer # AACR17 # Diet # cancerprevention,,@,# # #,8.48886E+17,https://twitter.com/JRperez77/status/848885636450967552,,,,
MedscapeOnc,4/3/2017 9:10,7,3,HERACLES A trial results: some mCRC patients do well with a chemo-free regimen targeting HER2 mutations. http://wb.md/2nOctbN # AACR17,,,#,8.48885E+17,https://twitter.com/MedscapeOnc/status/848885454623711233,,,,
HCResearcher,4/3/2017 9:10,0,0,"RT asolache1: abcam, Outstanding talk by Jim Allison at # AACR17 on the development of immune checkpoint blockade i… https://twitter.com/i/web/status/848884102556258304 …",,,#,8.48885E+17,https://twitter.com/HCResearcher/status/848885354555944963,,,,
HCResearcher,4/3/2017 9:10,1,0,RT rschilsky: # AACR17 Zitvogel: gut microbiome may determine response to cancer immunotherapy. New role for probiotics?,,,#,8.48885E+17,https://twitter.com/HCResearcher/status/848885351959728128,,,,
aicrtweets,4/3/2017 9:10,1,1,"@ AACR we're here at # AACR booth 3228 - come by for the latest research, materials on cancer risk and diet, exercise, obesitypic.twitter.com/oyxrbN7eIT",,@,#,8.48885E+17,https://twitter.com/aicrtweets/status/848885351653527552,,,,
Genes4Health,4/3/2017 9:10,0,0,Crystal Mackall @ Stanford @ StanfordMed on Genetically Engineered T cells for cancer treatment # AACR17 # AACR2017 pic.twitter.com/bKZTOHKvpY,,@ @,# #,8.48885E+17,https://twitter.com/Genes4Health/status/848885331512479746,,,,
NeBanovich,4/3/2017 9:10,0,0,Crystal Mackall: Use synthetic immunotherapies to target cancers without inherent immunogenity # AACR17,,,#,8.48885E+17,https://twitter.com/NeBanovich/status/848885322461130753,,,,
Bertin_Instrum,4/3/2017 9:09,0,3,Visit @ Bertin_Instrum at # AACR2017 booth 1562 to discover in pre-launch the new Precellys product ! Get clues here: http://bit.ly/2nvpJ3b pic.twitter.com/uVdJBmzEcd,,@,#,8.48885E+17,https://twitter.com/Bertin_Instrum/status/848885274339934208,,,,
johnny_mits,4/3/2017 9:09,0,2,# AACR2017 Spandidos Publications team all set up for Day 2! Come and see us at booth 2741. pic.twitter.com/vBxOjTFKa7,,,#,8.48885E+17,https://twitter.com/johnny_mits/status/848885211756711942,,,,
angelicavittor1,4/3/2017 9:09,1,2,"Come and see us at # AACR2017,booth #748 pic.twitter.com/BwDKgRXUwt",,,# #748,8.48885E+17,https://twitter.com/angelicavittor1/status/848885188394455042,,,,
ChrisPascale6,4/3/2017 9:09,0,3,"I was waiting for the harmonica to come out... but, alas... # AACR17 https://twitter.com/asolache1/status/848884102556258304 …",,,#,8.48885E+17,https://twitter.com/ChrisPascale6/status/848885181524176896,,,,
taboneeg,4/3/2017 9:09,0,0,"# AACR2017 # imodi-cancer L Zitvogel Microbiome and cancer Therapies""pic.twitter.com/KjB7UZhKZb""",,,# #,8.48885E+17,https://twitter.com/taboneeg/status/848885179863191553,,,,
WatersLabMSU,4/3/2017 9:09,0,8,Funny where # cdiGMP research takes you. Excited to be at first cancer meeting presenting our research with activating STING # AACR17 pic.twitter.com/Y3CPsIHm0P,,,# #,8.48885E+17,https://twitter.com/WatersLabMSU/status/848885073260707840,,,,
cancermd,4/3/2017 9:08,0,1,Zitvogel : role of microbiome on regulating immune response. Provocative approach requires validation # AACR17 pic.twitter.com/qoxXBbfRTE,,,#,8.48885E+17,https://twitter.com/cancermd/status/848885023612719105,,,,
bastien_nguyen,4/3/2017 9:08,0,3,If you are interested in the impact of # pregnancy on # breastcancer biology please join me at poster session 17 board 21 # AACR17 pic.twitter.com/vPCdsPgmAk,,,# # #,8.48885E+17,https://twitter.com/bastien_nguyen/status/848885002691543040,,,,
AACR,4/3/2017 9:08,10,7,"Larkin: 1st trial to report on overall survival for melanoma patients comparing nivolumab+ipilimumab, nivolumab, & ipilimumab. # AACR17",,,#,8.48885E+17,https://twitter.com/AACR/status/848884941492453376,,,,
Partek_Inc,4/3/2017 9:08,0,0,"We're at # AACR17 in Washington, DC! Stop by booth #3025 from 9am - 5pm! @ AACR pic.twitter.com/OYBO31TDGn",,@,# #3025,8.48885E+17,https://twitter.com/Partek_Inc/status/848884935679250433,,,,
Rosy_Favicchio,4/3/2017 9:08,1,2,"I'm seeing a lot of tweets of unpublished data. Unpublished means the results may not hold afte peer-review, so why post as if fact? # AACR17",,,#,8.48885E+17,https://twitter.com/Rosy_Favicchio/status/848884865143627778,,,,
MorayCampbell,4/3/2017 9:08,0,2,Morning run # AACR2017. Ok that's a thing pic.twitter.com/8dSSeZgjvl,,,#,8.48885E+17,https://twitter.com/MorayCampbell/status/848884811594948608,,,,
DesktopGenetics,4/3/2017 9:08,0,1,How to succeed in cancer research: http://bit.ly/2nvx0Qq # AACR17 # AACR2017 pic.twitter.com/ukTYoVLChP,,,# #,8.48885E+17,https://twitter.com/DesktopGenetics/status/848884809481019392,,,,
illuminaLive,4/3/2017 9:07,0,0,Next up: Crystal Mackall from Stanford - Genetically engineered T cells for cancer. @ StanfordMed. # AACR17,,@,#,8.48885E+17,https://twitter.com/illuminaLive/status/848884710172483589,,,,
MedscapeObGyn,4/3/2017 9:07,0,0,HERACLES A trial results: some mCRC patients do well with a chemo-free regimen targeting HER2 mutations. http://wb.md/2nOpfXM # AACR17,,,#,8.48885E+17,https://twitter.com/MedscapeObGyn/status/848884693160284161,,,,
AACR,4/3/2017 9:07,7,9,"Up next: James Larkin, PhD, FRCP, from @ royalmarsdenNHS presents data from the phase III CheckMate 067 clinical trial. # AACR17 pic.twitter.com/wFMNxNrQby",,@,#,8.48885E+17,https://twitter.com/AACR/status/848884642837135361,,,,
illuminaLive,4/3/2017 9:06,0,0,LZ: Metagenomics and metatranscriptomics research contribute to the identification of cancer-associated dysbiosis. # AACR17,,,#,8.48884E+17,https://twitter.com/illuminaLive/status/848884372333887488,,,,
Loder5,4/3/2017 9:06,0,0,@ ChrisPascale6 Thank You ...,,@,,8.48884E+17,https://twitter.com/Loder5/status/848884287696973825,,,,
loreleimucci,4/3/2017 9:05,0,1,In beautiful DC for # AACR17 pic.twitter.com/jiQR3iHZqq,,,#,8.48884E+17,https://twitter.com/loreleimucci/status/848884267740430336,,,,
jamienholloway,4/3/2017 9:05,1,5,Harnessing the gut microbiome to help fight cancer. Immune plenary # AACR17 pic.twitter.com/kau35zXP08,,,#,8.48884E+17,https://twitter.com/jamienholloway/status/848884197741735937,,,,
rschilsky,4/3/2017 9:05,9,21,# AACR17 Zitvogel: gut microbiome may determine response to cancer immunotherapy. New role for probiotics?,,,#,8.48884E+17,https://twitter.com/rschilsky/status/848884168092209154,,,,
ChrisPascale6,4/3/2017 9:05,0,1,# PennState !!!!,,,#,8.48884E+17,https://twitter.com/ChrisPascale6/status/848884121711648768,,,,
coyefish379,4/3/2017 9:05,0,2,"We can harness the gut microbiome against cancer"" @ GustaveRoussy Zitgovel Science doesn't have ""fads"""," Only progress # AACR17""",,@,#,8.48884E+17,https://twitter.com/coyefish379/status/848884117441847299,,,
JHTechVentures,4/3/2017 9:05,0,0,Looks like the at members of our Tech Transfer team are enjoying # AACR17 ! pic.twitter.com/dFf13XG2Qu,,,#,8.48884E+17,https://twitter.com/JHTechVentures/status/848884109120352257,,,,
asolache1,4/3/2017 9:05,2,4,"@ abcam, Outstanding talk by Jim Allison at # AACR17 on the development of immune checkpoint blockade in cancer therapy. Immunology rocks! pic.twitter.com/ARnJzNoP3o",,@,#,8.48884E+17,https://twitter.com/asolache1/status/848884102556258304,,,,
MilliporeSigma,4/3/2017 9:05,0,2,"Don’t miss us LIVE on FB with Jason Apter, Head of Research Solutions SMI, at # AACR17. 12:15PM today. What do you want to ask Jason? pic.twitter.com/Sy7QIZsK1O",,,#,8.48884E+17,https://twitter.com/MilliporeSigma/status/848884099750260736,,,,
CellPressNews,4/3/2017 9:05,5,9,ALTernative Telomere Maintenance and Cancer @ trendscancer # AACR17 http://bit.ly/2ot4q6M,,@,#,8.48884E+17,https://twitter.com/CellPressNews/status/848884060160233472,,,,
MarieBarabas,4/3/2017 9:05,1,2,Human brain metastatic stroma attracts breast cancer cells via chemokines CXCL16 and CXCL12 http://www.nature.com/articles/s41523-017-0008-8 … @ AACR # AACR17 pic.twitter.com/tD4kLxQBDv,,@,#,8.48884E+17,https://twitter.com/MarieBarabas/status/848884056892813312,,,,
CellPressNews,4/3/2017 9:05,1,4,New targets for # precisionmedicine are identified each day. Examine emerging techniques w/ Cell Press # AACR17 http://bit.ly/2otavA0,,,# #,8.48884E+17,https://twitter.com/CellPressNews/status/848884053763919873,,,,
Genes4Health,4/3/2017 9:04,2,3,Zitvogel @ GustaveRoussy approach on harnessing the gut microbiome against cancer # Immunotherapy # AACR17 # AACR2017 pic.twitter.com/uoATttB27B,,@,# # #,8.48884E+17,https://twitter.com/Genes4Health/status/848883987149991936,,,,
cancermd,4/3/2017 9:04,0,1,Zitvogel - role of microbiome in regulating immune response and potential opportunity to predict / target response to IO therapies # AACR17,,,#,8.48884E+17,https://twitter.com/cancermd/status/848883852680585217,,,,
CancerMedMDA,4/3/2017 9:04,0,0,"Congrats to Postdoc Fellow Jihyun Park! Aflac Scholar-in-Training Award for PEA-15 regulates EMT in TNBC"" http://bit.ly/2o23i9L # AACR17 pic.twitter.com/L4TWep0zBD""",,,#,8.48884E+17,https://twitter.com/CancerMedMDA/status/848883795361226753,,,,
susanomarston,4/3/2017 9:03,0,0,Beautiful morning in D.C. getting ready for day 3 of # aacr17! @… https://www.instagram.com/p/BSbJgToDLPUFbmOwTe16fzDRrm5IW7guFDM23s0/ …,,@,#,8.48884E+17,https://twitter.com/susanomarston/status/848883772569395200,,,,
NeBanovich,4/3/2017 9:03,0,0,LZ: Make a cold tumor hot with the right combinations of probiotics! # AACR17,,,#,8.48884E+17,https://twitter.com/NeBanovich/status/848883730643136512,,,,
paulpharoah,4/3/2017 9:03,0,2,# AACR17 Why do the majority of scientists think that complex figures illustrate effectively their science and aid understanding. They do not,,,#,8.48884E+17,https://twitter.com/paulpharoah/status/848883727673556993,,,,
BiodesixInc,4/3/2017 9:03,1,4,We moved to a nice new spot right by Exhibitor Spotlight Theatre B; Booth 347. # AACR17 pic.twitter.com/ISvrxHNsFN,,,#,8.48884E+17,https://twitter.com/BiodesixInc/status/848883678818291712,,,,
mbklusas,4/3/2017 9:03,0,0,Zitvogel: Anticancer probiotics activate mesenteric t-cells found in the tumor beds. # aacr17 @ GustaveRoussy,,@,#,8.48884E+17,https://twitter.com/mbklusas/status/848883585474023424,,,,
asmaakenawy,4/3/2017 9:03,0,2,"Caroline Dive, PHD outlines her journey as a scientist to Women in Cancer Research Annual Mentoring session # AACR17 # AACR2017 @ CR_UKpic.twitter.com/r59S9f1uev",,@,# #,8.48884E+17,https://twitter.com/asmaakenawy/status/848883567883149313,,,,
SpeakToMe,4/3/2017 9:03,0,0,4:00 # AACR17 today - next step for $ KITE will be pre-testing patients for efficacy/safety of CAR-T treatments: http://www.abstractsonline.com/pp8/#!/4292/presentation/1309 …,,,# #,8.48884E+17,https://twitter.com/SpeakToMe/status/848883557107945472,,,,
miljko,4/3/2017 9:02,0,1,This summarizes my thoughts on the second talk of today's # AACR17 plenary so far. https://twitter.com/JinwonJung/status/848881724264030209 …,,,#,8.48883E+17,https://twitter.com/miljko/status/848883428602912768,,,,
kmody29,4/3/2017 9:02,1,1,Zitvogel: E. hirae restores ability to respond to # Immunotherapy in the presence of Akkermansia. # AACR17,,,# #,8.48883E+17,https://twitter.com/kmody29/status/848883421610954752,,,,
NeBanovich,4/3/2017 9:02,0,0,LZ: Anti-cancer probiotics activate CCR9+CXCR3+CD$+ T-cells - found in tumor bed!! # AACR17,,,#,8.48883E+17,https://twitter.com/NeBanovich/status/848883420189138944,,,,
jamecancerdoc,4/3/2017 9:02,2,4,@ AACR # AACR17 can anticancer probiotics increase efficacy of # Immunotherapy? Very interesting questionpic.twitter.com/j5v1p4KNXO,,@,# #,8.48883E+17,https://twitter.com/jamecancerdoc/status/848883372789313536,,,,
NCBI,4/3/2017 9:01,1,2,"Do you have questions about medical genetics, sequences or literature? We can help. Join us at booth 3230 # aacr17",,,#,8.48883E+17,https://twitter.com/NCBI/status/848883269462568961,,,,
FDAOncology,4/3/2017 9:01,0,0,4/4 # AACR17 -FDA's Dr David Litwack co-chairs session on # NextGenSequencing reference materials http://ow.ly/1jRj30aiM8I,,,# #,8.48883E+17,https://twitter.com/FDAOncology/status/848883232057597953,,,,
LICORBio,4/3/2017 9:01,0,0,"Image Studio Lite works great for western analysis."" says a customer at the Univ of Colorado. Ask us. It's free. Booth 3001 # AACR17""",,,#,8.48883E+17,https://twitter.com/LICORBio/status/848883193935777794,,,,
huntsmancancer,4/3/2017 9:01,0,3,HCI's Sean Tavtigian speaks today on germline # precisionprevention at # AACR17 http://bit.ly/2obxYGw pic.twitter.com/XSG5FWifHi,,,# #,8.48883E+17,https://twitter.com/huntsmancancer/status/848883168690262016,,,,
SpeakToMe,4/3/2017 9:01,0,0,4:00 # AACR17 today - next step for $ KITE will be pre-testing patients for efficacy/safety of CAR-T treatments: http://www.abstractsonline.com/pp8/#!/4292/presentation/1309 …,,,# #,8.48883E+17,https://twitter.com/SpeakToMe/status/848883153099948032,,,,
BDBiosciences,4/3/2017 9:01,0,1,"Good morning, DC! Visit # BDBiosciences at # AACR17 booth 1128",,,# #,8.48883E+17,https://twitter.com/BDBiosciences/status/848883105268195329,,,,
kochinstitute,4/3/2017 9:01,4,7,"It’s a KI-filled day at # AACR17! Join sessions w/ KI members Phil Sharp, Bob Weinberg, & Stefani Spranger (plus @ JoeBiden!) today.",,@,#,8.48883E+17,https://twitter.com/kochinstitute/status/848883083113893888,,,,
SpeakToMe,4/3/2017 9:01,1,0,4:00 # AACR17 today - next step for $ KITE will be pre-testing patients for efficacy/safety of CAR-T treatments: http://www.abstractsonline.com/pp8/#!/4292/presentation/1309 …,,,# #,8.48883E+17,https://twitter.com/SpeakToMe/status/848883058786922497,,,,
cprivado,4/3/2017 9:01,0,3,Ready for the second day at 2017 AACR annual meeting. # AACR2017 pic.twitter.com/PjgEnCEnPb,,,#,8.48883E+17,https://twitter.com/cprivado/status/848883046820589568,,,,
NeBanovich,4/3/2017 9:00,0,0,LZ: Combination of E.hirae + A. muciniphila is very efficient in ATB-induced dysbiosis # AACR17,,,#,8.48883E+17,https://twitter.com/NeBanovich/status/848882989945716737,,,,
kmody29,4/3/2017 9:00,1,1,Zitvogel: E. hirae reduces Tregs and primes CTLs # AACR17,,,#,8.48883E+17,https://twitter.com/kmody29/status/848882935394652160,,,,
crownbioscience,4/3/2017 9:00,0,0,# AACR17 Poster Session now Poster 1665 Section 28 # immunology: # syngeneic # invivo # screening for # immunotherapeutics http://buff.ly/2ok7HlT pic.twitter.com/a5W7UwnQmF,,,# # # # # #,8.48883E+17,https://twitter.com/crownbioscience/status/848882922417475585,,,,
Genes4Health,4/3/2017 9:00,0,2,Zitvogel @ GustaveRoussy on anticancer probiotics # Immunotherapy # AACR17 # AACR2017 pic.twitter.com/T1dAuxiJy8,,@,# # #,8.48883E+17,https://twitter.com/Genes4Health/status/848882898212200448,,,,
cancerassassin1,4/3/2017 9:00,1,1,HERACLES phase II # clinicaltrial in HER2-amplified # colorectalcancer shows clinical benefit - results from # AACR17 http://www.aacr.org/Newsroom/Pages/News-Release-Detail.aspx?ItemID=1028 …,,,# # #,8.48883E+17,https://twitter.com/cancerassassin1/status/848882871750320131,,,,
ParticleDoc,4/3/2017 9:00,0,0,# AACR stop by booth #1262 to find out more about our quantitative # flowcytometry products http://bit.ly/2dZI0of @ AACR pic.twitter.com/UgEA1zYSVq,,@,# #1262 #,8.48883E+17,https://twitter.com/ParticleDoc/status/848882866016727040,,,,
nanopore,4/3/2017 9:00,1,4,# AACR17 @ AACR is in full swing - read about TP53 mutation analysis: http://bit.ly/2nOYrZb and visit us at #748 to win a MinION!,,@,# #748,8.48883E+17,https://twitter.com/nanopore/status/848882817337618434,,,,
PKILifeScience,4/3/2017 9:00,2,1,"Demo our new imaging instrument for phenotyping immune cells in situ, the Vectra® Polaris™ @booth 1631 at # AACR17. http://bit.ly/2mQyMLG pic.twitter.com/5i3Ry3fX8K",,@booth,#,8.48883E+17,https://twitter.com/PKILifeScience/status/848882791228092416,,,,
Aiims1742,4/3/2017 8:59,1,3,"AKA Raising the Tail"" with # immunotherapy as Jim Allison @ MDAndersonNews calls it # AACR17 https://twitter.com/jamienholloway/status/848879578991013888 …""",,@,# #,8.48883E+17,https://twitter.com/Aiims1742/status/848882769753231360,,,,
NeBanovich,4/3/2017 8:59,0,0,LZ: Fecal transplants from human pts to immuno-comp. mice. Fecal comp correlates with PD1 efficacy in mice. # AACR17,,,#,8.48883E+17,https://twitter.com/NeBanovich/status/848882756318887936,,,,
AACR,4/3/2017 8:59,2,5,Kaufman: Most responses were durable and we estimate that 74% of responses last one year or longer. # AACR17,,,#,8.48883E+17,https://twitter.com/AACR/status/848882641290047490,,,,
coyefish379,4/3/2017 8:59,0,0,"One time my boss asked if the microbiome was a fad"" At # AACR17 @ GustaveRoussy DrZirgovel shares how it relates to # Immunotherapy success""",,@,# #,8.48883E+17,https://twitter.com/coyefish379/status/848882637129355264,,,,
Genes4Health,4/3/2017 8:58,0,0,Zitvogel @ GustaveRoussy feces composition influences the anti tumor efficacy of PD1 therapy in avatar mice # Immunotherapy # AACR17 # AACR2017,,@,# # #,8.48882E+17,https://twitter.com/Genes4Health/status/848882498872496129,,,,
kmody29,4/3/2017 8:58,1,2,Zitvogel: Akkemansia & Ruminococcus presence in gut microbiome significantly associated with NON response to # Immunotherapy # AACR17,,,# #,8.48882E+17,https://twitter.com/kmody29/status/848882494892126208,,,,
DaleYuzuki,4/3/2017 8:58,0,0,Zitvogel: Onto FMT in germ-free mice: more unpublished data (won't post). ('15 Science http://ow.ly/oJhk30avCna ) # AACR17,,,#,8.48882E+17,https://twitter.com/DaleYuzuki/status/848882380614062080,,,,
GtownAdvocates,4/3/2017 8:57,2,3,Follow @ jamienholloway who is representing @ GtownAdvocates at # AACR17. https://twitter.com/jamienholloway/status/848856618548817920 …,,@ @,#,8.48882E+17,https://twitter.com/GtownAdvocates/status/848882200795901952,,,,
GenePattern,4/3/2017 8:57,3,2,"At # AACR17? Visit the GenePattern Notebook Environment, poster 2588, 1-5pm, to learn the next step beyond the PDF:"" GP + @ ProjectJupyter""",,@,#,8.48882E+17,https://twitter.com/GenePattern/status/848882105107062784,,,,
Sciguy999,4/3/2017 8:57,1,0,"DNA damage is a pervasive cause of sequencing errors, confounding # cancer variant identification http://science.sciencemag.org/content/355/6326/752 … HT @ AACR @ illuminapic.twitter.com/dZQ5OMBeZq",,@ @,#,8.48882E+17,https://twitter.com/Sciguy999/status/848882091353833472,,,,
NCIMedia,4/3/2017 8:56,4,3,Dr. Kaufman of @ RutgersCancer presents Avelumab findings at # AACR17. @ NCIResearchCtr led first in-human trials of Avelumab. # NCIResearchpic.twitter.com/Bgrfx1MWMW,,@ @,# #,8.48882E+17,https://twitter.com/NCIMedia/status/848881990556413952,,,,
marina_parry,4/3/2017 8:56,3,13,Piyush from Mol Onc @ CRUK_MI presenting # melanoma work at # AACR17. Go see him! pic.twitter.com/53G00b8iCt,,@,# #,8.48882E+17,https://twitter.com/marina_parry/status/848881880917307393,,,,
NeBanovich,4/3/2017 8:56,0,0,LZ: A. muciniphila correlates with response in patients and T-cell responses # AACR17,,,#,8.48882E+17,https://twitter.com/NeBanovich/status/848881837225238528,,,,
Genes4Health,4/3/2017 8:56,1,1,Zitvogel from @ GustaveRoussy : antibiotics reduce response to anti PD-1 therapy # mindblowing # immunotherapy # AACR17 # AACR2017,,@,# # # #,8.48882E+17,https://twitter.com/Genes4Health/status/848881833148387330,,,,
mbklusas,4/3/2017 8:56,0,0,Zitvogel: 38 metagenomics patients enable contrast of responder & non-responder. Top bacterium contrasting A.muciniphila # aacr17,,,#,8.48882E+17,https://twitter.com/mbklusas/status/848881788944621568,,,,
AACR,4/3/2017 8:55,5,4,Kaufman: Avelumab was well tolerated by patients with Merkel cell carcinoma and 33% responded to the immunotherapy. # AACR17,,,#,8.48882E+17,https://twitter.com/AACR/status/848881749740453889,,,,
ProfDanielKim,4/3/2017 8:55,1,6,Amazing talk from James Allison # AACR17 pic.twitter.com/H5z7Lq4PMM,,,#,8.48882E+17,https://twitter.com/ProfDanielKim/status/848881740932415488,,,,
JinwonJung,4/3/2017 8:55,0,0,# AACR17 pic.twitter.com/cRvVcQORhy,,,#,8.48882E+17,https://twitter.com/JinwonJung/status/848881724264030209,,,,
DaleYuzuki,4/3/2017 8:55,0,0,"Zitvogel: As part of Meta-HIT, looked at NSCLC and mRCC. Shows unpublished data; groups up- and down-regulated. # AACR17",,,#,8.48882E+17,https://twitter.com/DaleYuzuki/status/848881699031273475,,,,
BioRadAbs,4/3/2017 8:55,3,7,"Visit Bio-Rad at booth no. 2439 for cancer posters, expert advice & more... # AACR17 pic.twitter.com/h3LgUHTCTh",,,#,8.48882E+17,https://twitter.com/BioRadAbs/status/848881617829601281,,,,
Loder5,4/3/2017 8:55,0,2,# WeAre @ ChrisPascale6 @ Rick__Buck,,@ @,#,8.48882E+17,https://twitter.com/Loder5/status/848881611538124800,,,,
WCM_MeyerCancer,4/3/2017 8:55,3,3,Don't ignore me I could hold clues to cancer Non-coding drivers # AACRhaiku # AACR17 http://ow.ly/ahIC30au0Gn pic.twitter.com/28eNOTTnCW,,,# #,8.48882E+17,https://twitter.com/WCM_MeyerCancer/status/848881593401954305,,,,
CloudLIMS,4/3/2017 8:55,1,2,"Are you attending the # AACR17 in Washington, D.C., USA? We would love to talk to you! Stop by booth #3530. # LIMS # CloudLIMS # AACRpic.twitter.com/wC5UE8Tr2X",,,# #3530 # # #,8.48882E+17,https://twitter.com/CloudLIMS/status/848881544009854977,,,,
miljko,4/3/2017 8:55,0,2,"Hey, if we are aspiring to such lofty goals, why have the red line dip at all? # AACR17 # fantasyoncologyhttps://twitter.com/jamienholloway/status/848879578991013888 …",,,# #,8.48882E+17,https://twitter.com/miljko/status/848881519552868352,,,,
Rosy_Favicchio,4/3/2017 8:54,2,3,Laurence Zitvogel @ GustaveRoussy suggests the microbiome has a big impact on immuno-oncology response # AACR17,,@,#,8.48881E+17,https://twitter.com/Rosy_Favicchio/status/848881298349359104,,,,
Rick__Buck,4/3/2017 8:53,0,0,Thanks for the feedback @ ChrisPascale6,,@,,8.48881E+17,https://twitter.com/Rick__Buck/status/848881109635141632,,,,
JacobPlieth,4/3/2017 8:53,1,3,"Javelin Merkel 200 = largest Merkel cell carcinoma study ever, says Dr Kaufman (NB PD-L1 expression not an enrolment criterion) $ PFE # AACR17",,,#,8.48881E+17,https://twitter.com/JacobPlieth/status/848881020439056384,,,,
hopkinskimmel,4/3/2017 8:52,0,9,First up in the # AACR17 presser: Julie Brahmer discusses 5-year follow up of # Immunotherapy for # lungcancerpic.twitter.com/6BhtVrdAkP,,,# # #,8.48881E+17,https://twitter.com/hopkinskimmel/status/848880990739103745,,,,
illuminaLive,4/3/2017 8:52,0,2,LZ: Metagenomic analyses represents a technical revolution. # AACR17,,,#,8.48881E+17,https://twitter.com/illuminaLive/status/848880970661023744,,,,
StemTekTher,4/3/2017 8:52,0,1,Are you at # AACR17?? @ StemTekTher is there too!! Remember to have an eye out for our CEO @ KelfoxGMartin and ask all about # Cell2Sphere,,@ @,# #,8.48881E+17,https://twitter.com/StemTekTher/status/848880968274513920,,,,
DaleYuzuki,4/3/2017 8:52,0,0,Zitvogel: '15 Science http://ow.ly/gtMU30avBqS Commensal Bifidobacterium helping facilitate anti-PD-L1 activity # AACR17,,,#,8.48881E+17,https://twitter.com/DaleYuzuki/status/848880930739695616,,,,
judemasannat,4/3/2017 8:52,0,4,Kidney Cancer study..Poster number 1982! Section 43 # AACR17 pic.twitter.com/eZa06qXxzC,,,#,8.48881E+17,https://twitter.com/judemasannat/status/848880867741237249,,,,
mbklusas,4/3/2017 8:51,3,8,Zitvogel: Gut microbiota impacts antitumor immunosurveillance. Could a minimalist microbiome normalize cancer immune set point? # aacr17,,,#,8.48881E+17,https://twitter.com/mbklusas/status/848880756185337857,,,,
NeBanovich,4/3/2017 8:51,0,0,LZ: Antibiotics reduce survival of advance cancer patients treated with PD1/L1 inhibitors N = 175 # AACR17,,,#,8.48881E+17,https://twitter.com/NeBanovich/status/848880669648273412,,,,
