name,predict_gender,female_prob,male_prob,country,affiliation,race,black_prob,white_prob,hispanic_prob,api_prob,"Asian,GreaterEastAsian,EastAsian_prob","Asian,GreaterEastAsian,Japanese_prob","Asian,IndianSubContinent_prob","GreaterAfrican,Africans_prob","GreaterAfrican,Muslim_prob","GreaterEuropean,British_prob","GreaterEuropean,EastEuropean_prob","GreaterEuropean,WestEuropean,French_prob","GreaterEuropean,WestEuropean,Germanic_prob","GreaterEuropean,Jewish_prob","GreaterEuropean,WestEuropean,Hispanic_prob","GreaterEuropean,WestEuropean,Italian_prob","GreaterEuropean,WestEuropean,Nordic_prob",race_census
Zeyuan Johnson Chen,male,0.44675319,0.55324681,United States,"University of California, Los Angeles","Asian,GreaterEastAsian,EastAsian",0.004138276,0.010262096,0.004654848,0.98094475,0.9454943,0.001576148,0.001255082,0.00033948,0.000496807,0.021351635,0.00150475,0.001753924,0.000645378,0.01722373,0.001632564,0.001772066,0.004954245,api
Hoi Yan Wu,male,0.44675319,0.55324681,United States,University of Washington Bothell,"Asian,GreaterEastAsian,EastAsian",0.0003789,0.001420714,0.001238517,0.9969619,0.98061085,0.000794322,7.83E-05,0.002668971,4.39E-05,0.01432607,0.000157071,0.000308999,0.000135886,0.00042398,0.000145948,0.000182315,0.000123184,api
Stefan Canzar,male,0.44675319,0.55324681,Germany,LMU Munich,"GreaterEuropean,WestEuropean,Hispanic",0.047377996,0.4095646,0.5040931,0.038964294,0.001290242,0.017982395,0.006866624,0.00464869,0.004128352,0.08153704,0.001230471,0.107794985,0.002170533,0.032368634,0.58876413,0.14931947,0.001898486,hispanic
Hugh Wang,female,0.540352822,0.459647178,United States,Abbvie,"Asian,GreaterEastAsian,EastAsian",0.002960575,0.027023744,0.006571591,0.9634442,0.81079745,0.002164217,0.000909726,0.002030478,0.00136196,0.1078304,0.004788589,0.013183014,0.010248409,0.014003211,0.006061662,0.00185277,0.02476811,api
Gurkan Bebek,male,0.44675319,0.55324681,United States,Case Western Reserve University,"GreaterEuropean,EastEuropean",0.002503159,0.99421257,0.002533035,0.000751277,0.004601612,0.000241589,0.004131646,0.034651462,0.13105926,0.008164172,0.49844393,0.010165497,0.05178098,0.23282117,0.009548512,0.002192546,0.012197659,white
Sofia Barreira,female,0.983670413,0.016329587,United States,"NHGRI, NIH","GreaterEuropean,WestEuropean,Hispanic",0.011713721,0.24365239,0.732007,0.012626892,0.005224293,0.016498085,0.01013504,0.015124845,0.003680592,0.017477646,0.000485031,0.008083927,0.000494002,0.00376385,0.9106144,0.007911664,0.000506726,hispanic
Balázs Ligeti,male,0.298720472,0.701279528,Hungary,Bioinformatics,"GreaterEuropean,WestEuropean,Italian",0.005293749,0.9371166,0.051260874,0.006328693,0.000664421,0.002973031,0.002997651,0.001131866,0.001020203,0.039125763,0.017720804,0.06951157,0.002571742,0.021132536,0.15788847,0.6764684,0.006793599,white
Junhua LI,female,0.983670413,0.016329587,China,BGI Research,"Asian,GreaterEastAsian,EastAsian",0.002408758,0.011033538,0.007122837,0.97943497,0.9548798,0.000561091,0.000543874,0.00020114,0.002664046,0.019957615,0.001368237,0.001435257,0.001681231,0.006346371,0.001048775,0.003085177,0.006227328,api
Charlotte Darby,female,0.752860915,0.247139085,United States,Johns Hopkins University,"GreaterEuropean,British",0.35129368,0.6334764,0.014208792,0.001021176,0.002590307,0.000747589,0.004370249,0.003156474,0.00162293,0.91985303,0.000954083,0.02977389,0.001152557,0.015706865,0.002559536,0.002808546,0.014703884,white
Rachel Sherman,male,0.494698435,0.505301565,United States,Johns Hopkins University,"GreaterEuropean,British",0.101805046,0.8689827,0.024237273,0.004975023,0.020914491,0.001824186,0.03126438,0.003481569,0.007052615,0.47395986,0.06216645,0.020756671,0.005283311,0.33458984,0.03424469,0.002340282,0.002121605,white
Sitong Chen,male,0.262858058,0.737141942,United States,Genetic Medicine Research,"Asian,GreaterEastAsian,EastAsian",0.004138276,0.010262096,0.004654848,0.98094475,0.9454943,0.001576148,0.001255082,0.00033948,0.000496807,0.021351635,0.00150475,0.001753924,0.000645378,0.01722373,0.001632564,0.001772066,0.004954245,api
Mike Thompson,female,0.752860915,0.247139085,United States,UCLA,"GreaterEuropean,British",0.21650074,0.7629614,0.01743972,0.003098161,0.00066408,0.001371779,0.000257907,0.003218846,0.000146636,0.9470163,0.000375352,0.02135604,0.000682826,0.004665758,0.010533014,0.003499165,0.006212452,white
Lin Yang,male,0.44675319,0.55324681,United States,Genetic Medicine Research,"Asian,GreaterEastAsian,EastAsian",0.0005852,0.005834521,0.0028593,0.990721,0.93632054,0.001480965,0.000415589,0.000849184,0.000574448,0.028272819,0.00319623,0.007209027,0.002897945,0.010381608,0.002256896,0.000886832,0.005257828,api
Anat Etzion-Fuchs,male,0.288397688,0.711602312,United States,Princeton University,"GreaterEuropean,Jewish",0.002662281,0.97520965,0.018975696,0.003152409,0.000308228,0.002026514,0.001604032,0.001893729,0.008191217,0.10619601,0.021230383,0.016988708,0.045780458,0.7538381,0.03273355,0.007385747,0.001823272,white
Chaitanya Aluru,female,0.983670413,0.016329587,United States,Princeton University,"GreaterEuropean,WestEuropean,Hispanic",0.061482336,0.7324666,0.15212388,0.053927157,0.001292912,0.004876546,0.12960297,0.08003642,0.08987284,0.0154915,0.005256534,0.09398778,0.006001802,0.049457025,0.48014557,0.042811703,0.001166342,white
Can Kockan,male,0.44675319,0.55324681,United States,Indiana University,"GreaterEuropean,EastEuropean",0.002135508,0.94815415,0.026027594,0.02368276,0.016812714,0.000894671,0.056459524,0.041042697,0.06792382,0.08364589,0.37418497,0.024702756,0.08636179,0.19065575,0.018995106,0.001814908,0.036505416,white
Joshua Wetzel,female,0.983670413,0.016329587,United States,Princeton University,"GreaterEuropean,WestEuropean,Germanic",0.003411793,0.97819144,0.012777259,0.005619518,0.002030859,0.001167974,0.003992868,0.008265941,0.005459304,0.033628173,0.10573938,0.11130889,0.3401029,0.26418817,0.051310826,0.009525686,0.06327905,white
Yoo-Ah Kim,female,0.540352822,0.459647178,United States,NIH/NCBI,"Asian,GreaterEastAsian,EastAsian",0.000943459,0.016192874,0.008637554,0.9742261,0.95746046,0.002652713,0.000263089,0.000659972,0.001767276,0.011430791,0.004370377,0.003356313,0.000552053,0.008165257,0.001627378,0.00319924,0.004494949,api
Samuel Sledzieski,male,0.494698435,0.505301565,United States,University of Connecticut,"GreaterEuropean,EastEuropean",0.000193449,0.9795378,0.018917803,0.001350916,0.001609978,0.000360685,0.000251554,0.004702497,0.000486845,0.09460889,0.6368152,0.06661106,0.013612001,0.13926381,0.013736595,0.025028357,0.002912562,white
Giulia Guidi,female,0.983670413,0.016329587,United States,University of California at Berkeley,"GreaterEuropean,WestEuropean,Italian",0.01683301,0.822467,0.021674456,0.13902551,0.058032688,0.006174935,0.016971424,0.023545101,0.008037988,0.05667296,0.007411555,0.056309238,0.003441329,0.011066177,0.10241842,0.6451146,0.004803599,white
Govinda Kamath,female,0.983670413,0.016329587,United States,Stanford University,"Asian,IndianSubContinent",0.01154264,0.339529,0.005262269,0.643666,0.005809371,0.007999562,0.70181173,0.033830903,0.07668016,0.017241469,0.002250316,0.01006941,0.015632436,0.06430137,0.018165158,0.003913867,0.042294156,api
Ernesto Iacucci,male,0.17751844,0.82248156,United States,Nektar Therapeutics,"GreaterEuropean,WestEuropean,Italian",0.000935559,0.98459804,0.010954625,0.00351176,0.000164641,0.000594556,0.00017074,0.000693198,0.001490432,0.01389682,6.00E-05,0.03529038,0.001310303,0.005920913,0.034052595,0.9061939,0.000161511,white
Prashant Pandey,male,0.288397688,0.711602312,United States,Carnegie Mellon University,"Asian,IndianSubContinent",0.21073611,0.7513093,0.01697497,0.020979626,0.002107323,0.000259369,0.76487887,0.012360675,0.003488875,0.15245733,0.010959848,0.01901617,0.00382697,0.0187727,0.007589894,0.003859375,0.000422651,white
Peter Hansen,male,0.191727772,0.808272228,Germany,The Jackson Laboratory for Genomic Medicine  & Charité - Universitätsmedizin Berlin,"GreaterEuropean,WestEuropean,Nordic",0.00255235,0.9755587,0.013974925,0.007914054,0.000877129,0.009661675,0.000471042,0.001481968,0.002474771,0.0357079,0.002661279,0.013016378,0.027318314,0.007746681,0.006049576,0.005757323,0.886776,white
Shounak Chakraborty,male,0.050087887,0.949912113,Germany,Ludwig-Maximilians-Universität München,"Asian,IndianSubContinent",0.030318815,0.25840738,0.014803994,0.6964698,0.000176804,1.03E-05,0.99515754,0.000881809,0.001144862,0.001604749,0.00062966,0.00017925,5.24E-06,0.000115878,1.83E-05,3.02E-05,4.55E-05,api
Elior Rahmani,male,0.191727772,0.808272228,United States,UCLA,"GreaterAfrican,Muslim",0.002417256,0.53897756,0.08948548,0.36911967,0.001167331,0.002741515,0.2415854,0.05783157,0.5251441,0.021246724,0.006912754,0.038300395,0.002351144,0.07155993,0.011358457,0.016122932,0.003677866,white
Chongzhi Zang,female,0.865432837,0.134567163,United States,University of Virginia,"Asian,GreaterEastAsian,EastAsian",0.022561988,0.49451143,0.025533432,0.45739314,0.8656067,0.006925052,0.004267402,0.003258843,0.0048077,0.04307484,0.006780796,0.004464468,0.015870871,0.008739905,0.007646434,0.004408079,0.02414883,white
Zhenjia Wang,female,0.983670413,0.016329587,United States,University of Virginia,"Asian,GreaterEastAsian,EastAsian",0.002960575,0.027023744,0.006571591,0.9634442,0.81079745,0.002164217,0.000909726,0.002030478,0.00136196,0.1078304,0.004788589,0.013183014,0.010248409,0.014003211,0.006061662,0.00185277,0.02476811,api
Jin Yong Yoo,male,0.262858058,0.737141942,United States,University of Virginia,"Asian,GreaterEastAsian,EastAsian",0.02148251,0.1299237,0.006313216,0.84228057,0.93799883,0.004286125,0.001514349,0.001242316,0.001399078,0.040148474,0.000205133,0.003102633,0.001057403,0.003569436,0.003085833,0.001696745,0.000693774,api
Jack Kuipers,male,0.050087887,0.949912113,Switzerland,ETH Zurich,"GreaterEuropean,WestEuropean,Germanic",0.004875992,0.96958476,0.015257796,0.010281437,0.020223882,0.009985011,0.019292597,0.027380504,0.03241657,0.16449036,0.15009463,0.023170393,0.33591107,0.12008597,0.07606777,0.018596008,0.002285411,white
Shengen Hu,male,0.44675319,0.55324681,United States,University of Virginia,"Asian,GreaterEastAsian,EastAsian",0.007734844,0.02788326,0.016288443,0.9480935,0.8917873,0.002656398,0.00654162,0.003649118,0.01134143,0.05294499,0.002910438,0.007828689,0.003262689,0.002478674,0.005818226,0.006647668,0.002132748,api
Fatemeh Almodaresi,female,0.540352822,0.459647178,United States,Stony Brook University,"GreaterEuropean,WestEuropean,Italian",0.003426226,0.8971626,0.06531665,0.034094483,0.000228874,0.003437039,0.016850257,0.017831478,0.03761683,0.09614295,0.006413452,0.015784275,0.004887816,0.10717062,0.20774482,0.4852531,0.000638558,white
Van Hoan Do,male,0.44675319,0.55324681,Germany,Gene Center Munich,"GreaterEuropean,WestEuropean,French",0.002408196,0.025586983,0.00506167,0.96694314,0.021682248,0.13194622,0.03579737,0.033943146,0.016659662,0.08094687,0.04856807,0.27295384,0.102368355,0.040584616,0.049912333,0.123934366,0.040702872,api
Natalie Sauerwald,female,0.752860915,0.247139085,United States,Carnegie Mellon University,"GreaterEuropean,Jewish",0.09419086,0.89267606,0.007344927,0.00578813,0.001190269,0.001042315,0.000670447,0.00080698,0.004324184,0.044372156,0.02219613,0.10711674,0.1519296,0.49645716,0.012591446,0.010081828,0.14722075,white
Cong Ma,male,0.262858058,0.737141942,United States,Carnegie Mellon University,"Asian,GreaterEastAsian,EastAsian",0.000864939,0.006811237,0.004224396,0.9880994,0.85727113,0.012294659,0.00091589,0.004181075,0.001079046,0.029146047,0.008552154,0.047533106,0.005725593,0.00328266,0.007251359,0.019235035,0.003532291,api
CALLAN MONETTE,female,0.500462181,0.499537819,United States,William and Mary,"GreaterEuropean,WestEuropean,French",0.063705154,0.9131392,0.01835649,0.004799215,0.001095578,0.001400726,0.002531354,0.007520636,0.000420544,0.10341324,0.003323833,0.46850142,0.016786419,0.009013111,0.099789165,0.28039154,0.005812359,white
Peter Arndt,male,0.191727772,0.808272228,Germany,Max Planck Institute for Molecular Genetics,"GreaterEuropean,WestEuropean,Germanic",0.009505074,0.97894645,0.010293464,0.001254945,0.002136923,0.003460152,0.000889496,0.000867484,0.005344739,0.11808473,0.024395984,0.110303074,0.33873588,0.10682737,0.045350954,0.015274258,0.22832891,white
Michael Kleyman,male,0.494698435,0.505301565,United States,Carnegie Mellon University,"GreaterEuropean,Jewish",0.000913428,0.9823163,0.014664888,0.002105385,0.000868169,0.000362046,0.000831821,0.00092182,0.004179336,0.024313811,0.3338531,0.024502479,0.092018254,0.4770376,0.026160184,0.00282528,0.012126047,white
Wenjing Ma,male,0.262858058,0.737141942,United States,"Center for Public Health Genomics, University of Virginia","Asian,GreaterEastAsian,EastAsian",0.000864939,0.006811237,0.004224396,0.9880994,0.85727113,0.012294659,0.00091589,0.004181075,0.001079046,0.029146047,0.008552154,0.047533106,0.005725593,0.00328266,0.007251359,0.019235035,0.003532291,api
Pablo Monteagudo,male,0.17751844,0.82248156,Germany,LMU,"GreaterEuropean,WestEuropean,Hispanic",0.03748853,0.5646102,0.12817828,0.26972294,0.005093603,0.003402571,0.008696676,0.006761019,0.000609336,0.2541906,0.000832248,0.03463479,0.001258327,0.024055254,0.35711214,0.29931182,0.004041649,white
Boying Gong,male,0.262858058,0.737141942,United States,"University of California, Berkeley","Asian,GreaterEastAsian,EastAsian",0.003557093,0.027199045,0.014559988,0.9546839,0.9647361,0.002557917,0.004731607,0.001848217,0.00154119,0.018657476,0.000521361,0.001795122,0.000818778,0.00103216,0.001048306,0.000286159,0.000425782,api
Reshmi Chowdhury,female,0.865432837,0.134567163,United States,Amyris,"Asian,IndianSubContinent",0.002131518,0.02214827,0.0004172,0.97530305,0.00039056,2.20E-05,0.9759216,0.000695198,0.00042758,0.019258158,0.000128415,0.001040581,2.55E-05,0.001783256,0.000267417,3.31E-05,6.63E-06,api
John Lawson,male,0.44675319,0.55324681,United States,"University of Virginia, Center for Public Health Genomics","GreaterEuropean,British",0.19338383,0.7848435,0.018212529,0.003560178,0.00162223,0.000776448,0.001398279,0.008449778,0.002638081,0.79017216,0.003656872,0.050578322,0.008164823,0.092563756,0.011867132,0.006742972,0.021369178,white
itay sason,female,0.58050454,0.41949546,Israel,Tel Aviv University,"GreaterEuropean,British",0.08563063,0.8270493,0.06830458,0.01901546,0.004516018,0.03819483,0.0329183,0.033041734,0.021241212,0.3354551,0.020616964,0.05927728,0.00536979,0.2916501,0.10874037,0.029455453,0.019522993,white
James McDonald,male,0.298720472,0.701279528,United States,The George Washington University,"GreaterEuropean,British",0.14598918,0.838398,0.013553361,0.002059415,0.003103812,0.006272318,0.001205655,0.000297098,5.83E-05,0.9680953,0.000262605,0.006556104,0.000245262,0.004130679,0.006719813,0.00225795,0.000795034,white
Teresa Przytycka,female,0.983670413,0.016329587,United States,NCBI,"GreaterEuropean,EastEuropean",0.000610409,0.9869686,0.011440413,0.000980602,0.006439086,0.000558299,0.049203876,0.003663807,0.002905884,0.2364411,0.4241145,0.03152726,0.12408391,0.045226444,0.04837454,0.026769333,0.00069191,white
Alejandro Velasquez,male,0.17751844,0.82248156,United States,The George Washington University,"GreaterEuropean,WestEuropean,Hispanic",0.002388625,0.048620872,0.93300074,0.015989771,0.000134596,0.000283303,0.000398107,0.00147671,0.000898636,0.0165398,0.001634603,0.15552323,0.001611941,0.005406953,0.81136477,0.004554101,0.000173317,hispanic
John Didion,male,0.44675319,0.55324681,United States,DNAnexus,"GreaterEuropean,WestEuropean,French",0.065413564,0.91214675,0.012566754,0.009872868,0.013308135,0.004231805,0.04587886,0.10678671,0.034188207,0.2705637,0.008248949,0.327384,0.001907592,0.056658715,0.1067581,0.019073065,0.005012195,white
Grace Solini,female,0.752860915,0.247139085,United States,William and Mary,"GreaterEuropean,WestEuropean,Italian",0.003092833,0.7791237,0.03685662,0.18092678,0.000157565,0.000132944,0.010960608,0.002946798,0.000842604,0.012087697,0.002457468,0.03831936,0.00041219,0.003436452,0.06365462,0.863966,0.000625655,white
Ethan Jones,male,0.44675319,0.55324681,United States,William & Mary,"GreaterEuropean,British",0.39818838,0.5871426,0.010437293,0.00423173,0.001637362,0.000977666,0.005729989,0.002444695,0.002420079,0.9340543,0.001557474,0.013045666,0.001022588,0.022192188,0.008094663,0.003437482,0.003385814,white
Huijing Yu,male,0.262858058,0.737141942,Hong Kong,University of Hong Kong,"Asian,GreaterEastAsian,EastAsian",0.000821579,0.001890118,0.001264152,0.99602413,0.985699,0.011511911,0.000161439,9.95E-05,0.000478497,0.001333213,0.000291445,0.000178247,1.38E-05,8.40E-05,4.84E-05,7.44E-05,2.64E-05,api
Martin Zhang,male,0.44675319,0.55324681,United States,Stanford University,"Asian,GreaterEastAsian,EastAsian",0.000148986,0.001574047,0.000469988,0.99780697,0.9922673,5.04E-05,0.000443295,0.000141951,0.000806133,0.001591127,0.001097325,0.001314514,0.000239789,0.000209368,0.000988026,0.000117424,0.000733307,api
Sagnik Sen,male,0.050087887,0.949912113,India,INSPIRE Fellow,"Asian,IndianSubContinent",0.001795498,0.09224685,0.004662099,0.9012956,0.019272462,0.013010367,0.8390749,0.003088287,0.033234082,0.018560471,0.007499079,0.009110166,0.00358126,0.030591944,0.002288091,0.00554775,0.015141254,api
Sergey Aganezov,female,0.58050454,0.41949546,United States,Johns Hopkins University,"GreaterEuropean,EastEuropean",0.058789294,0.7494792,0.115679115,0.07605242,0.000179682,9.89E-05,0.0001063,0.000296546,0.005683068,0.000317985,0.9731995,0.000533592,0.000456494,0.017261226,0.000542046,0.000995694,0.000328912,white
Katarzyna Wreczycka,female,0.983670413,0.016329587,Germany,Max Delbrück Center for Molecular Medicine,"GreaterEuropean,British",0.000532873,0.9821983,0.015154433,0.002114429,0.004838004,0.003580508,0.013714861,0.012141843,0.00622156,0.37166825,0.10389528,0.11557956,0.2162453,0.077394545,0.046731424,0.023413518,0.00457541,white
Wei Li,female,0.865432837,0.134567163,United States,Children's National Medical Center/GWU,"Asian,GreaterEastAsian,EastAsian",0.002408758,0.011033538,0.007122837,0.97943497,0.9548798,0.000561091,0.000543874,0.00020114,0.002664046,0.019957615,0.001368237,0.001435257,0.001681231,0.006346371,0.001048775,0.003085177,0.006227328,api
Hannah Paros,female,0.540352822,0.459647178,United States,William and Mary,"GreaterEuropean,WestEuropean,Hispanic",0.012626206,0.80949676,0.13931426,0.038562723,0.002109505,0.012612465,0.016294284,0.019600393,0.011160839,0.07405736,0.051416874,0.12355484,0.037653543,0.16437119,0.39458466,0.08942469,0.003159391,white
Anthony Gitter,female,0.58050454,0.41949546,United States,University of Wisconsin-Madison,"GreaterEuropean,British",0.09859222,0.8793216,0.015202372,0.006883902,0.001175328,0.001414786,0.018526483,0.003622826,0.00153986,0.8947131,0.003659755,0.019589772,0.002334907,0.041349143,0.004756004,0.006457893,0.000860066,white
Matthew Hayes,male,0.204846418,0.795153582,United States,Xavier University of Louisiana,"GreaterEuropean,British",0.31045237,0.67624986,0.01053605,0.00276166,0.016376985,0.005517936,0.00102213,0.007284759,0.009779824,0.8799106,0.002633229,0.012976317,0.007507878,0.031378426,0.014690904,0.002455319,0.008465794,white
Jian Ma,male,0.44675319,0.55324681,United States,Carnegie Mellon University,"Asian,GreaterEastAsian,EastAsian",0.000864939,0.006811237,0.004224396,0.9880994,0.85727113,0.012294659,0.00091589,0.004181075,0.001079046,0.029146047,0.008552154,0.047533106,0.005725593,0.00328266,0.007251359,0.019235035,0.003532291,api
Kathryn Murphy,male,0.44675319,0.55324681,United States,William and Mary,"GreaterEuropean,British",0.1177506,0.8681647,0.010084244,0.004000428,0.011581973,0.001784376,0.011916218,0.009403227,0.007857216,0.89145005,0.002728928,0.02164269,0.002396081,0.017978469,0.010914407,0.008595857,0.001750585,white
Jason Smith,male,0.44675319,0.55324681,United States,University of Virginia,"GreaterEuropean,British",0.24723473,0.7362605,0.014485379,0.002019441,0.002573079,0.004109138,0.002233059,0.005375888,0.002802718,0.9306024,0.000944823,0.015283782,0.00194861,0.015394837,0.012589139,0.003485973,0.002656435,white
Song Jaeseung,male,0.262858058,0.737141942,South Korea,Dongguk University,"Asian,GreaterEastAsian,EastAsian",0.061464243,0.65521014,0.03585169,0.24747393,0.7869681,0.000602058,0.000370478,0.03051496,0.005060419,0.031893704,0.007664306,0.08370849,0.040233236,0.003084204,0.008192551,0.000452828,0.001254614,white
Junghyun Jung,male,0.44675319,0.55324681,South Korea,Dongguk University,"Asian,GreaterEastAsian,EastAsian",0.011754141,0.13625963,0.014264138,0.8377222,0.2454914,0.03067459,0.23878044,0.007837206,0.010048538,0.22159967,0.028580016,0.018838128,0.020882415,0.029275915,0.07680565,0.011169554,0.060016457,api
Byungjo Lee,male,0.17751844,0.82248156,South Korea,Dongguk university,"GreaterEuropean,British",0.15209904,0.45106503,0.010606334,0.3862296,0.38473374,0.015981054,0.003452786,0.000517106,0.002161059,0.49196193,0.005128395,0.03737183,0.001851544,0.029205494,0.013949704,0.010650254,0.003034953,white
Ye Wu,female,0.752860915,0.247139085,Hong Kong,The University of Hong Kong,"Asian,GreaterEastAsian,EastAsian",0.0003789,0.001420714,0.001238517,0.9969619,0.98061085,0.000794322,7.83E-05,0.002668971,4.39E-05,0.01432607,0.000157071,0.000308999,0.000135886,0.00042398,0.000145948,0.000182315,0.000123184,api
Bayarbaatar Amgalan,male,0.191727772,0.808272228,Mongolia,National University of Mongolia,"Asian,IndianSubContinent",0.018274773,0.8378603,0.055032752,0.08883213,0.010522518,0.00077468,0.5089753,0.018820623,0.045287233,0.058176577,0.17892632,0.010833357,0.006422767,0.13435492,0.016042419,0.003176332,0.007686918,white
Makhgal Ganbold,male,0.494698435,0.505301565,Mongolia,National University of Mongolia,"GreaterEuropean,British",0.10273804,0.88056403,0.013687083,0.003010845,0.004018742,0.016739491,0.003049658,0.002165891,0.003601258,0.4683538,0.018054223,0.029827429,0.019873904,0.36242592,0.04392034,0.015871517,0.012097967,white
Asia Mendelevich,female,0.983670413,0.016329587,Russia,SkolTech,"GreaterEuropean,EastEuropean",0.005506857,0.9760174,0.016944174,0.001531512,0.000340257,0.000206761,0.000370051,0.000228308,0.00085166,0.012072931,0.60160375,0.006010638,0.015808418,0.34704912,0.011130575,0.003798266,0.000529193,white
Haoyun Lei,male,0.44675319,0.55324681,United States,Carnegie Mellon University,"Asian,GreaterEastAsian,EastAsian",0.08541371,0.15570919,0.02474476,0.7341323,0.88220847,0.007724322,0.003067366,0.012028881,0.001722179,0.01585576,0.006572938,0.003680397,0.000943143,0.019790092,0.011623133,0.012118515,0.022664793,api
Yingfeng Wang,male,0.262858058,0.737141942,United States,Middle Georgia State University,"Asian,GreaterEastAsian,EastAsian",0.002960575,0.027023744,0.006571591,0.9634442,0.81079745,0.002164217,0.000909726,0.002030478,0.00136196,0.1078304,0.004788589,0.013183014,0.010248409,0.014003211,0.006061662,0.00185277,0.02476811,api
Hasiba Asma,female,0.983670413,0.016329587,United States,State University of New York,"GreaterEuropean,Jewish",0.031231666,0.56073713,0.30858868,0.0994426,0.007569111,0.11133436,0.12722751,0.1235695,0.1293081,0.08563185,0.0122118,0.0619193,0.036215026,0.16538061,0.12536435,0.005971421,0.008297032,white
Ziheng Wang,male,0.262858058,0.737141942,United States,MIT CSAIL,"Asian,GreaterEastAsian,EastAsian",0.002960575,0.027023744,0.006571591,0.9634442,0.81079745,0.002164217,0.000909726,0.002030478,0.00136196,0.1078304,0.004788589,0.013183014,0.010248409,0.014003211,0.006061662,0.00185277,0.02476811,api
Johann Hawe,male,0.44675319,0.55324681,Germany,HelmholtzZentrum München,"GreaterEuropean,British",0.08805236,0.89432484,0.012963955,0.004658779,0.014961324,0.001724381,0.000285141,0.06482584,0.006102916,0.78560615,0.002409887,0.014589505,0.001237263,0.0903662,0.013659524,0.001829685,0.002402322,white
Tom Aharon Hait,male,0.44675319,0.55324681,Israel,Tel Aviv University,"GreaterEuropean,British",0.093185835,0.89675,0.008621164,0.001443006,0.003227813,0.003220866,0.02563353,0.004360513,0.026858471,0.7577341,0.00264387,0.02309023,0.001276576,0.13624829,0.00341502,0.005514426,0.006776297,white
Weihua Pan,female,0.983670413,0.016329587,United States,"Department of Computer Science and Engineering, University of California, Riverside","Asian,GreaterEastAsian,EastAsian",0.015074052,0.056185044,0.070561245,0.8581797,0.8049672,0.02951666,0.059641603,0.001700059,0.004752283,0.011034558,0.004899626,0.017786365,0.004074414,0.008867573,0.017190471,0.034171373,0.001397778,api
Rebecca Elyanow,female,0.983670413,0.016329587,United States,Brown University,"GreaterEuropean,EastEuropean",0.032777037,0.94506186,0.018018825,0.004142307,0.001947956,0.005876236,0.006711606,0.029201653,0.017377842,0.10794106,0.35967365,0.04043848,0.042848743,0.2745741,0.05894936,0.023968332,0.03049094,white
Lee Ann McCue,male,0.44675319,0.55324681,United States,PNNL,"GreaterEuropean,British",0.05043446,0.9289149,0.0160936,0.004557069,0.009639372,0.000928432,2.83E-05,0.000396519,0.000671296,0.94533813,8.96E-05,0.023288006,0.000221271,0.015549059,0.00264271,0.001050035,0.000157158,white
Tianshi Lu,female,0.865432837,0.134567163,United States,Graduate Student,"Asian,GreaterEastAsian,EastAsian",0.002238276,0.017763428,0.015060964,0.9649374,0.92224747,0.003025078,0.001161687,0.000554666,0.03871598,0.007788482,0.003683474,0.00616579,0.004095425,0.003273787,0.003409453,0.004743272,0.001135377,api
Yang Yang,male,0.262858058,0.737141942,United States,Carnegie Mellon University,"Asian,GreaterEastAsian,EastAsian",0.0005852,0.005834521,0.0028593,0.990721,0.93632054,0.001480965,0.000415589,0.000849184,0.000574448,0.028272819,0.00319623,0.007209027,0.002897945,0.010381608,0.002256896,0.000886832,0.005257828,api
Rui Qiao,female,0.865432837,0.134567163,Canada,University of Waterloo,"Asian,GreaterEastAsian,EastAsian",0.000701712,0.002906023,0.008730026,0.9876622,0.99999094,3.54E-06,4.81E-08,7.70E-07,1.21E-07,3.13E-06,4.52E-07,1.55E-07,4.73E-09,4.11E-07,4.82E-07,1.30E-07,4.73E-08,api
Chang Xu,male,0.262858058,0.737141942,United States,QIAGEN,"Asian,GreaterEastAsian,EastAsian",7.20E-05,0.000305666,0.000183952,0.9994382,0.9992459,0.000147857,2.52E-06,3.60E-05,1.52E-05,0.000453014,3.74E-06,1.16E-05,1.50E-06,1.85E-05,5.12E-06,1.44E-05,4.49E-05,api
Gege Gui,female,0.752860915,0.247139085,United States,NIH / NHLBI,"Asian,GreaterEastAsian,EastAsian",0.001553977,0.02541879,0.014727867,0.9582994,0.90713906,0.004742593,0.009163392,0.001562048,0.003999606,0.012565159,0.000850592,0.016332466,0.002294203,0.00628769,0.023971891,0.010148639,0.000942501,api
Abdollah Dehzangi,female,0.540352822,0.459647178,United States,Morgan State University,"GreaterAfrican,Muslim",0.006459481,0.89089125,0.057829186,0.04482003,5.85E-05,3.20E-05,0.003838861,0.007076653,0.98481584,0.000886234,0.000539406,0.001750922,0.000103864,0.000202417,0.000224807,0.000225995,0.000244548,white
Bethany Hall,female,0.58050454,0.41949546,United Kingdom,Nottingham Trent University,"GreaterEuropean,British",0.20620443,0.774287,0.016979087,0.002529568,0.002009475,0.000705989,0.002728531,0.004089855,0.003221666,0.89960384,0.004127063,0.007407077,0.005782016,0.04431034,0.003988631,0.003129839,0.018895803,white
Brendan Mumey,male,0.44675319,0.55324681,United States,Montana State University,"GreaterEuropean,British",0.09667395,0.88839704,0.01167331,0.003255712,0.001825786,0.001036102,0.012556423,0.06971091,0.018686336,0.78906053,0.009286306,0.019246716,0.002959778,0.036529638,0.029280726,0.00663907,0.003181832,white
