username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ascendox;2020-07-19 17:32;0;1;"RT mike_schatz "RT pjacock: “The most important thing about Galaxy is this community”, James Taylor (jxtx) quoted at # BCC2020 # UseGalaxy opening - introducing the James Taylor foundation in his memory https://galaxyproject.org/jxtx/ pic.twitter.com/6UG3kwfchN"";;;# #;"1284964292257865730";https://twitter.com/ascendox/status/1284964292257865730
pjacock;2020-07-19 16:36;0;0;"Sounds a bit like # BCC2020 with West and East session doing everything twice https://bcc2020.sched.com/";;;#;"1284950190458318853";https://twitter.com/pjacock/status/1284950190458318853
gigi_kenneth;2020-07-19 16:15;1;15;"Me after today's conference I understood some sessions, I was completely lost in others but it was super awesome # BCC2020 pic.twitter.com/wVMIc8rD0w";;;#;"1284944999747072001";https://twitter.com/gigi_kenneth/status/1284944999747072001
ropolo;2020-07-19 15:57;2;6;"I 100% agree, and nowhere this is more present this weekend than in # BCC2020 # usegalaxy @ OBF_BOSC @ galaxyproject @ GalaxyAustraliahttps://twitter.com/fchollet/status/1284720702801600512 …";;@ @ @;# #;"1284940361375248384";https://twitter.com/ropolo/status/1284940361375248384
commonwl;2020-07-19 15:55;0;1;"Some @ CommonWL mentions at # BCC2020 Day 1 (more to come later!) https://twitter.com/biocrusoe/status/1284900299967209472 …https://twitter.com/biocrusoe/status/1284914603647008769 …";;@;#;"1284939922131095552";https://twitter.com/commonwl/status/1284939922131095552
OBF_BOSC;2020-07-19 15:54;0;6;"The conversation about # BCC2020 is continuing around the clock in our Discord channels! Registered participants, please join us!";;;#;"1284939604005490688";https://twitter.com/OBF_BOSC/status/1284939604005490688
ClimateCoaches;2020-07-19 15:51;0;0;"Be. Choose. Cause. 2020 Global Leaders Conference, September 9 –11 2020, hear us speak at 1:30 - 2:30 PM (EST) 'Where now world? How coaches can change our trajectory as we rebuild our world' Tickets: https://www.invitechange.com/be-choose-cause/ … # InviteChange # BCC2020";;;# #;"1284938848246599680";https://twitter.com/ClimateCoaches/status/1284938848246599680
jamesaeddy;2020-07-19 15:48;0;0;"Dear @ OBF_BOSC, I was hoping to attend some # BCC2020 sessions after the weekend, but spaced on grabbing tickets before registration closed on Friday... Is there a late or "on site" registration option? (he asks sheepishly, knowing how busy organizers are with running the event)";;@;#;"1284938275375861761";https://twitter.com/jamesaeddy/status/1284938275375861761
OBF_BOSC;2020-07-19 15:45;2;6;"If you missed any talks today at # BCC2020, the whole program will be repeated in the eastern hemisphere starting at noon (just over 6 hours from now! We are worldwide! https://bcc2020.sched.com/overview/type/Meeting-East …";;;#;"1284937500079747072";https://twitter.com/OBF_BOSC/status/1284937500079747072
pjacock;2020-07-19 15:29;0;11;"Managed to say briefly say at the # BCC2020 “parenting during coronavirus” BoF with child on lap, but also burnt dinner which we’re about to have now. Oops. https://twitter.com/OBF_BOSC/status/1284930045782499330 …";;;#;"1284933395231977474";https://twitter.com/pjacock/status/1284933395231977474
NicolaSoranzo;2020-07-19 15:17;1;5;"If anyone missed it, it will be also part of the Galaxy East Session 2 in about 11 hours (and I will be there for the Q&A): https://bcc2020.sched.com/event/csu6/galaxy-and-its-tool-shed-on-python-3-conclusion-of-a-long-journey … # BCC2020";;;#;"1284930260891586567";https://twitter.com/NicolaSoranzo/status/1284930260891586567
serghei_mangul;2020-07-19 15:16;1;10;"So proud of our team ( @ MangulLab ) to present 2 projects on reproducibility in biomedical research at Reproducibility and Standards session of # BCC2020 @ jaquejbrito @ shwaxter @ OBF_BOSChttps://twitter.com/OBF_BOSC/status/1284918197750136833 …";;@ @ @ @;#;"1284930051931205632";https://twitter.com/serghei_mangul/status/1284930051931205632
OBF_BOSC;2020-07-19 15:16;2;4;"Most of the # BCC2020 Birds-of-a-feather meeting are also within Remo, links on the right hand side of the main event space pic.twitter.com/0jCftwm5lO";;;#;"1284930045782499330";https://twitter.com/OBF_BOSC/status/1284930045782499330
rmflight;2020-07-19 15:09;0;1;"# BCC2020 Thanks for a great first day. Have some stuff at home that needs to be done, so will be skipping the BOF sessions. See you all tomorrow!";;;#;"1284928412474314755";https://twitter.com/rmflight/status/1284928412474314755
OBF_BOSC;2020-07-19 15:07;1;24;"It's a wrap - Day one of virtual # BCC2020 (west) is now complete - great job to all our speakers, session chairs, techs, chat monitors, organisers, and huge THANK YOU to all of our attendees!";;;#;"1284927946843709440";https://twitter.com/OBF_BOSC/status/1284927946843709440
OBF_BOSC;2020-07-19 15:05;0;1;"@ monimunozto announces today's Birds of a Feather (BoFs) at # BCC2020. They start in 10 minutes! Find the whole list here: https://bcc2020.sched.com/overview/subject/BoF …pic.twitter.com/1cCcGz5hlw";;@;#;"1284927245451055104";https://twitter.com/OBF_BOSC/status/1284927245451055104
OBF_BOSC;2020-07-19 15:00;0;4;"@ monimunozto brings @ emmy_ft of @ eLifeInnovation to the stage to answer questions at # BCC2020 pic.twitter.com/Me0dCV85WC";;@ @ @;#;"1284926130932203521";https://twitter.com/OBF_BOSC/status/1284926130932203521
rmflight;2020-07-19 14:55;1;2;"# BCC2020 Cool presentation from @ emmy_ft, what I'm really hearing is that I should just write my articles in # rstats markdown in the first place, and then add required styling afterwards.";;@;# #;"1284924909613965313";https://twitter.com/rmflight/status/1284924909613965313
ishwartweets;2020-07-19 14:51;0;2;"@ eLife showcases "live" articles with data and code at # bosc2020 # bcc2020 - # reproducible # researchpic.twitter.com/iyWITmjAKp";;@;# # # #;"1284923903723241472";https://twitter.com/ishwartweets/status/1284923903723241472
jrrmicro;2020-07-19 14:51;0;1;"Also a lossless conversion tool between formats (MS Word/Jupyter/md/other) with Stencila Hub # BCC2020";;;#;"1284923741097558018";https://twitter.com/jrrmicro/status/1284923741097558018
jrrmicro;2020-07-19 14:51;2;7;"Making papers executable, where you can see code and re-plot data within the article online. Executable Research Article soon to launch from @ eLife @ eLifeInnovation at # BCC2020 @ OBF_BOSC Cool!";;@ @ @;#;"1284923740221050880";https://twitter.com/jrrmicro/status/1284923740221050880
rvmngr;2020-07-19 14:50;4;15;"# BCC2020 Oleg Zharkov is presenting the @ SeleniumHQ tests for @ galaxyproject. I personally appreciate the effort, web applications frontend testing is super time consuming, but pays off (or in my case, you pay for not doing it )";;@ @;#;"1284923659396800513";https://twitter.com/rvmngr/status/1284923659396800513
OBF_BOSC;2020-07-19 14:50;3;7;". @ emmy_ft demonstrates modifying code in-browser inside a paper. ERA is very close to launch, and aims to tackle real-life approachable problems that researchers and coders face. document format conversions are powered using @ stencila hub: https://hub.stenci.la/projects/ # BCC2020 pic.twitter.com/Wx5eBPQnsB";;@ @;#;"1284923610977562624";https://twitter.com/OBF_BOSC/status/1284923610977562624
mjmfreijnders;2020-07-19 14:49;1;3;"Thank you! The idea for CrowdGO initially was to annotate my microalgae during my PhD, so non-model species. E.g. in the violin plots below you see both a big improvement in #of GO terms for both model (arabidopsis) and non-model (tomato)! # BCC2020 https://twitter.com/jrrmicro/status/1284921552094605313 …";;;#of #;"1284923283180331008";https://twitter.com/mjmfreijnders/status/1284923283180331008
OBF_BOSC;2020-07-19 14:44;3;12;"It's @ emmy_ft, @ eLifeInnovation's community manager, presenting on ERA, the executible research article, which aims to allow a paper to include usable code and data for software/code papers. Go reproducibility! # BCC2020 pic.twitter.com/ctATG2Yyzp";;@ @;#;"1284922051036405769";https://twitter.com/OBF_BOSC/status/1284922051036405769
jrrmicro;2020-07-19 14:42;1;3;"Very nice talk on CrowdGO for # geneontology improvement. It seems this improvement will be maximized for datasets/genomes that already have a high density of annotations. # BCC2020 https://twitter.com/OBF_BOSC/status/1284919968304332800 …";;;# #;"1284921552094605313";https://twitter.com/jrrmicro/status/1284921552094605313
amandab930;2020-07-19 14:41;0;1;"I'm excited to attend Implementation of the IEEE-2791-2020 standard (BioCompute Objects) in Galaxy via workflow invocations at BCC2020 https://sched.co/clAB # BCC2020 @ sched. @ HadleyKingIV @ JPat1546 @ NeuroGenomics";;@ @ @ @;#;"1284921305486307328";https://twitter.com/amandab930/status/1284921305486307328
OBF_BOSC;2020-07-19 14:41;0;2;"and Nils Hoffman shares Goslin, a grammar of succint lipid nomenclature. https://github.com/lifs-tools/goslin … C++, R, python, and Java implementations! Goslin helps normalise and map across different lipid nomenclature standards. (Naming things is always seemingly the hardest task) # BCC2020 pic.twitter.com/WvnFpoMLbe";;;#;"1284921226037788672";https://twitter.com/OBF_BOSC/status/1284921226037788672
thmosqueiro;2020-07-19 14:38;1;8;"Discussion on Reproducibility and Standards ongoing at # BCC2020 and # BOSC2020! Fantastic paper by @ jaquejbrito, @ serghei_mangul and co-authors on reproducibility that certainly applies to more than just the biomedical research: https://academic.oup.com/gigascience/article/9/6/giaa056/5849489 …https://twitter.com/OBF_BOSC/status/1284918197750136833 …";;@ @;# #;"1284920476884582405";https://twitter.com/thmosqueiro/status/1284920476884582405
OBF_BOSC;2020-07-19 14:37;2;4;"Opening session chair @ NomiHarris with keynote speaker @ lincolndstein # BCC2020 # OpenSource # Bioinformaticspic.twitter.com/Fg4hbL4qER";;@ @;# # #;"1284920308063801345";https://twitter.com/OBF_BOSC/status/1284920308063801345
OBF_BOSC;2020-07-19 14:36;1;4;"Reproducibility and standards - now up is @ mjmfreijnders talking about CrowdGO https://gitlab.com/mreijnders/CrowdGO … # BCC2020 pic.twitter.com/JeCKUl9UhB";;@;#;"1284919968304332800";https://twitter.com/OBF_BOSC/status/1284919968304332800
OBF_BOSC;2020-07-19 14:29;0;13;"Session chair @ monimunozto and two of the speakers from the Reproducibility and Standards session happening right now at # BCC2020 # BOSC2020pic.twitter.com/STfc9Kem5b";;@;# #;"1284918197750136833";https://twitter.com/OBF_BOSC/status/1284918197750136833
emmy_ft;2020-07-19 14:26;2;10;"I'll be at the Q&As after too! And on the conference Discord, and twitter :p Thank you to the fantastic # BCC2020 organisers for providing so many ways for all of us to interact at our own homes (: https://twitter.com/eLifeInnovation/status/1284917119260536833 …";;;#;"1284917639148707840";https://twitter.com/emmy_ft/status/1284917639148707840
OBF_BOSC;2020-07-19 14:26;1;2;"Session chair @ cjfields on "stage" with two of the speakers in the # OpenData session at # BCC2020 pic.twitter.com/dUy3zWHCXA";;@;# #;"1284917474928939008";https://twitter.com/OBF_BOSC/status/1284917474928939008
eLifeInnovation;2020-07-19 14:24;3;6;"Join our Innovation Community Manager @ emmy_ft who will be presenting in ~15 mins, and again in ~ 12hours, at the online Bioinformatics Community Conference about our upcoming Executable Research Article (ERA) # BCC2020 https://bcc2020.github.io/ pic.twitter.com/XY65DhlxI0";;@;#;"1284917119260536833";https://twitter.com/eLifeInnovation/status/1284917119260536833
biocrusoe;2020-07-19 14:23;0;3;"This is the part of # BCC2020 that makes me sad, I want to attend this talk as well!";;;#;"1284916875642769408";https://twitter.com/biocrusoe/status/1284916875642769408
natefoo;2020-07-19 14:21;6;18;"And now, @ NicolaSoranzo is presenting the monumental effort that he and others undertook to support Python 3 (while still supporting Python 2) in # usegalaxy. # BCC2020";;@;# #;"1284916313698312194";https://twitter.com/natefoo/status/1284916313698312194
natefoo;2020-07-19 14:15;1;5;"Next # BCC2020 talk, @ tatieguinoa on refgenie/ # usegalaxy integration, which I am pretty excited about.";;@;# #;"1284914687595950085";https://twitter.com/natefoo/status/1284914687595950085
biocrusoe;2020-07-19 14:14;0;9;"Also spotted # CommonWL support, cool! # BCC2020 Full video at https://bcc2020.sched.com/event/coKm/bionitio-building-better-bioinformatics-tools-with-batteries-included … https://twitter.com/rvmngr/status/1284912659486388227 …pic.twitter.com/qgFIpGuH1A";;;# #;"1284914603647008769";https://twitter.com/biocrusoe/status/1284914603647008769
jrrmicro;2020-07-19 14:12;0;2;"Delphine: A great way to make more Galaxy Training Network format material. Can't wait to see this become a Galaxy workflow! # BCC2020";;;#;"1284914048212045825";https://twitter.com/jrrmicro/status/1284914048212045825
jrrmicro;2020-07-19 14:11;1;3;"@ ddlariviere gives talk through an artificial voice on how to use markdown files to automatically generate training materials in audio/html/other formats # UseGalaxy # BCC2020 RE voice: surprised me, but good illustration";;@;# #;"1284913709190610944";https://twitter.com/jrrmicro/status/1284913709190610944
natefoo;2020-07-19 14:07;3;6;"Delightful automate-ception: @ ddlariviere's # BCC2020 # usegalaxy talk "Automated generation of training materials from markdown documents" is itself automated (see for yourself at https://bcc2020.sched.com/event/cl4K/automated-generation-of-training-materials-from-markdown-documents …)";;@;# #;"1284912868752793602";https://twitter.com/natefoo/status/1284912868752793602
rvmngr;2020-07-19 14:07;0;7;"I knew it, Skynet _is_ a python software (and created with Bionitio https://github.com/bionitio-team/bionitio …) # BCC2020";;;#;"1284912659486388227";https://twitter.com/rvmngr/status/1284912659486388227
ziphozakhe;2020-07-19 13:59;0;4;"Excellent presentations # BCC2020, # UseGalaxy, @ OBF_BOSC";;@;# #;"1284910839909232641";https://twitter.com/ziphozakhe/status/1284910839909232641
biocrusoe;2020-07-19 13:53;1;3;"Just in time for # BCC2020! Catch the SIMDe presentation on Monday or sneak a look at the video now: https://bcc2020.sched.com/event/1af90b2f2e285e2f073e237d4cb46fa0 …https://twitter.com/nemequ/status/1283871569853341696 …";;;#;"1284909146865897474";https://twitter.com/biocrusoe/status/1284909146865897474
OBF_BOSC;2020-07-19 13:51;2;7;"Chatting at the @ eLifeInnovation sponsor table (1st floor, poster building) at # BCC2020! pic.twitter.com/7CAjQo0D5L";;@;#;"1284908827314249728";https://twitter.com/OBF_BOSC/status/1284908827314249728
biocrusoe;2020-07-19 13:20;0;0;"Thanks for sharing. It may be that # BCC2020 is being run differently than the conferences you mentioned (HGM, AGBT, CHSL-BoG, ESHG, & ISMB) which may ameliorate some of your concerns.";;;#;"1284900970208604160";https://twitter.com/biocrusoe/status/1284900970208604160
biocrusoe;2020-07-19 13:17;3;14;"# CommonWL spotted at the "BLAST in a container " poster # BCC2020 https://bcc2020.sched.com/event/cv96/p1-10-blast-in-a-container …pic.twitter.com/oGngAj2kKQ";;;# #;"1284900299967209472";https://twitter.com/biocrusoe/status/1284900299967209472
emmy_ft;2020-07-19 13:12;2;14;"At the # BCC2020 virtual poster session– so many things to play around with! Come have a chat at the @ eLifeInnovation table - first floor, top right (:pic.twitter.com/u5UKQPGfJB";;@;#;"1284898860469559296";https://twitter.com/emmy_ft/status/1284898860469559296
rmflight;2020-07-19 13:10;0;3;"# bcc2020 this is my view during the conference today, which is why my Mic and Camera will probably not be on at all today pic.twitter.com/eVLmRsrWWQ";;;#;"1284898389109374976";https://twitter.com/rmflight/status/1284898389109374976
galaxyproject;2020-07-19 13:03;14;23;"It might seem @ use_remo with its table-shared whiteboard has been designed to run poster sessions. The first session has just started, list of posters here: https://bcc2020.sched.com/subject/Poster-Demo … Come check them out! # BCC2020 pic.twitter.com/eZe1D6LkPn";;@;#;"1284896748293500929";https://twitter.com/galaxyproject/status/1284896748293500929
OBF_BOSC;2020-07-19 12:51;1;11;"Okay, we'll break now from our frantic live-tweeting for the poster session at # BCC2020 :) huge thanks to our session chair and tech @ cjfields and @ morgantaschuk for a great first # BOSC2020 track session!";;@ @;# #;"1284893522714394624";https://twitter.com/OBF_BOSC/status/1284893522714394624
think_za;2020-07-19 12:50;0;0;"# BCC2020 # UseGalaxy quick break and time to look out for interesting posters";;;# #;"1284893357609816064";https://twitter.com/think_za/status/1284893357609816064
rmflight;2020-07-19 12:47;0;0;"# BCC2020 LOL. Typical big data answer from @ AsisHallab on how much data can it handle: How many servers are you willing to throw at it?!";;@;#;"1284892644003516416";https://twitter.com/rmflight/status/1284892644003516416
OBF_BOSC;2020-07-19 12:44;0;0;"Apologies - we should note here that the tool changed names from Cenzontle to Zendro! Both great names though :) # BCC2020";;;#;"1284891781772042241";https://twitter.com/OBF_BOSC/status/1284891781772042241
mjmfreijnders;2020-07-19 12:43;1;6;"Really impressed with some of the pre-recorded presentations so far at # BCC2020 but Asis Hallab really put in a lot of effort for his talk about Cenzontle... A nice change of pace. pic.twitter.com/DPQGafkps6";;;#;"1284891599890259971";https://twitter.com/mjmfreijnders/status/1284891599890259971
galaxyproject;2020-07-19 12:42;6;16;"Continuous integration of @ github enlisted to run # COVID19 workflows. All orchestrated by @ mariusvdbeek and presented right now # BCC2020 https://covid19.galaxyproject.org/ pic.twitter.com/rP3FpOj9SF";;@ @;# #;"1284891391022239750";https://twitter.com/galaxyproject/status/1284891391022239750
OBF_BOSC;2020-07-19 12:41;3;9;"wow - @ AsisHallab has an incredible level of video production for his talk on Cenzontle, a tool designed to take the pain out of managing your biological data administration. # BCC2020 pic.twitter.com/RPMimeBzpl";;@;#;"1284891033436921857";https://twitter.com/OBF_BOSC/status/1284891033436921857
OBF_BOSC;2020-07-19 12:37;0;1;"you can view more at https://biothings.io/explorer/ and the python client source is at https://github.com/biothings/biothings_explorer … # BCC2020";;;#;"1284890165534695430";https://twitter.com/OBF_BOSC/status/1284890165534695430
azzaea_;2020-07-19 12:37;3;2;"If missing # BCC2020 (myself) , tune-in to threads from @ yoyehudi and @ OBF_BOSC :)https://twitter.com/yoyehudi/status/1284860502758260736 …";;@ @;#;"1284890058894594049";https://twitter.com/azzaea_/status/1284890058894594049
jrrmicro;2020-07-19 12:37;0;4;"How have I never heard of subworkflows in Galaxy?? Must break down some of our giant workflows. Would make it easier to edit/maintain the parts I call 'tracks'. # UseGalaxy # BCC2020";;;# #;"1284890023763025921";https://twitter.com/jrrmicro/status/1284890023763025921
natefoo;2020-07-19 12:36;0;5;". @ mariusvdbeek is doing a "live" demo of the # usegalaxy COVID portal (http://covid19.galaxyproject.org ) at the # BCC2020. As the talks are prerecorded, live demos are a lot less risky than usual.";;@;# #;"1284889973125263362";https://twitter.com/natefoo/status/1284889973125263362
OBF_BOSC;2020-07-19 12:36;2;4;"Jiwen Xin now up at # bcc2020, sharing the Biothings Explorer @ biothingsapi, which effectively helps you to glue different biological APIs together to create a network of APIs with biological knowledge - https://biothings.io/ pic.twitter.com/MhV1ydqxIs";;@;#;"1284889872646336513";https://twitter.com/OBF_BOSC/status/1284889872646336513
OBF_BOSC;2020-07-19 12:32;2;5;". @ TripalProject also has a nice extension system with bronze, silver, and gold ratings for different extension quality levels - this looks really handy! # BCC2020 pic.twitter.com/l0zJW00Iur";;@;#;"1284888923928502272";https://twitter.com/OBF_BOSC/status/1284888923928502272
ascendox;2020-07-19 12:32;0;1;"RT mike_schatz "To learn more, check out https://anvilproject.org/ useAnVIL OBF_BOSC # BCC2020"";;;#;"1284888853447352323";https://twitter.com/ascendox/status/1284888853447352323
ascendox;2020-07-19 12:32;1;2;"RT mike_schatz "Finally, special thanks to kelphoto for the Bifx theme song! useAnVIL OBF_BOSC # BCC2020 https://www.youtube.com/watch?v=ceX3MJjNA9c …"";;;#;"1284888850352033792";https://twitter.com/ascendox/status/1284888850352033792
ascendox;2020-07-19 12:32;0;0;"RT mike_schatz "With user testimonials by Ginger Metcalf (BCM_HGSC) and khmiga (ucscgenomics). useAnVIL OBF_BOSC # BCC2020"";;;#;"1284888842135318538";https://twitter.com/ascendox/status/1284888842135318538
ascendox;2020-07-19 12:32;0;0;"RT mike_schatz "What’s your biggest frustration in bioinformatics? What if there were a better way? Introducing the AnVIL! https://www.youtube.com/watch?v=ceX3MJjNA9c … useAnVIL OBF_BOSC # BCC2020"";;;#;"1284888840365395969";https://twitter.com/ascendox/status/1284888840365395969
biocrusoe;2020-07-19 12:32;8;21;"Tweet inspired by the success of # BCC2020 It is very clear that the organizers put considerable effort into developing this a functional, social, and fun virtual conference and it shows in a very positive way! https://twitter.com/biocrusoe/status/1284887621395722245 …";;;#;"1284888795725410309";https://twitter.com/biocrusoe/status/1284888795725410309
OBF_BOSC;2020-07-19 12:31;3;4;". @ MegBioinfo shares info about the @ TripalProject governance structure - somethingso important to long-term project health. Tripal has two tiers of governance, but the project management committee has the ultimate decisions. # BCC2020 pic.twitter.com/tmG7vTskfO";;@ @;#;"1284888702339121153";https://twitter.com/OBF_BOSC/status/1284888702339121153
OBF_BOSC;2020-07-19 12:30;4;6;". @ MegBioinfo introduces @ TripalProject, which is based on @ drupal and CHADO. Over 30 different databases now use Tripal to store and share their data! # BCC2020 pic.twitter.com/9hYKMp6Teu";;@ @ @;#;"1284888344950906880";https://twitter.com/OBF_BOSC/status/1284888344950906880
NCBI;2020-07-19 12:30;3;6;"Come see our posters, BLAST in a container and Magic-BLAST: an accurate RNA-Seq mapper at # BCC2020! They’ll be presented from 1-145PM today. https://bcc2020.sched.com/event/cv96/p1-10-blast-in-a-container …https://bcc2020.sched.com/event/cv90/p5-04-magic-blast-an-accurate-rna-seq-mapper …";;;#;"1284888267314343938";https://twitter.com/NCBI/status/1284888267314343938
ropolo;2020-07-19 12:30;3;12;"Saw my pre-recorded talk in # BOSC2020. Thanks to the substantial work and contributions of my co-op student, Shefali Vishwakarma, we have an R-based workflow for 16S analysis. It uses the drake package by @ wmlandau. We use DADA2 and phyloseq too. https://bcc2020.sched.com/event/coKL/a-reproducible-workflow-for-amplicon-based-microbial-community-analysis-using-the-drake-r-package … # BCC2020";;@;# #;"1284888241590595590";https://twitter.com/ropolo/status/1284888241590595590
AnnLorainePhD;2020-07-19 12:23;5;7;"I'm excited to present "Introducing App Store for IGB, a site for sharing and installing extensions for Integrated Genome Browser from http://BioViz.org " at BCC2020 https://sched.co/coLb # BCC2020 @ igbbioviz";;@;#;"1284886635201454080";https://twitter.com/AnnLorainePhD/status/1284886635201454080
OBF_BOSC;2020-07-19 12:22;3;3;"Next up, @ varunisarwal benchmarks tools use to assess structural variants, starting from a clear definition of what a structural variant is. # BCC2020 pic.twitter.com/ouDiyE9Kjq";;@;#;"1284886270041362432";https://twitter.com/OBF_BOSC/status/1284886270041362432
TreeGenes;2020-07-19 12:20;6;8;"@ Irene_Cobo is speaking about CartograTree - a web-based software platform connecting genotype, phenotype, and environmental data! http://CartograTree.org @ uconneeb @ TripalProject @ galaxyproject # BCC2020";;@ @ @ @;#;"1284885849621004290";https://twitter.com/TreeGenes/status/1284885849621004290
OBF_BOSC;2020-07-19 12:19;0;4;"ah, we should have tagged @ useanvil here - and nice tribute to Billy Joel at the end of the video! # BCC2020";;@;#;"1284885704649183232";https://twitter.com/OBF_BOSC/status/1284885704649183232
ishwartweets;2020-07-19 12:18;0;1;"@ mike_schatz sharing @ useAnVIL at # BOSC2020 # BCC2020 pic.twitter.com/LOfIjkyktC";;@ @;# #;"1284885377489100800";https://twitter.com/ishwartweets/status/1284885377489100800
OBF_BOSC;2020-07-19 12:18;2;7;"@ mike_schatz begins his talk on ANVIL by sharing clips from bioinformaticians who are feeling frustration when performing data analyses (a laptop was thrown!), and explains how Anvil can help out. Visit his twitter stream for the link! # BCC2020 https://twitter.com/mike_schatz/status/1284883698006056961 …";;@;#;"1284885346489073664";https://twitter.com/OBF_BOSC/status/1284885346489073664
jpummil;2020-07-19 12:18;0;7;"Ha! @ Amandatron89 tossing her lappy during her ANVIL presentation appearance is very appropriate # BCC2020";;@;#;"1284885244710191104";https://twitter.com/jpummil/status/1284885244710191104
fastqe;2020-07-19 12:15;2;2;"You can ask @ LonsBio questions about FASTQE in the East Q&A for session 1a of # BCC2020, in the meantime here is one A to a possible Q: Yes, the new Windows Terminal does improve support for emoji in Windows 10, though isn't yet perfect and --noemoji in v0.2 can be used instead. pic.twitter.com/tVM4tUON05";;@;#;"1284884453035130883";https://twitter.com/fastqe/status/1284884453035130883
mike_schatz;2020-07-19 12:14;2;2;"To learn more, check out https://anvilproject.org/ @ useAnVIL @ OBF_BOSC # BCC2020";;@ @;#;"1284884201217523712";https://twitter.com/mike_schatz/status/1284884201217523712
OBF_BOSC;2020-07-19 12:13;1;5;". @ sangram_ksahu Talks about gene set analysis using SigBio-Shiny, an open source GUI based application written in R, available here: https://github.com/sk-sahu/sig-bio-shiny … - his slides are also shared online in a URL at the bottom of the screen - fantastic! https://github.com/sk-sahu/sigbio-shiny-slides … # BCC2020 pic.twitter.com/T3pJsNDa9Q";;@;#;"1284884119483228167";https://twitter.com/OBF_BOSC/status/1284884119483228167
mike_schatz;2020-07-19 12:13;0;4;"Finally, special thanks to @ kelphoto for the Bifx theme song! @ useAnVIL @ OBF_BOSC # BCC2020 https://www.youtube.com/watch?v=ceX3MJjNA9c …";;@ @ @;#;"1284883949714436097";https://twitter.com/mike_schatz/status/1284883949714436097
mike_schatz;2020-07-19 12:12;1;13;"Many thanks to @ princyparsana, @ b_harris_12, Nancy Manchanda, @ benbfly, @ karynotype, @ Siiinaaam, and @ Amandatron89 for the video clips! Thanks to everyone else that submitted clips and comments - Sadly, we have more frustration than time allowed. @ useAnVIL @ OBF_BOSC # BCC2020";;@ @ @ @ @ @ @ @;#;"1284883698006056961";https://twitter.com/mike_schatz/status/1284883698006056961
mike_schatz;2020-07-19 12:11;3;4;"With user testimonials by Ginger Metcalf ( @ BCM_HGSC) and @ khmiga ( @ ucscgenomics). @ useAnVIL @ OBF_BOSC # BCC2020";;@ @ @ @ @;#;"1284883446314053632";https://twitter.com/mike_schatz/status/1284883446314053632
mike_schatz;2020-07-19 12:10;29;78;"What’s your biggest frustration in bioinformatics? What if there were a better way? Introducing the AnVIL! https://www.youtube.com/watch?v=ceX3MJjNA9c … @ useAnVIL @ OBF_BOSC # BCC2020";;@ @;#;"1284883194584727558";https://twitter.com/mike_schatz/status/1284883194584727558
OBF_BOSC;2020-07-19 12:06;1;3;"Rodrigo Ortega Polo introduces the R-based drake package at https://github.com/ropensci/drake - drake analysis your workflows and helps you keep them up to date. Anyone who has suffered from dependency nightmares will appreciate this! # BCC2020 pic.twitter.com/E3yYXxb448";;;#;"1284882419716362240";https://twitter.com/OBF_BOSC/status/1284882419716362240
rvmngr;2020-07-19 12:05;0;2;"@ LonsBio , great FASTQE talk # BCC2020.";;@;#;"1284882150265950208";https://twitter.com/rvmngr/status/1284882150265950208
fastqe;2020-07-19 12:05;5;7;"For the Galaxy crowd at # BCC2020 a to @ hexylena who created an amazing Galaxy wrapper for FASTQE at: https://github.com/galaxyproject/tools-iuc/blob/master/tools/fastqe/fastqe.xml …";;@;#;"1284881936721338371";https://twitter.com/fastqe/status/1284881936721338371
OBF_BOSC;2020-07-19 12:03;0;3;". @ LonsBio also mentions the Bus Factor an important thing for any open source project to consider - it's always better when projects have more maintainers! # BCC2020 pic.twitter.com/qoZC8VOeY7";;@;#;"1284881524299632640";https://twitter.com/OBF_BOSC/status/1284881524299632640
OBF_BOSC;2020-07-19 12:01;6;17;"@ lonsbio begins his talk by encouraging us to contribute to his package, FASTQE, and emoji-based encoding for nucleotide quality. Here's the repo where you can go help out! https://github.com/fastqe/fastqe # BCC2020 It's actually really useful to introduce students to CLIs! pic.twitter.com/TMM64Y0Qhj";;@;#;"1284881136150360064";https://twitter.com/OBF_BOSC/status/1284881136150360064
JillWegrzyn;2020-07-19 12:01;1;6;"# BCC2020 is off to great start! Kudos to the organizers for managing dual sessions, training, networking events, and more. A great model for virtual conferences. @ OBF_BOSC @ galaxyproject";;@ @;#;"1284881037580013571";https://twitter.com/JillWegrzyn/status/1284881037580013571
oldguyeric;2020-07-19 12:00;0;2;"Haha fastqe is hilarious # BCC2020";;;#;"1284880785380704258";https://twitter.com/oldguyeric/status/1284880785380704258
OBF_BOSC;2020-07-19 11:58;0;2;"one of the output reports of THABI-PICT includes an impressive excel/text-based data visualisation for colour bands! # BCC2020 pic.twitter.com/Dav9EwI9tm";;;#;"1284880207346900995";https://twitter.com/OBF_BOSC/status/1284880207346900995
OBF_BOSC;2020-07-19 11:56;1;3;"and the @ obf_news president @ pjacock shares THABI PICT, a python command-line-based tool for metabarcoding, available here: https://github.com/peterjc/thapbi-pict … # BCC2020 pic.twitter.com/E9USPwXm6W";;@ @;#;"1284879710590308353";https://twitter.com/OBF_BOSC/status/1284879710590308353
