username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,,,
cancerassassin1,3/31/2019 17:41,2,8,,@,# # # #,1.11247E+18,https://twitter.com/cancerassassin1/status/1112469972666724352,,,,,,
hopkinskimmel,3/31/2019 17:40,4,13,,@,#,1.11247E+18,https://twitter.com/hopkinskimmel/status/1112469802289938432,,,,,,
katie5280,3/31/2019 17:38,0,1,,,# #,1.11247E+18,https://twitter.com/katie5280/status/1112469359178465280,,,,,,
StrongHeartNow1,3/31/2019 17:38,6,11,,@,#,1.11247E+18,https://twitter.com/StrongHeartNow1/status/1112469240198635525,,,,,,
jbuell01,3/31/2019 17:37,3,7,,@ @,# # # # #,1.11247E+18,https://twitter.com/jbuell01/status/1112469095126048768,,,,,,
FertigLab,3/31/2019 17:37,0,11,,@,#,1.11247E+18,https://twitter.com/FertigLab/status/1112469000850681858,,,,,,
NCIHTAN,3/31/2019 17:37,2,13,,@,# #,1.11247E+18,https://twitter.com/NCIHTAN/status/1112468924942245888,,,,,,
ESchattner,3/31/2019 17:36,7,37,,@ @,#,1.11247E+18,https://twitter.com/ESchattner/status/1112468762912059393,,,,,,
SheetalHardikar,3/31/2019 17:36,0,6,,,# #,1.11247E+18,https://twitter.com/SheetalHardikar/status/1112468612361662465,,,,,,
coffeemommy,3/31/2019 17:35,3,6,,@,# # # # #,1.11247E+18,https://twitter.com/coffeemommy/status/1112468582829617155,,,,,,
charlesgraeber,3/31/2019 17:35,1,1,,@,#,1.11247E+18,https://twitter.com/charlesgraeber/status/1112468573673402368,,,,,,
AACR,3/31/2019 17:35,0,2,,,#,1.11247E+18,https://twitter.com/AACR/status/1112468386125094912,,,,,,
tmprowell,3/31/2019 17:32,1,11,,,# # #,1.11247E+18,https://twitter.com/tmprowell/status/1112467678923497472,,,,,,
hps2002,3/31/2019 17:30,0,2,,,,1.11247E+18,https://twitter.com/hps2002/status/1112467314736283649,,,,,,
Adaptimmune,3/31/2019 17:30,2,7,,,# #,1.11247E+18,https://twitter.com/Adaptimmune/status/1112467155424067585,,,,,,
CancerDepMap,3/31/2019 17:30,5,2,,@,# #,1.11247E+18,https://twitter.com/CancerDepMap/status/1112467128542773249,,,,,,
MCR_AACR,3/31/2019 17:30,0,0,,,#,1.11247E+18,https://twitter.com/MCR_AACR/status/1112467126680457218,,,,,,
rbryanbell,3/31/2019 17:28,6,18,,@ @ @ @,# #,1.11247E+18,https://twitter.com/rbryanbell/status/1112466841216008193,,,,,,
NCICRCHD,3/31/2019 17:28,0,0,,,#,1.11247E+18,https://twitter.com/NCICRCHD/status/1112466599183826944,,,,,,
GreeneScientist,3/31/2019 17:27,2,30,,,# # #,1.11247E+18,https://twitter.com/GreeneScientist/status/1112466350923005952,,,,,,
whutrades,3/31/2019 17:27,0,2,,,#,1.11247E+18,https://twitter.com/whutrades/status/1112466347840229376,,,,,,
stephIDID,3/31/2019 17:26,0,0,,,# #,1.11247E+18,https://twitter.com/stephIDID/status/1112466321877409792,,,,,,
WortmannLars,3/31/2019 17:26,3,9,,@ @,#,1.11247E+18,https://twitter.com/WortmannLars/status/1112466173034196992,,,,,,
HartungIngo,3/31/2019 17:25,3,21,,@,#,1.11247E+18,https://twitter.com/HartungIngo/status/1112465916292489216,,,,,,
coffeemommy,3/31/2019 17:25,7,57,,,# # # # #,1.11247E+18,https://twitter.com/coffeemommy/status/1112465882205376514,,,,,,
StefanFrohling,3/31/2019 17:24,0,10,,,#,1.11247E+18,https://twitter.com/StefanFrohling/status/1112465636431708162,,,,,,
StrongHeartNow1,3/31/2019 17:23,3,3,,@,#,1.11247E+18,https://twitter.com/StrongHeartNow1/status/1112465530747867137,,,,,,
paspears88,3/31/2019 17:23,1,4,,,# #,1.11247E+18,https://twitter.com/paspears88/status/1112465521142915074,,,,,,
TheGoodNurseBK,3/31/2019 17:23,0,0,,@Georgia,#,1.11247E+18,https://twitter.com/TheGoodNurseBK/status/1112465516424294401,,,,,,
NCIHTAN,3/31/2019 17:23,0,4,,@,# #,1.11247E+18,https://twitter.com/NCIHTAN/status/1112465338933878784,,,,,,
WonderMixTape,3/31/2019 17:22,0,3,,@PeproTechFrancefor @,#,1.11247E+18,https://twitter.com/WonderMixTape/status/1112465318398570501,,,,,,
NCICRCHD,3/31/2019 17:22,0,4,,,#,1.11247E+18,https://twitter.com/NCICRCHD/status/1112465237201035266,,,,,,
JamesRMansfield,3/31/2019 17:22,0,1,,,#,1.11247E+18,https://twitter.com/JamesRMansfield/status/1112465131856949249,,,,,,
DrIanto,3/31/2019 17:21,8,10,,@,#,1.11246E+18,https://twitter.com/DrIanto/status/1112464989397356544,,,,,,
charlesgraeber,3/31/2019 17:21,4,19,,,# #,1.11246E+18,https://twitter.com/charlesgraeber/status/1112464916047413251,,,,,,
CRUKCamCentre,3/31/2019 17:21,1,3,,,#,1.11246E+18,https://twitter.com/CRUKCamCentre/status/1112464872695050240,,,,,,
ivybelkins,3/31/2019 17:19,7,18,,,# # #,1.11246E+18,https://twitter.com/ivybelkins/status/1112464555756658688,,,,,,
DanaFarberNews,3/31/2019 17:19,1,13,,,# #,1.11246E+18,https://twitter.com/DanaFarberNews/status/1112464517026463744,,,,,,
stollm3,3/31/2019 17:19,1,7,,@ @AACR_Foundation,,1.11246E+18,https://twitter.com/stollm3/status/1112464424349167617,,,,,,
charlesgraeber,3/31/2019 17:19,0,3,,,#,1.11246E+18,https://twitter.com/charlesgraeber/status/1112464414807126019,,,,,,
Poiriern21,3/31/2019 17:18,11,19,,,#,1.11246E+18,https://twitter.com/Poiriern21/status/1112464325216747520,,,,,,
BertrandBio,3/31/2019 17:18,1,1,,,# #,1.11246E+18,https://twitter.com/BertrandBio/status/1112464227623677954,,,,,,
careyjans,3/31/2019 17:18,2,29,,@ @,# # #,1.11246E+18,https://twitter.com/careyjans/status/1112464154923802625,,,,,,
DrIanto,3/31/2019 17:17,9,9,,@,#,1.11246E+18,https://twitter.com/DrIanto/status/1112464021406519297,,,,,,
chai00777,3/31/2019 17:17,0,0,,,#,1.11246E+18,https://twitter.com/chai00777/status/1112463888220590085,,,,,,
katie5280,3/31/2019 17:15,9,37,,,# # # # # #,1.11246E+18,https://twitter.com/katie5280/status/1112463505955999745,,,,,,
jillfeldman4,3/31/2019 17:15,7,19,,@,# # #,1.11246E+18,https://twitter.com/jillfeldman4/status/1112463407259750400,,,,,,
drholowatyj,3/31/2019 17:15,3,10,,@ @ @,# # # #,1.11246E+18,https://twitter.com/drholowatyj/status/1112463370677088258,,,,,,
promega,3/31/2019 17:15,0,1,,,#,1.11246E+18,https://twitter.com/promega/status/1112463344886267910,,,,,,
Meditonline,3/31/2019 17:15,1,2,,@,#,1.11246E+18,https://twitter.com/Meditonline/status/1112463341258244097,,,,,,
Rafal_Marszalek,3/31/2019 17:14,0,0,,@,#,1.11246E+18,https://twitter.com/Rafal_Marszalek/status/1112463260874428417,,,,,,
paspears88,3/31/2019 17:12,6,13,,,# #,1.11246E+18,https://twitter.com/paspears88/status/1112462812482338816,,,,,,
medwireNews,3/31/2019 17:11,4,2,,@,# # # # #,1.11246E+18,https://twitter.com/medwireNews/status/1112462512497274881,,,,,,
OncoAlert,3/31/2019 17:11,1,5,,@,# # # # # # #,1.11246E+18,https://twitter.com/OncoAlert/status/1112462504335159299,,,,,,
BertrandBio,3/31/2019 17:11,0,1, more mixed in MET -ve (osi+selu), narrower therapeutic window for osi+selu w/ intermittent dosing not ideal for pts," biomarkers needed/to be refined for pts selection pic.twitter.com/eIODI064Da""",,,#,1.11246E+18,https://twitter.com/BertrandBio/status/1112462428749492224,,,
BertrandBio,3/31/2019 17:11,4,2,,,#,1.11246E+18,https://twitter.com/BertrandBio/status/1112462426933469185,,,,,,
BertrandBio,3/31/2019 17:11,4,2,,,#,1.11246E+18,https://twitter.com/BertrandBio/status/1112462424416944129,,,,,,
BertrandBio,3/31/2019 17:11,4,3,,,#,1.11246E+18,https://twitter.com/BertrandBio/status/1112462422349176832,,,,,,
BertrandBio,3/31/2019 17:11,5,3,,,#,1.11246E+18,https://twitter.com/BertrandBio/status/1112462420411322374,,,,,,
BertrandBio,3/31/2019 17:11,5,3,,,#,1.11246E+18,https://twitter.com/BertrandBio/status/1112462418670686209,,,,,,
BertrandBio,3/31/2019 17:11,4,2,,,#,1.11246E+18,https://twitter.com/BertrandBio/status/1112462416888193025,,,,,,
BertrandBio,3/31/2019 17:11,4,2,,,#,1.11246E+18,https://twitter.com/BertrandBio/status/1112462415113916416,,,,,,
BertrandBio,3/31/2019 17:11,5,3,,,# #3,1.11246E+18,https://twitter.com/BertrandBio/status/1112462413041938432,,,,,,
BertrandBio,3/31/2019 17:11,6,3,,,# #2,1.11246E+18,https://twitter.com/BertrandBio/status/1112462411360014336,,,,,,
BertrandBio,3/31/2019 17:11,8,7,,,# #1,1.11246E+18,https://twitter.com/BertrandBio/status/1112462409598492674,,,,,,
coffeemommy,3/31/2019 17:10,1,2,,@ @ @ @ @,# # # #,1.11246E+18,https://twitter.com/coffeemommy/status/1112462301209206786,,,,,,
jmcbray,3/31/2019 17:10,1,14,,@,# # # # # # # # # # # # #,1.11246E+18,https://twitter.com/jmcbray/status/1112462272650268673,,,,,,
MCR_AACR,3/31/2019 17:10,0,0,,,#,1.11246E+18,https://twitter.com/MCR_AACR/status/1112462177657606144,,,,,,
katie5280,3/31/2019 17:09,16,22,,,# #,1.11246E+18,https://twitter.com/katie5280/status/1112461849059094528,,,,,,
LDelony,3/31/2019 17:09,0,1,,,,1.11246E+18,https://twitter.com/LDelony/status/1112461827793932288,,,,,,
MCT_AACR,3/31/2019 17:08,0,0," which collects works in experimental therapeutic areas such as oncolytic viruses, bispecific antibodies, and antibody-drug conjugates. Grab your copy at Booth 3226 at # AACR19 or online at http://bit.ly/2UpP0jC .pic.twitter.com/HXl0m5sFbq",,,#,1.11246E+18,https://twitter.com/MCT_AACR/status/1112461687850962945,,,,,
ranjitbindra,3/31/2019 17:08,2,13,,@,# #,1.11246E+18,https://twitter.com/ranjitbindra/status/1112461634797223936,,,,,,
LizHIVHep,3/31/2019 17:07,0,0,,@ @,#,1.11246E+18,https://twitter.com/LizHIVHep/status/1112461441930547200,,,,,,
drholowatyj,3/31/2019 17:06,3,15,,@ @,# # #,1.11246E+18,https://twitter.com/drholowatyj/status/1112461252452855811,,,,,,
ShilohMCM,3/31/2019 17:06,0,1,,@MLG_CCI,,1.11246E+18,https://twitter.com/ShilohMCM/status/1112461221729492992,,,,,,
WeillCornell,3/31/2019 17:06,14,30,,,# # # #,1.11246E+18,https://twitter.com/WeillCornell/status/1112461064766189571,,,,,,
alexia_zz,3/31/2019 17:05,6,24,,@,#,1.11246E+18,https://twitter.com/alexia_zz/status/1112460890266324997,,,,,,
Tony_Calles,3/31/2019 17:04,28,49,,,# #,1.11246E+18,https://twitter.com/Tony_Calles/status/1112460772674809861,,,,,,
Tony_Calles,3/31/2019 17:04,25,51,,,# #,1.11246E+18,https://twitter.com/Tony_Calles/status/1112460761723531264,,,,,,
Tony_Calles,3/31/2019 17:04,20,42,,@,# # # #,1.11246E+18,https://twitter.com/Tony_Calles/status/1112460745772597250,,,,,,
priyachudasama5,3/31/2019 17:04,7,16,,@ @,#,1.11246E+18,https://twitter.com/priyachudasama5/status/1112460594811207680,,,,,,
ScaltritiLab,3/31/2019 17:03,1,5,,@,#,1.11246E+18,https://twitter.com/ScaltritiLab/status/1112460495448088577,,,,,,
bjork5,3/31/2019 17:03,1,1,,,# # #,1.11246E+18,https://twitter.com/bjork5/status/1112460388262727689,,,,,,
UCSFCancer,3/31/2019 17:03,3,9,,@ @,# # #,1.11246E+18,https://twitter.com/UCSFCancer/status/1112460339268984833,,,,,,
sciencealice,3/31/2019 17:01,0,6,,@,#,1.11246E+18,https://twitter.com/sciencealice/status/1112459935139401728,,,,,,
mari___lena,3/31/2019 17:01,5,14,,@ @,#,1.11246E+18,https://twitter.com/mari___lena/status/1112459899374579713,,,,,,
Laura_Oleniacz,3/31/2019 17:01,0,0,,,#,1.11246E+18,https://twitter.com/Laura_Oleniacz/status/1112459818391011328,,,,,,
bjork5,3/31/2019 17:00,0,2,,@,# # #,1.11246E+18,https://twitter.com/bjork5/status/1112459647422730241,,,,,,
Meditonline,3/31/2019 17:00,0,1,,@ @ @ @ @ @ @,# # # # #,1.11246E+18,https://twitter.com/Meditonline/status/1112459613134352385,,,,,,
ranjitbindra,3/31/2019 17:00,3,11,,,#,1.11246E+18,https://twitter.com/ranjitbindra/status/1112459602015207427,,,,,,
CellPressNews,3/31/2019 17:00,1,3,,,# #,1.11246E+18,https://twitter.com/CellPressNews/status/1112459584365563904,,,,,,
sloan_kettering,3/31/2019 17:00,2,13,,@,# #,1.11246E+18,https://twitter.com/sloan_kettering/status/1112459575452676098,,,,,,
promega,3/31/2019 17:00,0,0,,,#,1.11246E+18,https://twitter.com/promega/status/1112459569886838785,,,,,,
nanopore,3/31/2019 16:59,4,17,,,#,1.11246E+18,https://twitter.com/nanopore/status/1112459549989093377,,,,,,
alexdrilon,3/31/2019 16:59,27,68,,,#,1.11246E+18,https://twitter.com/alexdrilon/status/1112459491671445504,,,,,,
DrBonillaOnc,3/31/2019 16:59,2,7,,@,# # # # # # #,1.11246E+18,https://twitter.com/DrBonillaOnc/status/1112459395428950018,,,,,,
Laura_Oleniacz,3/31/2019 16:59,0,0,,,# #,1.11246E+18,https://twitter.com/Laura_Oleniacz/status/1112459320271220736,,,,,,
ePatientDave,3/31/2019 16:58,7,17,,,#,1.11246E+18,https://twitter.com/ePatientDave/status/1112459063621767168,,,,,,
CR_AACR,3/31/2019 16:57,0,0,,@,#,1.11246E+18,https://twitter.com/CR_AACR/status/1112459042998374400,,,,,,
jallenphd,3/31/2019 16:57,4,5,,@,#,1.11246E+18,https://twitter.com/jallenphd/status/1112458872227274753,,,,,,
Aiims1742,3/31/2019 16:56,0,45,,@,# #,1.11246E+18,https://twitter.com/Aiims1742/status/1112458735245512710,,,,,,
fredhutch,3/31/2019 16:56,1,5,,,#,1.11246E+18,https://twitter.com/fredhutch/status/1112458677854842880,,,,,,
shelovesepi,3/31/2019 16:55,0,2,,,#,1.11246E+18,https://twitter.com/shelovesepi/status/1112458462099894274,,,,,,
JulieFleshman,3/31/2019 16:55,6,39,,@ @ @ @,# #,1.11246E+18,https://twitter.com/JulieFleshman/status/1112458422685962243,,,,,,
JamesRMansfield,3/31/2019 16:55,0,0,,,#,1.11246E+18,https://twitter.com/JamesRMansfield/status/1112458294361231361,,,,,,
MehrpouyaMobin,3/31/2019 16:54,12,16,,@ @ @,# # #,1.11246E+18,https://twitter.com/MehrpouyaMobin/status/1112458226489090049,,,,,,
SomHedICR,3/31/2019 16:54,0,4,,@,# # # # # #,1.11246E+18,https://twitter.com/SomHedICR/status/1112458219560017921,,,,,,
Bio_SB,3/31/2019 16:53,1,2,,@,#,1.11246E+18,https://twitter.com/Bio_SB/status/1112457824976728066,,,,,,
AACRPres,3/31/2019 16:52,8,63,,@ @,#,1.11246E+18,https://twitter.com/AACRPres/status/1112457555807256577,,,,,,
london_lab,3/31/2019 16:51,0,9,,,#,1.11246E+18,https://twitter.com/london_lab/status/1112457463691907074,,,,,,
GreeneScientist,3/31/2019 16:51,2,8,,@ @ @ @Cell,# #,1.11246E+18,https://twitter.com/GreeneScientist/status/1112457403214282752,,,,,,
WinshipAtEmory,3/31/2019 16:50,4,17,,@,# #,1.11246E+18,https://twitter.com/WinshipAtEmory/status/1112457176650579969,,,,,,
GreeneScientist,3/31/2019 16:49,2,18,,@,# #,1.11246E+18,https://twitter.com/GreeneScientist/status/1112456885037355015,,,,,,
hopkinskimmel,3/31/2019 16:48,4,12,,@,#,1.11246E+18,https://twitter.com/hopkinskimmel/status/1112456777872957444,,,,,,
_timos_,3/31/2019 16:48,3,0,,@ @,# # #,1.11246E+18,https://twitter.com/_timos_/status/1112456682511060992,,,,,,
_timos_,3/31/2019 16:48,3,1,,@ @ @ @ @ @ @,# # #,1.11246E+18,https://twitter.com/_timos_/status/1112456674579603456,,,,,,
_timos_,3/31/2019 16:48,3,0,,@,# # # # #,1.11246E+18,https://twitter.com/_timos_/status/1112456669902987264,,,,,,
KimmelCancerCtr,3/31/2019 16:48,1,2,,,# #,1.11246E+18,https://twitter.com/KimmelCancerCtr/status/1112456653868281856,,,,,,
RPNowak,3/31/2019 16:48,0,0,,,#1 # #,1.11246E+18,https://twitter.com/RPNowak/status/1112456630820589571,,,,,,
_timos_,3/31/2019 16:48,3,0,,,# #AACR19 # # # #,1.11246E+18,https://twitter.com/_timos_/status/1112456586906079232,,,,,,
_timos_,3/31/2019 16:48,3,0,,@ @,# # # # # #,1.11246E+18,https://twitter.com/_timos_/status/1112456584402108416,,,,,,
_timos_,3/31/2019 16:48,3,2,,,# # # # # # # #,1.11246E+18,https://twitter.com/_timos_/status/1112456579079507968,,,,,,
PatelOncology,3/31/2019 16:47,0,10,,@ @ @ @ @ @ @ @,# #,1.11246E+18,https://twitter.com/PatelOncology/status/1112456434694934530,,,,,,
4SC_AG,3/31/2019 16:47,1,3,,,# # #,1.11246E+18,https://twitter.com/4SC_AG/status/1112456346903986176,,,,,,
WakoChemicalsUS,3/31/2019 16:47,2,2,,,# #,1.11246E+18,https://twitter.com/WakoChemicalsUS/status/1112456294433280000,,,,,,
benitezja,3/31/2019 16:46,0,1,,@ @,#,1.11246E+18,https://twitter.com/benitezja/status/1112456277869948928,,,,,,
notahedge,3/31/2019 16:46,1,7,,@ @,# #,1.11246E+18,https://twitter.com/notahedge/status/1112456156130275332,,,,,,
WonderMixTape,3/31/2019 16:46,0,2,,@,#,1.11246E+18,https://twitter.com/WonderMixTape/status/1112456078053335041,,,,,,
CellSignal,3/31/2019 16:46,3,2,,,#,1.11246E+18,https://twitter.com/CellSignal/status/1112456028300460035,,,,,,
AACR,3/31/2019 16:45,9,10,,@ @ @ @,#,1.11246E+18,https://twitter.com/AACR/status/1112455797328494592,,,,,,
SitemanCenter,3/31/2019 16:45,0,1,,@,#,1.11246E+18,https://twitter.com/SitemanCenter/status/1112455796640616454,,,,,,
promega,3/31/2019 16:45,2,4,,,#,1.11246E+18,https://twitter.com/promega/status/1112455795122294785,,,,,,
CellPressNews,3/31/2019 16:45,4,2,,@,#,1.11246E+18,https://twitter.com/CellPressNews/status/1112455794216312832,,,,,,
NCIDataSci,3/31/2019 16:45,4,5,,@ @,# # # #,1.11246E+18,https://twitter.com/NCIDataSci/status/1112455783558582272,,,,,,
DmdMt24,3/31/2019 16:44,0,0,,,#,1.11246E+18,https://twitter.com/DmdMt24/status/1112455752818536448,,,,,,
coffeemommy,3/31/2019 16:43,1,4,,,# #,1.11246E+18,https://twitter.com/coffeemommy/status/1112455478943145987,,,,,,
medwireNews,3/31/2019 16:43,1,2, but data are even earlier for MET-negative patients & more research is needed," says @ DrRoyHerbstYale at # AACR19 https://twitter.com/medwireNews/status/1112451586759053314 …""",,@,#,1.11246E+18,https://twitter.com/medwireNews/status/1112455407241519107,,,,
LeciaSequist,3/31/2019 16:43,4,11,,@ @,#,1.11246E+18,https://twitter.com/LeciaSequist/status/1112455376161640449,,,,,,
gem_424,3/31/2019 16:43,0,2,,@,# # # # # #,1.11246E+18,https://twitter.com/gem_424/status/1112455352526819333,,,,,,
Martin_Benej,3/31/2019 16:43,1,2,,,# # #,1.11246E+18,https://twitter.com/Martin_Benej/status/1112455283417276418,,,,,,
BayardHuck,3/31/2019 16:41,2,9,,,#,1.11245E+18,https://twitter.com/BayardHuck/status/1112454936841859074,,,,,,
tmprowell,3/31/2019 16:41,11,19,,,# # #,1.11245E+18,https://twitter.com/tmprowell/status/1112454796974440448,,,,,,
coffeemommy,3/31/2019 16:40,7,15,,@ @,#,1.11245E+18,https://twitter.com/coffeemommy/status/1112454669635342342,,,,,,
RamalingamMD,3/31/2019 16:40,1,11,,@ @ @,#,1.11245E+18,https://twitter.com/RamalingamMD/status/1112454625683271680,,,,,,
princetongb,3/31/2019 16:40,1,8," with every patient showing evidence of target engagement in cohorts 3 and 4. A dose dependent increase in PD activity appears to begin to plateau at the 15 mg dose."" $ dvax # AACR19 pic.twitter.com/mDbqTU31Dv""",,,#,1.11245E+18,https://twitter.com/princetongb/status/1112454613834305536,,,,,
kidsfirstDRC,3/31/2019 16:40,10,14, faster and better," to perform the actual research."" - Adam Resnick"," PhD at the Biden Cancer Initiative Colloquia at # AACR19""",,,#,1.11245E+18,https://twitter.com/kidsfirstDRC/status/1112454583366889474,,,
Cancer_Cell,3/31/2019 16:40,9,22,,@,#,1.11245E+18,https://twitter.com/Cancer_Cell/status/1112454537586114561,,,,,,
jloukissas,3/31/2019 16:39,0,8,,@ @ @,# #,1.11245E+18,https://twitter.com/jloukissas/status/1112454294647832576,,,,,,
tpolytmus,3/31/2019 16:38,0,1,,,# # # # #,1.11245E+18,https://twitter.com/tpolytmus/status/1112454020449353729,,,,,,
ycofriendly,3/31/2019 16:37,0,1,,@,# #,1.11245E+18,https://twitter.com/ycofriendly/status/1112453993102479367,,,,,,
1stOncology,3/31/2019 16:37,0,0,,,# # #,1.11245E+18,https://twitter.com/1stOncology/status/1112453931714654213,,,,,,
TheHyveNL,3/31/2019 16:37,0,1,,,#,1.11245E+18,https://twitter.com/TheHyveNL/status/1112453897174560768,,,,,,
CJFongPhD,3/31/2019 16:37,2,9,,@ @ @,# # #,1.11245E+18,https://twitter.com/CJFongPhD/status/1112453893768822784,,,,,,
clearyonc,3/31/2019 16:37,3,16,,@ @,,1.11245E+18,https://twitter.com/clearyonc/status/1112453866027659265,,,,,,
coffeemommy,3/31/2019 16:36,0,2,,,# #,1.11245E+18,https://twitter.com/coffeemommy/status/1112453674851336195,,,,,,
AACR,3/31/2019 16:35,0,3,,,#,1.11245E+18,https://twitter.com/AACR/status/1112453300123848706,,,,,,
jloukissas,3/31/2019 16:34,2,10,,@ @ @,# # #,1.11245E+18,https://twitter.com/jloukissas/status/1112453145278533632,,,,,,
gem_424,3/31/2019 16:34,3,5,,@,#,1.11245E+18,https://twitter.com/gem_424/status/1112453140459253760,,,,,,
MarceloCorassa,3/31/2019 16:33,0,0,,@,#,1.11245E+18,https://twitter.com/MarceloCorassa/status/1112452871835041793,,,,,,
GreeneScientist,3/31/2019 16:33,6,13,,,# # #,1.11245E+18,https://twitter.com/GreeneScientist/status/1112452850418884608,,,,,,
NCICRCHD,3/31/2019 16:33,0,0,,,#,1.11245E+18,https://twitter.com/NCICRCHD/status/1112452759142445057,,,,,,
Laura_Oleniacz,3/31/2019 16:32,0,1,,@,#,1.11245E+18,https://twitter.com/Laura_Oleniacz/status/1112452692767621120,,,,,,
charlesgraeber,3/31/2019 16:32,2,10,,@ @ @ @ @,# # # #,1.11245E+18,https://twitter.com/charlesgraeber/status/1112452545056780288,,,,,,
vall__pall,3/31/2019 16:32,1,7,,@,# # # #,1.11245E+18,https://twitter.com/vall__pall/status/1112452507253596161,,,,,,
benitezja,3/31/2019 16:31,0,3,,@ @,# #,1.11245E+18,https://twitter.com/benitezja/status/1112452289934049281,,,,,,
VirginiaMByrne,3/31/2019 16:30,1,4,,@ @ @ @ @ @,# # # #,1.11245E+18,https://twitter.com/VirginiaMByrne/status/1112452099990872071,,,,,,
jillfeldman4,3/31/2019 16:30,3,9,,@ @,# # #,1.11245E+18,https://twitter.com/jillfeldman4/status/1112452090960506880,,,,,,
LICORBio,3/31/2019 16:30,0,0,,,#,1.11245E+18,https://twitter.com/LICORBio/status/1112452024820555777,,,,,,
promega,3/31/2019 16:30,0,0,,,#,1.11245E+18,https://twitter.com/promega/status/1112452018273218560,,,,,,
MasonSuperstar,3/31/2019 16:29,0,2,,,#,1.11245E+18,https://twitter.com/MasonSuperstar/status/1112451970109980675,,,,,,
mmreich,3/31/2019 16:29,1,2,,,# # #,1.11245E+18,https://twitter.com/mmreich/status/1112451936719122432,,,,,,
StJudeResearch,3/31/2019 16:29,3,11,,,# #,1.11245E+18,https://twitter.com/StJudeResearch/status/1112451780078637056,,,,,,
medwireNews,3/31/2019 16:28,2,2," is anyone with EGFR-pos # NSCLC actually cured?"" Answer is no as resistance inevitably develops"," he adds. # AACR19 # lungcancer""",,@,# # # # #,1.11245E+18,https://twitter.com/medwireNews/status/1112451586759053314,,,,
mcquadeMDLAc,3/31/2019 16:27,0,3,,@ @,#,1.11245E+18,https://twitter.com/mcquadeMDLAc/status/1112451427803283457,,,,,,
ivybelkins,3/31/2019 16:27,4,16,,@ @,# # #,1.11245E+18,https://twitter.com/ivybelkins/status/1112451372924981248,,,,,,
IanDavidWaddell,3/31/2019 16:26,0,4,,,#,1.11245E+18,https://twitter.com/IanDavidWaddell/status/1112451185682862081,,,,,,
IanDavidWaddell,3/31/2019 16:26,0,3,,,#,1.11245E+18,https://twitter.com/IanDavidWaddell/status/1112451181962498049,,,,,,
LombardiCancer,3/31/2019 16:26,0,9,,@ @,#,1.11245E+18,https://twitter.com/LombardiCancer/status/1112451179026567168,,,,,,
promega,3/31/2019 16:26,0,1,,,#,1.11245E+18,https://twitter.com/promega/status/1112451170801467393,,,,,,
LeciaSequist,3/31/2019 16:26,17,57,,@ @,# #,1.11245E+18,https://twitter.com/LeciaSequist/status/1112451085132804096,,,,,,
Meditonline,3/31/2019 16:25,0,8,,@ @ @ @ @ @ @ @,#,1.11245E+18,https://twitter.com/Meditonline/status/1112450988298899456,,,,,,
charles_ferte,3/31/2019 16:25,0,4,,,#,1.11245E+18,https://twitter.com/charles_ferte/status/1112450965809049600,,,,,,
MGHCancerCenter,3/31/2019 16:25,0,0,,,# # #,1.11245E+18,https://twitter.com/MGHCancerCenter/status/1112450914038763521,,,,,,
NCIChanock,3/31/2019 16:25,2,11,,@ @ @,# #,1.11245E+18,https://twitter.com/NCIChanock/status/1112450902349225990,,,,,,
pcandersson,3/31/2019 16:25,0,0,,,#,1.11245E+18,https://twitter.com/pcandersson/status/1112450834711961602,,,,,,
iontorrent,3/31/2019 16:25,0,0,,,#,1.11245E+18,https://twitter.com/iontorrent/status/1112450765736554498,,,,,,
abcam,3/31/2019 16:25,0,8,,,#,1.11245E+18,https://twitter.com/abcam/status/1112450762041450497,,,,,,
CellPressNews,3/31/2019 16:25,7,13,,@ @,#,1.11245E+18,https://twitter.com/CellPressNews/status/1112450760137166848,,,,,,
lifesciencevie,3/31/2019 16:24,1,5,,@,# # # # #,1.11245E+18,https://twitter.com/lifesciencevie/status/1112450741527040000,,,,,,
ShrutiIyer90,3/31/2019 16:24,2,3,,,#,1.11245E+18,https://twitter.com/ShrutiIyer90/status/1112450622412988416,,,,,,
bastien_nguyen,3/31/2019 16:24,0,6,,@ @,#,1.11245E+18,https://twitter.com/bastien_nguyen/status/1112450575369728001,,,,,,
UMRogelCancer,3/31/2019 16:24,8,25,,@,#,1.11245E+18,https://twitter.com/UMRogelCancer/status/1112450503680626688,,,,,,
ivybelkins,3/31/2019 16:23,5,9,,@ @,# #,1.11245E+18,https://twitter.com/ivybelkins/status/1112450450199064576,,,,,,
staclinds,3/31/2019 16:23,5,32,,@ @,# #,1.11245E+18,https://twitter.com/staclinds/status/1112450330095243267,,,,,,
BroadGenomics,3/31/2019 16:23,0,0,,,#,1.11245E+18,https://twitter.com/BroadGenomics/status/1112450272540925955,,,,,,
LeciaSequist,3/31/2019 16:22,1,4,,@,#,1.11245E+18,https://twitter.com/LeciaSequist/status/1112450235844964352,,,,,,
RamalingamMD,3/31/2019 16:22,2,43,,@ @LeciaSequist @ @,,1.11245E+18,https://twitter.com/RamalingamMD/status/1112450193482571778,,,,,,
KimmelCancerCtr,3/31/2019 16:22,0,0,,,#,1.11245E+18,https://twitter.com/KimmelCancerCtr/status/1112450127040561158,,,,,,
