username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,,
OncologyTimes,4/18/2016 15:16,6,0,,,#,7.22142E+17,https://twitter.com/OncologyTimes/status/722141755399938048,,,,,
sharanya_tweets,4/18/2016 15:15,7,9,,@,# #,7.22142E+17,https://twitter.com/sharanya_tweets/status/722141611866656769,,,,,
ImmProNano,4/18/2016 15:15,0,0,,,#,7.22142E+17,https://twitter.com/ImmProNano/status/722141522720792576,,,,,
nickhaining,4/18/2016 15:15,0,1,,@,#,7.22141E+17,https://twitter.com/nickhaining/status/722141476084428801,,,,,
hemedoc,4/18/2016 15:14,1,4,,,#,7.22141E+17,https://twitter.com/hemedoc/status/722141349328228352,,,,,
NCIPhySci,4/18/2016 15:13,2,3,,,# # # #,7.22141E+17,https://twitter.com/NCIPhySci/status/722141036529729536,,,,,
TMFLilDebbie,4/18/2016 15:13,0,2,,,#,7.22141E+17,https://twitter.com/TMFLilDebbie/status/722140903083614208,,,,,
BRCABrandi,4/18/2016 15:12,0,2,,,# # # #,7.22141E+17,https://twitter.com/BRCABrandi/status/722140884343660544,,,,,
KimpleRandall,4/18/2016 15:12,2,9,,@ @,#,7.22141E+17,https://twitter.com/KimpleRandall/status/722140858955526144,,,,,
Medscape,4/18/2016 15:12,4,2,,,# #,7.22141E+17,https://twitter.com/Medscape/status/722140648866865152,,,,,
guptarmg1952,4/18/2016 15:11,0,0,,@,# # #,7.22141E+17,https://twitter.com/guptarmg1952/status/722140623675990019,,,,,
archerdxinc,4/18/2016 15:11,0,1,,,#,7.22141E+17,https://twitter.com/archerdxinc/status/722140595066568704,,,,,
microbialkrysta,4/18/2016 15:11,1,2,,,#,7.22141E+17,https://twitter.com/microbialkrysta/status/722140529711034369,,,,,
Data4Cure,4/18/2016 15:11,0,0,,@,# # # #,7.2214E+17,https://twitter.com/Data4Cure/status/722140490280218624,,,,,
hemedoc,4/18/2016 15:11,0,1,,,#,7.2214E+17,https://twitter.com/hemedoc/status/722140453202579456,,,,,
jacksonlab,4/18/2016 15:11,1,2,,,# # #,7.2214E+17,https://twitter.com/jacksonlab/status/722140393584869377,,,,,
weldeiry,4/18/2016 15:10,4,6,,@,#,7.2214E+17,https://twitter.com/weldeiry/status/722140378153922562,,,,,
drallysonocean,4/18/2016 15:09,0,0,,@MeyerCancer @,#,7.2214E+17,https://twitter.com/drallysonocean/status/722140134238498816,,,,,
dr_FPetracci,4/18/2016 15:09,2,4,,,#,7.2214E+17,https://twitter.com/dr_FPetracci/status/722140030941138946,,,,,
00livier,4/18/2016 15:09,2,0,,@,#,7.2214E+17,https://twitter.com/00livier/status/722139960334295040,,,,,
GuneetWalia,4/18/2016 15:09,0,1,,,# # #,7.2214E+17,https://twitter.com/GuneetWalia/status/722139903799271424,,,,,
MedCisionLLC,4/18/2016 15:08,0,2,,,#,7.2214E+17,https://twitter.com/MedCisionLLC/status/722139735422992384,,,,,
WatersCorp,4/18/2016 15:07,3,3,,,# #,7.2214E+17,https://twitter.com/WatersCorp/status/722139631798632448,,,,,
microbialkrysta,4/18/2016 15:07,0,0,,,#,7.2214E+17,https://twitter.com/microbialkrysta/status/722139615252127744,,,,,
hemedoc,4/18/2016 15:07,2,2,,,#,7.2214E+17,https://twitter.com/hemedoc/status/722139564911890433,,,,,
hemedoc,4/18/2016 15:07,0,1,,,#,7.22139E+17,https://twitter.com/hemedoc/status/722139422754365441,,,,,
markgenome,4/18/2016 15:06,2,2,,,# #,7.22139E+17,https://twitter.com/markgenome/status/722139267749847044,,,,,
d2merino,4/18/2016 15:06,0,3,,,# # #,7.22139E+17,https://twitter.com/d2merino/status/722139238083350528,,,,,
CellPressNews,4/18/2016 15:05,2,0,,,# # #,7.22139E+17,https://twitter.com/CellPressNews/status/722139021032484864,,,,,
DrMiguelPerales,4/18/2016 15:05,2,0,,,#,7.22139E+17,https://twitter.com/DrMiguelPerales/status/722139006280937472,,,,,
hemedoc,4/18/2016 15:05,0,1,,,#,7.22139E+17,https://twitter.com/hemedoc/status/722138970281250820,,,,,
RoswellPark,4/18/2016 15:05,2,0,,@,# #,7.22139E+17,https://twitter.com/RoswellPark/status/722138924794146816,,,,,
CDMRP,4/18/2016 15:05,1,0,,,# #,7.22139E+17,https://twitter.com/CDMRP/status/722138903923195904,,,,,
DrRaoPapineni,4/18/2016 15:04,0,0,,,#,7.22139E+17,https://twitter.com/DrRaoPapineni/status/722138859669102594,,,,,
NCIPhySci,4/18/2016 15:04,0,1,,@,#,7.22139E+17,https://twitter.com/NCIPhySci/status/722138804644159488,,,,,
BursatilBiotech,4/18/2016 15:04,0,1,,@ @,#,7.22139E+17,https://twitter.com/BursatilBiotech/status/722138725522804736,,,,,
hemedoc,4/18/2016 15:04,0,1,,,#,7.22139E+17,https://twitter.com/hemedoc/status/722138648037068801,,,,,
weldeiry,4/18/2016 15:03,1,4,,@,#,7.22139E+17,https://twitter.com/weldeiry/status/722138560615219200,,,,,
DrMiguelPerales,4/18/2016 15:03,0,2,,@,#,7.22139E+17,https://twitter.com/DrMiguelPerales/status/722138529258536960,,,,,
LUNGevity,4/18/2016 15:03,0,0,,@,# # # #,7.22138E+17,https://twitter.com/LUNGevity/status/722138413546278913,,,,,
tronmainz,4/18/2016 15:02,0,0,,,# # # # #,7.22138E+17,https://twitter.com/tronmainz/status/722138295535321088,,,,,
LICORBio,4/18/2016 15:02,0,0,,,#,7.22138E+17,https://twitter.com/LICORBio/status/722138284151959552,,,,,
AminaZoubeidi,4/18/2016 15:02,0,1,,,# #,7.22138E+17,https://twitter.com/AminaZoubeidi/status/722138232130035714,,,,,
Roche,4/18/2016 15:02,7,7,,,# # #,7.22138E+17,https://twitter.com/Roche/status/722138207836614656,,,,,
EpiCSA01,4/18/2016 15:02,0,0,,@ @,# # #,7.22138E+17,https://twitter.com/EpiCSA01/status/722138200563703808,,,,,
WCM_MeyerCancer,4/18/2016 15:02,0,0,,,# #,7.22138E+17,https://twitter.com/WCM_MeyerCancer/status/722138199741632512,,,,,
BioWorld,4/18/2016 15:02,3,2,,,#,7.22138E+17,https://twitter.com/BioWorld/status/722138131810508800,,,,,
MedCisionLLC,4/18/2016 15:01,0,1,,@,# #1150,7.22138E+17,https://twitter.com/MedCisionLLC/status/722138068325572609,,,,,
EmmaMarieSmith1,4/18/2016 15:01,0,0,,,#,7.22138E+17,https://twitter.com/EmmaMarieSmith1/status/722138059710599168,,,,,
DesktopGenetics,4/18/2016 15:01,1,0,,,# #,7.22138E+17,https://twitter.com/DesktopGenetics/status/722138008590381057,,,,,
markgenome,4/18/2016 15:01,0,1,,,# #,7.22138E+17,https://twitter.com/markgenome/status/722137993524416512,,,,,
CellPressNews,4/18/2016 15:01,0,0,,@ @,#,7.22138E+17,https://twitter.com/CellPressNews/status/722137973005885440,,,,,
CellCareers,4/18/2016 15:01,0,0,,@ @,#,7.22138E+17,https://twitter.com/CellCareers/status/722137957621231616,,,,,
InSphero,4/18/2016 15:01,0,3,,,# #,7.22138E+17,https://twitter.com/InSphero/status/722137951493341186,,,,,
JosephVacca,4/18/2016 15:01,1,1,,@ @,#,7.22138E+17,https://twitter.com/JosephVacca/status/722137941376536576,,,,,
Asuragen,4/18/2016 15:01,1,1,,,# # # # #,7.22138E+17,https://twitter.com/Asuragen/status/722137926503673856,,,,,
healthhashtags,4/18/2016 15:01,0,1,,@ @ @ @ @ @,#,7.22138E+17,https://twitter.com/healthhashtags/status/722137921025941504,,,,,
Diagenode,4/18/2016 15:01,2,0,,,# # # #,7.22138E+17,https://twitter.com/Diagenode/status/722137893775482880,,,,,
hemedoc,4/18/2016 15:01,2,2,,,#,7.22138E+17,https://twitter.com/hemedoc/status/722137884757598208,,,,,
mfonderkaye,4/18/2016 15:00,0,0,,@,# #,7.22138E+17,https://twitter.com/mfonderkaye/status/722137860258820097,,,,,
BCRFcure,4/18/2016 15:00,1,1,,,#,7.22138E+17,https://twitter.com/BCRFcure/status/722137806043222017,,,,,
sloan_kettering,4/18/2016 15:00,6,3,,,# #,7.22138E+17,https://twitter.com/sloan_kettering/status/722137741274710017,,,,,
HeliyonJournal,4/18/2016 15:00,1,0,,,#,7.22138E+17,https://twitter.com/HeliyonJournal/status/722137685993857024,,,,,
genentech,4/18/2016 15:00,3,8,,@3,# # #,7.22138E+17,https://twitter.com/genentech/status/722137680562130944,,,,,
jacksonlab,4/18/2016 15:00,1,2,,,# #,7.22138E+17,https://twitter.com/jacksonlab/status/722137672605544449,,,,,
AACR,4/18/2016 15:00,1,0,,,# #,7.22138E+17,https://twitter.com/AACR/status/722137662845378560,,,,,
fluidigm,4/18/2016 15:00,0,0,,@ @MassCytometry,#,7.22138E+17,https://twitter.com/fluidigm/status/722137661859729408,,,,,
DanaFarber,4/18/2016 15:00,14,21,,,#,7.22138E+17,https://twitter.com/DanaFarber/status/722137643547553792,,,,,
KimmelCancerCtr,4/18/2016 15:00,0,0,,,#,7.22138E+17,https://twitter.com/KimmelCancerCtr/status/722137634399719424,,,,,
NCIEpiTraining,4/18/2016 15:00,1,2,,,#,7.22138E+17,https://twitter.com/NCIEpiTraining/status/722137626678071296,,,,,
novusbio,4/18/2016 14:59,0,0,,@,# #,7.22138E+17,https://twitter.com/novusbio/status/722137596705394689,,,,,
hemedoc,4/18/2016 14:59,0,0,,@,#,7.22138E+17,https://twitter.com/hemedoc/status/722137577084444672,,,,,
hemedoc,4/18/2016 14:58,0,0,,,#,7.22137E+17,https://twitter.com/hemedoc/status/722137256052412420,,,,,
Dr_Ji_,4/18/2016 14:58,0,1,,,# # #,7.22137E+17,https://twitter.com/Dr_Ji_/status/722137174691483649,,,,,
markgenome,4/18/2016 14:57,0,1, guidelines oft not followed. # AACR16,,,# #,7.22137E+17,https://twitter.com/markgenome/status/722136999856091136,,,,
jourquin,4/18/2016 14:56,0,2,,@ @,# #,7.22137E+17,https://twitter.com/jourquin/status/722136853042737152,,,,,
djsampson,4/18/2016 14:56,7,2,,,#,7.22137E+17,https://twitter.com/djsampson/status/722136759098679296,,,,,
hemedoc,4/18/2016 14:56,0,1,,,#,7.22137E+17,https://twitter.com/hemedoc/status/722136657802080256,,,,,
BioRadLifeSci,4/18/2016 14:56,2,4,,@,# #1730 #,7.22137E+17,https://twitter.com/BioRadLifeSci/status/722136627582267393,,,,,
WCM_MeyerCancer,4/18/2016 14:55,0,0,,,# #,7.22136E+17,https://twitter.com/WCM_MeyerCancer/status/722136481570123776,,,,,
PiescheLab,4/18/2016 14:54,2,2,,,# #,7.22136E+17,https://twitter.com/PiescheLab/status/722136343078416384,,,,,
hemedoc,4/18/2016 14:52,0,1,,,#,7.22136E+17,https://twitter.com/hemedoc/status/722135663684898816,,,,,
bethfairchildnc,4/18/2016 14:52,3,10,,,#,7.22136E+17,https://twitter.com/bethfairchildnc/status/722135648128393217,,,,,
DillonAllie_,4/18/2016 14:51,0,0,,,#,7.22135E+17,https://twitter.com/DillonAllie_/status/722135466988806144,,,,,
katieridd,4/18/2016 14:51,0,0,,@,#,7.22135E+17,https://twitter.com/katieridd/status/722135460240343045,,,,,
cornellGUcancer,4/18/2016 14:51,0,0,,@,# # #,7.22135E+17,https://twitter.com/cornellGUcancer/status/722135438098620416,,,,,
metavivor,4/18/2016 14:50,1,16,,@,#,7.22135E+17,https://twitter.com/metavivor/status/722135328589537280,,,,,
WCM_MeyerCancer,4/18/2016 14:50,1,0,,@,# #,7.22135E+17,https://twitter.com/WCM_MeyerCancer/status/722135253943500800,,,,,
fluidigm,4/18/2016 14:50,1,1,,,#21 #,7.22135E+17,https://twitter.com/fluidigm/status/722135194065481728,,,,,
NCItreatment,4/18/2016 14:50,2,0,,@,#,7.22135E+17,https://twitter.com/NCItreatment/status/722135168316780544,,,,,
markgenome,4/18/2016 14:49,0,0,,,#,7.22135E+17,https://twitter.com/markgenome/status/722135015916703744,,,,,
LUNGevity,4/18/2016 14:49,0,2,,@ @,# # # #,7.22135E+17,https://twitter.com/LUNGevity/status/722134879220142080,,,,,
djsampson,4/18/2016 14:48,1,2,,,#,7.22135E+17,https://twitter.com/djsampson/status/722134745090359296,,,,,
YCYH2018,4/18/2016 14:48,0,0,,@ @ @,,7.22135E+17,https://twitter.com/YCYH2018/status/722134724743995392,,,,,
LolaRahib,4/18/2016 14:48,1,3,,,# # #,7.22135E+17,https://twitter.com/LolaRahib/status/722134681890779137,,,,,
fredhutch,4/18/2016 14:47,4,9,,@ @,#,7.22135E+17,https://twitter.com/fredhutch/status/722134520879779840,,,,,
drallysonocean,4/18/2016 14:47,0,1,,@MeyerCancer @ @ @,#,7.22134E+17,https://twitter.com/drallysonocean/status/722134406694117378,,,,,
PharmD_Onc,4/18/2016 14:46,3,3,,,#,7.22134E+17,https://twitter.com/PharmD_Onc/status/722134327962656768,,,,,
weldeiry,4/18/2016 14:46,1,2,,@,#,7.22134E+17,https://twitter.com/weldeiry/status/722134312296951809,,,,,
EmmaMarieSmith1,4/18/2016 14:46,0,1,,,#,7.22134E+17,https://twitter.com/EmmaMarieSmith1/status/722134303539339264,,,,,
UNC_Lineberger,4/18/2016 14:46,1,1,,@,#,7.22134E+17,https://twitter.com/UNC_Lineberger/status/722134244911394816,,,,,
cornellGUcancer,4/18/2016 14:46,0,0,,,# # # # # #,7.22134E+17,https://twitter.com/cornellGUcancer/status/722134224157937665,,,,,
myriadgenetics,4/18/2016 14:46,0,1,,,#,7.22134E+17,https://twitter.com/myriadgenetics/status/722134101499641856,,,,,
hemedoc,4/18/2016 14:45,0,1,,,#,7.22134E+17,https://twitter.com/hemedoc/status/722134039344189440,,,,,
jourquin,4/18/2016 14:45,0,1,,@,# #,7.22134E+17,https://twitter.com/jourquin/status/722134008688037892,,,,,
PDRennert,4/18/2016 14:45,0,0,,,#,7.22134E+17,https://twitter.com/PDRennert/status/722133998676348928,,,,,
OncLive,4/18/2016 14:45,0,0,,,# #sthash,7.22134E+17,https://twitter.com/OncLive/status/722133924013547522,,,,,
NCIEpiTraining,4/18/2016 14:45,0,1,,@,#,7.22134E+17,https://twitter.com/NCIEpiTraining/status/722133903625035776,,,,,
AACR,4/18/2016 14:45,1,0,,,#,7.22134E+17,https://twitter.com/AACR/status/722133876370382848,,,,,
UPMCnews,4/18/2016 14:45,0,0,,@,#,7.22134E+17,https://twitter.com/UPMCnews/status/722133862038376448,,,,,
Majormac1,4/18/2016 14:44,0,4,,@ @,#,7.22134E+17,https://twitter.com/Majormac1/status/722133731419361280,,,,,
alicestweet,4/18/2016 14:44,0,1,,@,# # #,7.22134E+17,https://twitter.com/alicestweet/status/722133658086350848,,,,,
splon,4/18/2016 14:43,0,1,,,#,7.22134E+17,https://twitter.com/splon/status/722133593238151169,,,,,
hemedoc,4/18/2016 14:43,0,1,,,#,7.22133E+17,https://twitter.com/hemedoc/status/722133487130521600,,,,,
drallysonocean,4/18/2016 14:43,13,14,,@ @ @ @,# # # #,7.22133E+17,https://twitter.com/drallysonocean/status/722133470215028741,,,,,
markgenome,4/18/2016 14:43,0,1,,@,# #,7.22133E+17,https://twitter.com/markgenome/status/722133419573059584,,,,,
EPClinicalTrial,4/18/2016 14:43,0,0,,@,# #,7.22133E+17,https://twitter.com/EPClinicalTrial/status/722133413067694080,,,,,
BioPharmIntl,4/18/2016 14:42,0,0,,@,# #,7.22133E+17,https://twitter.com/BioPharmIntl/status/722133260990603266,,,,,
PDRennert,4/18/2016 14:42,2,4,,,# #,7.22133E+17,https://twitter.com/PDRennert/status/722133167453376512,,,,,
arosenzweig19,4/18/2016 14:42,3,2,,@,# # #,7.22133E+17,https://twitter.com/arosenzweig19/status/722133144762204160,,,,,
PCFnews,4/18/2016 14:41,3,4,,@,#,7.22133E+17,https://twitter.com/PCFnews/status/722133029825544192,,,,,
AminaZoubeidi,4/18/2016 14:41,0,0,,,# #,7.22133E+17,https://twitter.com/AminaZoubeidi/status/722132920442429440,,,,,
SnarkyScientist,4/18/2016 14:41,0,3,,,#,7.22133E+17,https://twitter.com/SnarkyScientist/status/722132867061448705,,,,,
djsampson,4/18/2016 14:40,2,3,,,#,7.22133E+17,https://twitter.com/djsampson/status/722132762006659072,,,,,
hemedoc,4/18/2016 14:40,0,1,,,#,7.22133E+17,https://twitter.com/hemedoc/status/722132751214751744,,,,,
EndoConnect,4/18/2016 14:40,0,1,,@ @,# # # # #,7.22133E+17,https://twitter.com/EndoConnect/status/722132737516290050,,,,,
GantosJ,4/18/2016 14:40,10,17,,,#,7.22133E+17,https://twitter.com/GantosJ/status/722132645438730240,,,,,
BrendonStilesMD,4/18/2016 14:39,0,5,,,#,7.22132E+17,https://twitter.com/BrendonStilesMD/status/722132473635672064,,,,,
SWOG,4/18/2016 14:38,0,0,,@,#,7.22132E+17,https://twitter.com/SWOG/status/722132245125791744,,,,,
microbialkrysta,4/18/2016 14:38,1,0,,,#,7.22132E+17,https://twitter.com/microbialkrysta/status/722132098031558656,,,,,
d2merino,4/18/2016 14:37,0,1,,,# # #,7.22132E+17,https://twitter.com/d2merino/status/722132036425650177,,,,,
FaltasLab,4/18/2016 14:37,1,5,,@ @MeyerCancer,#,7.22132E+17,https://twitter.com/FaltasLab/status/722132015068282880,,,,,
bbu,4/18/2016 14:37,0,0,,@ @,#,7.22132E+17,https://twitter.com/bbu/status/722131986098233344,,,,,
GantosJ,4/18/2016 14:37,3,1,,,#,7.22132E+17,https://twitter.com/GantosJ/status/722131898982604800,,,,,
DrBetofMDPhD,4/18/2016 14:36,0,2,,,# #,7.22132E+17,https://twitter.com/DrBetofMDPhD/status/722131791012712448,,,,,
AACR,4/18/2016 14:36,9,4,,,#,7.22132E+17,https://twitter.com/AACR/status/722131763322101760,,,,,
jacksonlab,4/18/2016 14:36,0,0,,,# #,7.22132E+17,https://twitter.com/jacksonlab/status/722131756166602752,,,,,
WatersCorp,4/18/2016 14:36,1,1,,,# #,7.22132E+17,https://twitter.com/WatersCorp/status/722131733227913216,,,,,
arosenzweig19,4/18/2016 14:36,4,10,,@,# #,7.22132E+17,https://twitter.com/arosenzweig19/status/722131636339478528,,,,,
MGHCancerCenter,4/18/2016 14:36,0,0,,@,#,7.22132E+17,https://twitter.com/MGHCancerCenter/status/722131588763373568,,,,,
jloukissas,4/18/2016 14:35,2,0,,@ @,#,7.22132E+17,https://twitter.com/jloukissas/status/722131539220422663,,,,,
PDRennert,4/18/2016 14:35,0,1,,,#,7.22132E+17,https://twitter.com/PDRennert/status/722131533369319424,,,,,
Dr_F_Hunter,4/18/2016 14:35,0,0,,,# #,7.22131E+17,https://twitter.com/Dr_F_Hunter/status/722131460602388480,,,,,
hemedoc,4/18/2016 14:35,2,1," it seems the cells that relapse are not under much mutagenic stress"" ""like they're not seeing the chemo""""",,,#,7.22131E+17,https://twitter.com/hemedoc/status/722131451483791360,,,,
LogosBiosystems,4/18/2016 14:35,0,0,,,#,7.22131E+17,https://twitter.com/LogosBiosystems/status/722131443489632256,,,,,
RColeJones,4/18/2016 14:35,1,2,,,#,7.22131E+17,https://twitter.com/RColeJones/status/722131409431830529,,,,,
CellPressNews,4/18/2016 14:35,4,0,,@,# # # #,7.22131E+17,https://twitter.com/CellPressNews/status/722131403371126784,,,,,
AACR,4/18/2016 14:35,12,18,,,#,7.22131E+17,https://twitter.com/AACR/status/722131379547414529,,,,,
sloan_kettering,4/18/2016 14:35,4,11,,,#,7.22131E+17,https://twitter.com/sloan_kettering/status/722131360027058177,,,,,
PCFnews,4/18/2016 14:35,0,1,,@,#,7.22131E+17,https://twitter.com/PCFnews/status/722131359901159424,,,,,
Ludwig_Cancer,4/18/2016 14:34,1,6,,@,# #,7.22131E+17,https://twitter.com/Ludwig_Cancer/status/722131255987449857,,,,,
PDRennert,4/18/2016 14:34,0,0,,,#,7.22131E+17,https://twitter.com/PDRennert/status/722131129285885953,,,,,
hemedoc,4/18/2016 14:34,0,1,,,#,7.22131E+17,https://twitter.com/hemedoc/status/722131127188623360,,,,,
oh_henry,4/18/2016 14:33,1,1,,,#,7.22131E+17,https://twitter.com/oh_henry/status/722131015741870080,,,,,
a_alhegaili,4/18/2016 14:33,1,3,,,#,7.22131E+17,https://twitter.com/a_alhegaili/status/722130968547631104,,,,,
Rick__Buck,4/18/2016 14:33,0,2,,@,#,7.22131E+17,https://twitter.com/Rick__Buck/status/722130947357822976,,,,,
AEDeconinck,4/18/2016 14:33,0,0," preventing injury resolution # AACR16""",,,#,7.22131E+17,https://twitter.com/AEDeconinck/status/722130875840724992,,,,
txr46,4/18/2016 14:33,0,2,,,#,7.22131E+17,https://twitter.com/txr46/status/722130860217122816,,,,,
AACR,4/18/2016 14:33,3,1,,,#,7.22131E+17,https://twitter.com/AACR/status/722130841535713280,,,,,
markgenome,4/18/2016 14:32,0,1,,,# #,7.22131E+17,https://twitter.com/markgenome/status/722130758513651712,,,,,
SiliconBio,4/18/2016 14:32,0,0,,,# # #2513 #,7.22131E+17,https://twitter.com/SiliconBio/status/722130602292604928,,,,,
theNCI,4/18/2016 14:32,112,74,,@NCIDrDoug,# #,7.22131E+17,https://twitter.com/theNCI/status/722130586165460992,,,,,
hemedoc,4/18/2016 14:32,0,1,,,# #1 #4 #1,7.22131E+17,https://twitter.com/hemedoc/status/722130576489091073,,,,,
microbialkrysta,4/18/2016 14:31,0,0,,,#,7.22131E+17,https://twitter.com/microbialkrysta/status/722130553928097792,,,,,
LICORBio,4/18/2016 14:31,0,0,,,#,7.2213E+17,https://twitter.com/LICORBio/status/722130392069881856,,,,,
WCM_MeyerCancer,4/18/2016 14:31,2,1,,,# #,7.2213E+17,https://twitter.com/WCM_MeyerCancer/status/722130367797440513,,,,,
PharmD_Onc,4/18/2016 14:31,0,1," but also appears daunting # AACR16 # genomicspic.twitter.com/BXW8f5RHnC""",,,# #,7.2213E+17,https://twitter.com/PharmD_Onc/status/722130329981456384,,,,
lifescience,4/18/2016 14:30,2,1,,@,# #,7.2213E+17,https://twitter.com/lifescience/status/722130288365535232,,,,,
nbferrara,4/18/2016 14:30,1,0,,,# #,7.2213E+17,https://twitter.com/nbferrara/status/722130240521310209,,,,,
PDRennert,4/18/2016 14:30,1,1,,,# #,7.2213E+17,https://twitter.com/PDRennert/status/722130233458089984,,,,,
nanostringtech,4/18/2016 14:30,0,0,,,#,7.2213E+17,https://twitter.com/nanostringtech/status/722130202537684992,,,,,
GENEWIZ,4/18/2016 14:30,1,0,,,# #,7.2213E+17,https://twitter.com/GENEWIZ/status/722130190944583681,,,,,
ExactSciences,4/18/2016 14:30,1,2,,@,# # #,7.2213E+17,https://twitter.com/ExactSciences/status/722130179036983297,,,,,
splon,4/18/2016 14:30,0,2,,@,#,7.2213E+17,https://twitter.com/splon/status/722130169322987521,,,,,
AEDeconinck,4/18/2016 14:30,0,1,,,#,7.2213E+17,https://twitter.com/AEDeconinck/status/722130169310281729,,,,,
AndrewCLittle1,4/18/2016 14:30,0,1,,,# # #,7.2213E+17,https://twitter.com/AndrewCLittle1/status/722130131796381698,,,,,
archerdxinc,4/18/2016 14:30,0,0,,,# # # # #,7.2213E+17,https://twitter.com/archerdxinc/status/722130127493140480,,,,,
bmsnews,4/18/2016 14:30,1,2,,,# # #,7.2213E+17,https://twitter.com/bmsnews/status/722130116315189248,,,,,
UPMCnews,4/18/2016 14:30,1,0,,,# #,7.2213E+17,https://twitter.com/UPMCnews/status/722130112670359553,,,,,
DelMarPharma,4/18/2016 14:30,0,0,,@,# # #,7.2213E+17,https://twitter.com/DelMarPharma/status/722130081037086720,,,,,
BertrandBio,4/18/2016 14:28,5,2,,,#,7.2213E+17,https://twitter.com/BertrandBio/status/722129797355347968,,,,,
AACR,4/18/2016 14:28,1,3,,,#,7.2213E+17,https://twitter.com/AACR/status/722129623224619008,,,,,
markgenome,4/18/2016 14:27,0,0,,,# #,7.2213E+17,https://twitter.com/markgenome/status/722129565859127297,,,,,
wendyselig,4/18/2016 14:27,2,6,,@ @,# #,7.22129E+17,https://twitter.com/wendyselig/status/722129359285321728,,,,,
microbialkrysta,4/18/2016 14:27,0,0,,,#,7.22129E+17,https://twitter.com/microbialkrysta/status/722129357028925440,,,,,
LolaRahib,4/18/2016 14:26,0,2,,@ @,# # #,7.22129E+17,https://twitter.com/LolaRahib/status/722129272358440964,,,,,
HemOncToday,4/18/2016 14:26,5,0,,,# #,7.22129E+17,https://twitter.com/HemOncToday/status/722129203987148801,,,,,
epigenomicsInc,4/18/2016 14:26,1,4,,,#,7.22129E+17,https://twitter.com/epigenomicsInc/status/722129165189849089,,,,,
hemedoc,4/18/2016 14:26,1,0,,,#,7.22129E+17,https://twitter.com/hemedoc/status/722129116921593856,,,,,
DawnKA,4/18/2016 14:25,0,0,,,# # #,7.22129E+17,https://twitter.com/DawnKA/status/722129056758632448,,,,,
EmmaMarieSmith1,4/18/2016 14:25,0,0,,,#,7.22129E+17,https://twitter.com/EmmaMarieSmith1/status/722128913686798338,,,,,
splon,4/18/2016 14:25,0,1,,@,#,7.22129E+17,https://twitter.com/splon/status/722128828525580288,,,,,
AACR,4/18/2016 14:24,0,1,,,#,7.22129E+17,https://twitter.com/AACR/status/722128751790854145,,,,,
microbialkrysta,4/18/2016 14:24,0,1,,,#,7.22129E+17,https://twitter.com/microbialkrysta/status/722128659063140352,,,,,
UNC_Lineberger,4/18/2016 14:24,1,0,,@,#,7.22129E+17,https://twitter.com/UNC_Lineberger/status/722128607410266112,,,,,
tamelakim,4/18/2016 14:24,1,1,,@,# # #,7.22129E+17,https://twitter.com/tamelakim/status/722128569669783552,,,,,
splon,4/18/2016 14:23,0,4,,,#,7.22129E+17,https://twitter.com/splon/status/722128512136699904,,,,,
arosenzweig19,4/18/2016 14:23,2,2,,,# #,7.22128E+17,https://twitter.com/arosenzweig19/status/722128418284924928,,,,,
hemedoc,4/18/2016 14:23,0,2,,,#,7.22128E+17,https://twitter.com/hemedoc/status/722128373208625152,,,,,
DrMiguelPerales,4/18/2016 14:23,1,3,,,# #,7.22128E+17,https://twitter.com/DrMiguelPerales/status/722128329319448576,,,,,
NCIsbir,4/18/2016 14:22,0,1,,,#1012 #,7.22128E+17,https://twitter.com/NCIsbir/status/722128255319465984,,,,,
markgenome,4/18/2016 14:22,1,0,,,#,7.22128E+17,https://twitter.com/markgenome/status/722128233005760512,,,,,
AACR,4/18/2016 14:22,4,6,,,#,7.22128E+17,https://twitter.com/AACR/status/722128094891479040,,,,,
microbialkrysta,4/18/2016 14:21,0,1,,,#,7.22128E+17,https://twitter.com/microbialkrysta/status/722128036334858241,,,,,
calkan_cs,4/18/2016 14:21,0,1,,@ @,#,7.22128E+17,https://twitter.com/calkan_cs/status/722127986753806336,,,,,
MedscapeOnc,4/18/2016 14:21,1,0,,,# # #,7.22128E+17,https://twitter.com/MedscapeOnc/status/722127812291768321,,,,,
fluidigm,4/18/2016 14:20,0,0,,,#,7.22128E+17,https://twitter.com/fluidigm/status/722127797703942145,,,,,
UCSFCancer,4/18/2016 14:20,1,2,,,# # #,7.22128E+17,https://twitter.com/UCSFCancer/status/722127667634511872,,,,,
markgenome,4/18/2016 14:20,0,1,,,# #,7.22128E+17,https://twitter.com/markgenome/status/722127609279180800,,,,,
hemedoc,4/18/2016 14:20,0,1,,,#,7.22128E+17,https://twitter.com/hemedoc/status/722127560130240512,,,,,
Biothera,4/18/2016 14:19,0,1,,,#,7.22128E+17,https://twitter.com/Biothera/status/722127547375468544,,,,,
microbialkrysta,4/18/2016 14:19,0,0,,,#,7.22127E+17,https://twitter.com/microbialkrysta/status/722127366349303808,,,,,
cacanaria,4/18/2016 14:19,0,0,,@nciexhibits @ @,# #,7.22127E+17,https://twitter.com/cacanaria/status/722127326335660032,,,,,
microbialkrysta,4/18/2016 14:18,0,1,,,#,7.22127E+17,https://twitter.com/microbialkrysta/status/722127137642307587,,,,,
