username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,,,
WesternBlotting,4/16/2018 9:01,1,0,,,#,9.86E+17,https://twitter.com/WesternBlotting/status/985865828607209473,,,,,,
TracyW95,4/16/2018 9:01,0,1,,@,# # # # #,9.86E+17,https://twitter.com/TracyW95/status/985865824270417920,,,,,,
BroadGenomics,4/16/2018 9:01,3,4,,,#,9.86E+17,https://twitter.com/BroadGenomics/status/985865808311128064,,,,,,
MedResJourno,4/16/2018 9:01,0,2,,@ @,# # # #,9.86E+17,https://twitter.com/MedResJourno/status/985865766552645634,,,,,,
AACR,4/16/2018 9:01,18,28,,,#,9.86E+17,https://twitter.com/AACR/status/985865751910322177,,,,,,
Incyte,4/16/2018 9:01,2,4,,,#,9.86E+17,https://twitter.com/Incyte/status/985865742489935872,,,,,,
NatRevDrugDisc,4/16/2018 9:01,30,48,,,#,9.86E+17,https://twitter.com/NatRevDrugDisc/status/985865731542867968,,,,,,
SeattleGenetics,4/16/2018 9:01,2,8,,,# #,9.86E+17,https://twitter.com/SeattleGenetics/status/985865726111207424,,,,,,
AdaptiveBiotech,4/16/2018 9:01,0,4,,,# #,9.86E+17,https://twitter.com/AdaptiveBiotech/status/985865725641482240,,,,,,
StJudeResearch,4/16/2018 9:01,2,7,,,# #,9.86E+17,https://twitter.com/StJudeResearch/status/985865708591570951,,,,,,
MilliporeSigma,4/16/2018 9:01,0,1,,,#,9.86E+17,https://twitter.com/MilliporeSigma/status/985865681286647808,,,,,,
FlagshipBio,4/16/2018 9:01,1,0," Poster 1720, Section 32, in partnership with ACD today @ AACR, 8a - 12p, http://bit.ly/2EOeADg . Visit our booth 3404 as well!pic.twitter.com/AJ3BDp19XS",,@,,9.86E+17,https://twitter.com/FlagshipBio/status/985865649263128577,,,,,
healthhashtags,4/16/2018 9:01,0,0,,,# # # # # # # #,9.86E+17,https://twitter.com/healthhashtags/status/985865648411725824,,,,,,
InnatePharma,4/16/2018 9:00,6,5,,,# # # # #,9.86E+17,https://twitter.com/InnatePharma/status/985865586331848710,,,,,,
SarahCannonDocs,4/16/2018 9:00,0,1,,,# # #,9.86E+17,https://twitter.com/SarahCannonDocs/status/985865571173584896,,,,,,
PCR_Biosystems,4/16/2018 9:00,0,0,,@,,9.86E+17,https://twitter.com/PCR_Biosystems/status/985865555864322049,,,,,,
CRiverLabs,4/16/2018 9:00,3,6,,,# # #,9.86E+17,https://twitter.com/CRiverLabs/status/985865539393384448,,,,,,
NCIDataSci,4/16/2018 9:00,2,1,,@,#,9.86E+17,https://twitter.com/NCIDataSci/status/985865492563980290,,,,,,
KimmelCancerCtr,4/16/2018 9:00,5,3,,@ @ @,# #,9.86E+17,https://twitter.com/KimmelCancerCtr/status/985865426620956672,,,,,,
FoundationATCG,4/16/2018 9:00,1,0,,,# # #,9.86E+17,https://twitter.com/FoundationATCG/status/985865420782661633,,,,,,
NCItreatment,4/16/2018 9:00,1,1,,@,#,9.86E+17,https://twitter.com/NCItreatment/status/985865407465738241,,,,,,
MissionBio,4/16/2018 9:00,1,0,,,#,9.86E+17,https://twitter.com/MissionBio/status/985865402185109504,,,,,,
PerkinElmer,4/16/2018 9:00,0,2,,,# #,9.86E+17,https://twitter.com/PerkinElmer/status/985865396761833473,,,,,,
MGHCancerCenter,4/16/2018 9:00,0,0,,,#,9.86E+17,https://twitter.com/MGHCancerCenter/status/985865395222360066,,,,,,
Mad_PhD,4/16/2018 8:59,0,0,,,# # # # #,9.86E+17,https://twitter.com/Mad_PhD/status/985865258253324289,,,,,,
WinshipAtEmory,4/16/2018 8:59,2,2,,,# # #,9.86E+17,https://twitter.com/WinshipAtEmory/status/985865221364486144,,,,,,
Mad_PhD,4/16/2018 8:58,0,1,,,# #,9.86E+17,https://twitter.com/Mad_PhD/status/985864904375709697,,,,,,
KUcancercenter,4/16/2018 8:57,0,1,,,# #,9.86E+17,https://twitter.com/KUcancercenter/status/985864871567863808,,,,,,
ericvincent_msn,4/16/2018 8:57,4,4,,@,#promega #,9.86E+17,https://twitter.com/ericvincent_msn/status/985864744711131136,,,,,,
huangger,4/16/2018 8:57,0,5,,,#13 #3 #,9.86E+17,https://twitter.com/huangger/status/985864660292395008,,,,,,
adamhayden,4/16/2018 8:56,1,1,,@,#,9.86E+17,https://twitter.com/adamhayden/status/985864577232588800,,,,,,
CarmenBPhillips,4/16/2018 8:56,2,2,,,# #,9.86E+17,https://twitter.com/CarmenBPhillips/status/985864574481108992,,,,,,
CancerCoreEU,4/16/2018 8:56,0,0,,,# # # # #,9.86E+17,https://twitter.com/CancerCoreEU/status/985864456411471872,,,,,,
pharmaphorum,4/16/2018 8:56,0,0,,,#,9.86E+17,https://twitter.com/pharmaphorum/status/985864441542660097,,,,,,
Covance,4/16/2018 8:55,0,2,,,#,9.86E+17,https://twitter.com/Covance/status/985864147937083392,,,,,,
cshperspectives,4/16/2018 8:55,0,0,,,#,9.86E+17,https://twitter.com/cshperspectives/status/985864142589386752,,,,,,
gabrieleromano_,4/16/2018 8:54,1,3,,,#,9.86E+17,https://twitter.com/gabrieleromano_/status/985864084024365056,,,,,,
DaleYuzuki,4/16/2018 8:54,1,2,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985864030916104193,,,,,,
UCCancerCenter,4/16/2018 8:54,0,1,,,#,9.86E+17,https://twitter.com/UCCancerCenter/status/985864018299641857,,,,,,
cbtddc,4/16/2018 8:54,0,0,,@,# #,9.86E+17,https://twitter.com/cbtddc/status/985864000784265216,,,,,,
GantosJ,4/16/2018 8:53,2,5,,,#,9.86E+17,https://twitter.com/GantosJ/status/985863768256069639,,,,,,
DaleYuzuki,4/16/2018 8:52,1,2,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985863576098361344,,,,,,
DaleYuzuki,4/16/2018 8:52,2,3,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985863434792263680,,,,,,
promega,4/16/2018 8:51,0,1,,,#,9.86E+17,https://twitter.com/promega/status/985863370271313921,,,,,,
DKFZ,4/16/2018 8:51,7,4,,@,# # # # #,9.86E+17,https://twitter.com/DKFZ/status/985863262968295426,,,,,,
atlasantibodies,4/16/2018 8:50,1,2,,,#,9.86E+17,https://twitter.com/atlasantibodies/status/985862900676988928,,,,,,
CR_UK,4/16/2018 8:48,16,24,,@,,9.86E+17,https://twitter.com/CR_UK/status/985862557188673536,,,,,,
NatRevClinOncol,4/16/2018 8:48,3,5,,@,#,9.86E+17,https://twitter.com/NatRevClinOncol/status/985862473776541696,,,,,,
DaleYuzuki,4/16/2018 8:47,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985862315017998337,,,,,,
CaitrionaTyn,4/16/2018 8:45,2,8,,,#,9.86E+17,https://twitter.com/CaitrionaTyn/status/985861814297747458,,,,,,
adamhayden,4/16/2018 8:45,2,1,,@,#,9.86E+17,https://twitter.com/adamhayden/status/985861785294172160,,,,,,
wilcovanhamond,4/16/2018 8:45,4,4,,@,#,9.86E+17,https://twitter.com/wilcovanhamond/status/985861722631270400,,,,,,
NeoGenomics,4/16/2018 8:45,0,1,,,# # # #,9.86E+17,https://twitter.com/NeoGenomics/status/985861715882598400,,,,,,
krknrm,4/16/2018 8:45,0,1,,@,# # #,9.86E+17,https://twitter.com/krknrm/status/985861692654571520,,,,,,
AACR,4/16/2018 8:45,9,9,,,#,9.86E+17,https://twitter.com/AACR/status/985861656340320256,,,,,,
WCMCLymphoma,4/16/2018 8:45,2,4,,@,#,9.86E+17,https://twitter.com/WCMCLymphoma/status/985861646194233344,,,,,,
UMRogelCancer,4/16/2018 8:45,0,5,,@,# #,9.86E+17,https://twitter.com/UMRogelCancer/status/985861623201005568,,,,,,
DiseasePrimers,4/16/2018 8:45,11,9,,,# #,9.86E+17,https://twitter.com/DiseasePrimers/status/985861616506880000,,,,,,
DaleYuzuki,4/16/2018 8:44,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985861575742578688,,,,,,
MarcGozlan,4/16/2018 8:44,3,1,,@,#,9.86E+17,https://twitter.com/MarcGozlan/status/985861431169048576,,,,,,
DaleYuzuki,4/16/2018 8:43,1,1,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985861356099338240,,,,,,
NCIEpiTraining,4/16/2018 8:43,0,0,,,# # #,9.86E+17,https://twitter.com/NCIEpiTraining/status/985861127669276672,,,,,,
DaleYuzuki,4/16/2018 8:42,1,2,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985861068659544066,,,,,,
bonniephilly,4/16/2018 8:42,1,0,,@,#,9.86E+17,https://twitter.com/bonniephilly/status/985860896063918080,,,,,,
DaleYuzuki,4/16/2018 8:41,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985860827805880325,,,,,,
PennMDForum,4/16/2018 8:41,0,4,,@,# # #,9.86E+17,https://twitter.com/PennMDForum/status/985860759585525761,,,,,,
DaleYuzuki,4/16/2018 8:41,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985860652077125633,,,,,,
FDAOncology,4/16/2018 8:40,1,0,,,# #,9.86E+17,https://twitter.com/FDAOncology/status/985860450612064259,,,,,,
BeardyNerd,4/16/2018 8:40,1,3,,,# # # #,9.86E+17,https://twitter.com/BeardyNerd/status/985860414406832129,,,,,,
NCIDataSci,4/16/2018 8:40,1,4,,@ @ @,# #,9.86E+17,https://twitter.com/NCIDataSci/status/985860373231362048,,,,,,
DaleYuzuki,4/16/2018 8:39,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985860352272424960,,,,,,
DaleYuzuki,4/16/2018 8:39,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985860152078331904,,,,,,
Tony_Calles,4/16/2018 8:39,5,17,,,# # # #,9.86E+17,https://twitter.com/Tony_Calles/status/985860131689771009,,,,,,
GYRIGPhilly,4/16/2018 8:39,1,1,,@ @ @,# #,9.86E+17,https://twitter.com/GYRIGPhilly/status/985860125373161472,,,,,,
DaleYuzuki,4/16/2018 8:37,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985859792760688640,,,,,,
odibro,4/16/2018 8:37,7,9,,,#,9.86E+17,https://twitter.com/odibro/status/985859676884619264,,,,,,
DaleYuzuki,4/16/2018 8:37,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985859633230286848,,,,,,
adamhayden,4/16/2018 8:36,2,3,,@,# # # #,9.86E+17,https://twitter.com/adamhayden/status/985859593678016512,,,,,,
bonniephilly,4/16/2018 8:36,1,0,,@ @,# #,9.86E+17,https://twitter.com/bonniephilly/status/985859480972906496,,,,,,
DaleYuzuki,4/16/2018 8:36,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985859386013900800,,,,,,
crownbioscience,4/16/2018 8:36,0,0,,,# # # # # # # # # #,9.86E+17,https://twitter.com/crownbioscience/status/985859358528606214,,,,,,
DaleYuzuki,4/16/2018 8:35,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985859223245524992,,,,,,
GreinerBioOneUS,4/16/2018 8:35,0,1,,@,# #,9.86E+17,https://twitter.com/GreinerBioOneUS/status/985859147538321408,,,,,,
ManelEsteller,4/16/2018 8:34,4,9,,@,#,9.86E+17,https://twitter.com/ManelEsteller/status/985859059462139905,,,,,,
DaleYuzuki,4/16/2018 8:34,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985859036611600384,,,,,,
DaleYuzuki,4/16/2018 8:33,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985858717328596992,,,,,,
vivopharm,4/16/2018 8:33,0,0,,,# # # #,9.86E+17,https://twitter.com/vivopharm/status/985858601498660865,,,,,,
DaleYuzuki,4/16/2018 8:32,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985858484083228672,,,,,,
MarijnvanJaarsv,4/16/2018 8:32,0,0,,,# # #,9.86E+17,https://twitter.com/MarijnvanJaarsv/status/985858445613191168,,,,,,
moorejh,4/16/2018 8:32,4,0,,,# # # #,9.86E+17,https://twitter.com/moorejh/status/985858344857432064,,,,,,
DaleYuzuki,4/16/2018 8:31,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985858247562326016,,,,,,
DaleYuzuki,4/16/2018 8:30,2,1,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985857959480750085,,,,,,
UCCancerCenter,4/16/2018 8:30,0,1,,,#,9.86E+17,https://twitter.com/UCCancerCenter/status/985857913163010053,,,,,,
michael_gilman,4/16/2018 8:30,0,7,,,#,9.86E+17,https://twitter.com/michael_gilman/status/985857890685739008,,,,,,
adamhayden,4/16/2018 8:30,2,2,,@,#,9.86E+17,https://twitter.com/adamhayden/status/985857851150258177,,,,,,
NCIPhySci,4/16/2018 8:30,0,2,,@ @,#1400 # #april16,9.86E+17,https://twitter.com/NCIPhySci/status/985857847216033792,,,,,,
cellmaxlife,4/16/2018 8:30,0,0,,@,# # #,9.86E+17,https://twitter.com/cellmaxlife/status/985857844191916032,,,,,,
DaleYuzuki,4/16/2018 8:29,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985857637349814272,,,,,,
chrisdraft,4/16/2018 8:29,0,0,,@ @,#,9.86E+17,https://twitter.com/chrisdraft/status/985857598418292736,,,,,,
AshaniTW,4/16/2018 8:28,0,3,,@,#,9.86E+17,https://twitter.com/AshaniTW/status/985857506936225792,,,,,,
DaleYuzuki,4/16/2018 8:28,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985857475768475648,,,,,,
Evilution84,4/16/2018 8:28,1,3,,@,#,9.86E+17,https://twitter.com/Evilution84/status/985857457309323264,,,,,,
adamhayden,4/16/2018 8:28,2,3,,@,#,9.86E+17,https://twitter.com/adamhayden/status/985857347422650369,,,,,,
chopralab,4/16/2018 8:27,1,1,,,#,9.86E+17,https://twitter.com/chopralab/status/985857299725062144,,,,,,
DaleYuzuki,4/16/2018 8:27,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985857289293848576,,,,,,
CancerResearch,4/16/2018 8:27,2,3, that's going to be the true game changer for patients, CRI's Dr. Jill O'Donnell-Tormey on potential new treatment regimens based on results coming out this morning at # AACR18 http://www.businessinsider.com/merck-roche-bms-lung-cancer-combination-trial-data-at-aacr-2018-4 …,,,#,9.86E+17,https://twitter.com/CancerResearch/status/985857087149355010,,,,
notablelabs,4/16/2018 8:26,0,1,,@,# #,9.86E+17,https://twitter.com/notablelabs/status/985857047567785986,,,,,,
DaleYuzuki,4/16/2018 8:26,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985857021365932032,,,,,,
deLeeuwRenee,4/16/2018 8:26,3,2,,@ @ @ @,#,9.86E+17,https://twitter.com/deLeeuwRenee/status/985856971541708801,,,,,,
timfrakes,4/16/2018 8:26,0,0,,@,#,9.86E+17,https://twitter.com/timfrakes/status/985856880298921985,,,,,,
DaleYuzuki,4/16/2018 8:25,1,1,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985856810899922944,,,,,,
DaleYuzuki,4/16/2018 8:25,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985856683569287168,,,,,,
jleePSOC,4/16/2018 8:25,0,0,,@ @,# # #,9.86E+17,https://twitter.com/jleePSOC/status/985856630301560832,,,,,,
DaleYuzuki,4/16/2018 8:24,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985856533895532545,,,,,,
AndyBiotech,4/16/2018 8:24,18,31,,,# #,9.86E+17,https://twitter.com/AndyBiotech/status/985856414638800896,,,,,,
DaleYuzuki,4/16/2018 8:24,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985856406237667328,,,,,,
BlumenthalG,4/16/2018 8:23,2,13,,@ @ @,#,9.86E+17,https://twitter.com/BlumenthalG/status/985856297961746432,,,,,,
RoswellPark,4/16/2018 8:23,6,7,,@,# # #,9.86E+17,https://twitter.com/RoswellPark/status/985856263153242112,,,,,,
DaleYuzuki,4/16/2018 8:23,1,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985856208908308481,,,,,,
DaleYuzuki,4/16/2018 8:22,1,1,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985856013042581504,,,,,,
DaleYuzuki,4/16/2018 8:22,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985855837582364673,,,,,,
APassaroMD,4/16/2018 8:21,0,5,,,# #,9.86E+17,https://twitter.com/APassaroMD/status/985855772922871808,,,,,,
SevenBridges,4/16/2018 8:21,3,4,,@ @,# #,9.86E+17,https://twitter.com/SevenBridges/status/985855768372097025,,,,,,
DaleYuzuki,4/16/2018 8:20,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985855571294384129,,,,,,
LinaWil66639641,4/16/2018 8:20,0,0,,,# # #,9.86E+17,https://twitter.com/LinaWil66639641/status/985855543532294144,,,,,,
SevenBridges,4/16/2018 8:20,4,3,,@ @ @,# #,9.86E+17,https://twitter.com/SevenBridges/status/985855480118611968,,,,,,
DaleYuzuki,4/16/2018 8:20,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985855400955260930,,,,,,
UCCancerCenter,4/16/2018 8:19,1,4,,,#,9.86E+17,https://twitter.com/UCCancerCenter/status/985855124500303872,,,,,,
DaleYuzuki,4/16/2018 8:17,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985854793360052225,,,,,,
PKennyLab,4/16/2018 8:17,3,2,,,# # # #,9.86E+17,https://twitter.com/PKennyLab/status/985854749982494720,,,,,,
MilkaKostic,4/16/2018 8:16,1,3,,@ @,#2650 #,9.86E+17,https://twitter.com/MilkaKostic/status/985854542750408704,,,,,,
adamhayden,4/16/2018 8:16,2,2,,@,# #,9.86E+17,https://twitter.com/adamhayden/status/985854507526574082,,,,,,
DaleYuzuki,4/16/2018 8:16,2,0,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985854328924721152,,,,,,
Deciphera,4/16/2018 8:16,1,1,,,#,9.86E+17,https://twitter.com/Deciphera/status/985854327028879361,,,,,,
OncologyProgram,4/16/2018 8:14,0,0, 1pm-5pm in Hall A, Poster Sect 13," Board #26 - Abstract at https://www.cancerpop.com/blog/2018/4/11/genomics-driven-clustering-of-disease-related-biomarkers-identifies-therapeutic-options-in-myelodysplastic-syndromes-mds …pic.twitter.com/4Zqdyat1cr""",,,# #26,9.86E+17,https://twitter.com/OncologyProgram/status/985854036862697472,,,
DaleYuzuki,4/16/2018 8:14,1,1,,,#,9.86E+17,https://twitter.com/DaleYuzuki/status/985853978566119424,,,,,,
MaverickNY,4/16/2018 8:14,4,7,,,#,9.86E+17,https://twitter.com/MaverickNY/status/985853941660479488,,,,,,
BrasilOncologia,4/16/2018 8:10,0,1,,,# # #,9.86E+17,https://twitter.com/BrasilOncologia/status/985852969701855232,,,,,,
cancermd,4/16/2018 8:10,7,15,,,#,9.86E+17,https://twitter.com/cancermd/status/985852815900688385,,,,,,
AstraZenecaUS,4/16/2018 8:10,0,3,,,# # #,9.86E+17,https://twitter.com/AstraZenecaUS/status/985852812675420161,,,,,,
MIMETAS_3D,4/16/2018 8:09,0,0,,,#,9.86E+17,https://twitter.com/MIMETAS_3D/status/985852569854586880,,,,,,
Pillar_Bio,4/16/2018 8:08,0,1,,,#,9.86E+17,https://twitter.com/Pillar_Bio/status/985852500631834624,,,,,,
cancerassassin1,4/16/2018 8:07,1,0,,,#,9.86E+17,https://twitter.com/cancerassassin1/status/985852282158841856,,,,,,
odibro,4/16/2018 8:07,0,1,,,#,9.86E+17,https://twitter.com/odibro/status/985852266845437958,,,,,,
r2_platform,4/16/2018 8:07,0,2,,@,# # #,9.86E+17,https://twitter.com/r2_platform/status/985852216484474881,,,,,,
snp_io,4/16/2018 8:07,0,0,,,#,9.86E+17,https://twitter.com/snp_io/status/985852062809427968,,,,,,
crownbioscience,4/16/2018 8:07,0,1,,,# # # # # #,9.86E+17,https://twitter.com/crownbioscience/status/985852061500825601,,,,,,
NCICRCHD,4/16/2018 8:06,1,2,,,#,9.86E+17,https://twitter.com/NCICRCHD/status/985851816717045761,,,,,,
aicrtweets,4/16/2018 8:05,3,3,,@ @,#,9.86E+17,https://twitter.com/aicrtweets/status/985851604753616899,,,,,,
sarahhalford7,4/16/2018 8:05,7,11,,@ @,# #,9.86E+17,https://twitter.com/sarahhalford7/status/985851560704999425,,,,,,
DFCI_ChemBio,4/16/2018 8:04,3,5,,@,#2650 #,9.86E+17,https://twitter.com/DFCI_ChemBio/status/985851514567778305,,,,,,
KristineWadosky,4/16/2018 8:03,0,2,,@ @,# #,9.86E+17,https://twitter.com/KristineWadosky/status/985851203455242243,,,,,,
Klaalewis,4/16/2018 8:03,0,2,,,#,9.86E+17,https://twitter.com/Klaalewis/status/985851130839265281,,,,,,
UMRogelCancer,4/16/2018 8:03,1,2,,@,# #,9.86E+17,https://twitter.com/UMRogelCancer/status/985851054871990272,,,,,,
QIAGEN,4/16/2018 8:02,5,4,,,# #,9.86E+17,https://twitter.com/QIAGEN/status/985851030201135105,,,,,,
krknrm,4/16/2018 8:02,0,6,,@ @,# #,9.86E+17,https://twitter.com/krknrm/status/985850948261117952,,,,,,
NIBITSIENA,4/16/2018 8:01,3,7,,,# # # #,9.86E+17,https://twitter.com/NIBITSIENA/status/985850630798487554,,,,,,
CaymanChemical,4/16/2018 8:01,0,5,,,# #,9.86E+17,https://twitter.com/CaymanChemical/status/985850624771280897,,,,,,
InnatePharma,4/16/2018 8:01,5,5, Room S406 (Vista Ballroom)," McCormick Place South http://ow.ly/T3jf30jr2i6 # InnatePharma # Cancer # Oncology @ EricVivier1pic.twitter.com/BJGTRmidjD""",,@,# # # #,9.86E+17,https://twitter.com/InnatePharma/status/985850615237693440,,,,
ic_immunoonco,4/16/2018 8:01,0,2,,,#,9.86E+17,https://twitter.com/ic_immunoonco/status/985850575022587906,,,,,,
AACR,4/16/2018 8:01,10,12,,,#,9.86E+17,https://twitter.com/AACR/status/985850568349573121,,,,,,
Inivata,4/16/2018 8:01,0,4,,,# #,9.86E+17,https://twitter.com/Inivata/status/985850557880524800,,,,,,
Inivata,4/16/2018 8:01,0,4,,,# # # #,9.86E+17,https://twitter.com/Inivata/status/985850556106321920,,,,,,
GenScript,4/16/2018 8:00,1,5,,@,#2322 #,9.86E+17,https://twitter.com/GenScript/status/985850529682264064,,,,,,
StJudeResearch,4/16/2018 8:00,3,5,,,# #,9.86E+17,https://twitter.com/StJudeResearch/status/985850483565891587,,,,,,
evaluatepharma,4/16/2018 8:00,1,0,,@,#,9.86E+17,https://twitter.com/evaluatepharma/status/985850403391787008,,,,,,
UPMCPhysicianEd,4/16/2018 8:00,6,7,,,#,9.86E+17,https://twitter.com/UPMCPhysicianEd/status/985850335557308416,,,,,,
bmsnews,4/16/2018 8:00,30,106,,,# #,9.86E+17,https://twitter.com/bmsnews/status/985850321250504704,,,,,,
Novartis,4/16/2018 8:00,27,53,,,# #,9.86E+17,https://twitter.com/Novartis/status/985850304133398528,,,,,,
JAMAOnc,4/16/2018 8:00,10,10,,@ @,# #,9.86E+17,https://twitter.com/JAMAOnc/status/985850299100422144,,,,,,
hummingbirdbio,4/16/2018 7:59,0,0,,,#,9.86E+17,https://twitter.com/hummingbirdbio/status/985850257052446720,,,,,,
jsoriamd,4/16/2018 7:59,13,19,,@,#,9.86E+17,https://twitter.com/jsoriamd/status/985850056053018624,,,,,,
broadinstitute,4/16/2018 7:58,7,21,,@alison_taylor2 @,# #,9.86E+17,https://twitter.com/broadinstitute/status/985849797952274434,,,,,,
andreahgreif,4/16/2018 7:56,0,0,,@W,#,9.86E+17,https://twitter.com/andreahgreif/status/985849501435998208,,,,,,
VaroqueauxN,4/16/2018 7:56,3,4,,,#,9.86E+17,https://twitter.com/VaroqueauxN/status/985849406367895553,,,,,,
joshgoldstein1,4/16/2018 7:55,1,1,,,#,9.86E+17,https://twitter.com/joshgoldstein1/status/985849173038813184,,,,,,
UCLAJCCC,4/16/2018 7:55,1,1,,,# # #,9.86E+17,https://twitter.com/UCLAJCCC/status/985849094366203904,,,,,,
chroemon,4/16/2018 7:54,1,3,,,#,9.86E+17,https://twitter.com/chroemon/status/985848867584462848,,,,,,
UMRogelCancer,4/16/2018 7:53,3,3,,@,# #,9.86E+17,https://twitter.com/UMRogelCancer/status/985848538981650432,,,,,,
GantosJ,4/16/2018 7:51,1,5,,,#,9.86E+17,https://twitter.com/GantosJ/status/985848257208188928,,,,,,
FDAOncology,4/16/2018 7:50,4,0,,,#,9.86E+17,https://twitter.com/FDAOncology/status/985847906803634176,,,,,,
notSoJunkDNA,4/16/2018 7:49,1,17,,,#,9.86E+17,https://twitter.com/notSoJunkDNA/status/985847690914402310,,,,,,
mostafabenh,4/16/2018 7:48,0,0,,,,9.86E+17,https://twitter.com/mostafabenh/status/985847503684763649,,,,,,
LancetRespirMed,4/16/2018 7:48,1,2,,@,# #,9.86E+17,https://twitter.com/LancetRespirMed/status/985847477436928002,,,,,,
oncologician,4/16/2018 7:48,2,6,,,,9.86E+17,https://twitter.com/oncologician/status/985847277775392768,,,,,,
dhovekamp42,4/16/2018 7:44,1,2,,@,#,9.86E+17,https://twitter.com/dhovekamp42/status/985846429074776064,,,,,,
JFreemanDaily,4/16/2018 7:40,1,10,,,# # #,9.86E+17,https://twitter.com/JFreemanDaily/status/985845488862814208,,,,,,
tseworldwide,4/16/2018 7:40,0,1,,,# # # #,9.86E+17,https://twitter.com/tseworldwide/status/985845337087672320,,,,,,
DFCI_ChemBio,4/16/2018 7:37,1,2,,@,#,9.86E+17,https://twitter.com/DFCI_ChemBio/status/985844677055275009,,,,,,
odibro,4/16/2018 7:36,4,10,,,#,9.86E+17,https://twitter.com/odibro/status/985844321768402944,,,,,,
sakae243,4/16/2018 7:33,0,2,,,# #,9.86E+17,https://twitter.com/sakae243/status/985843614461837312,,,,,,
FDAOncology,4/16/2018 7:31,6,10,,,# #,9.86E+17,https://twitter.com/FDAOncology/status/985843024847687680,,,,,,
iRepertoire,4/16/2018 7:30,0,7,,@,,9.86E+17,https://twitter.com/iRepertoire/status/985842943604002816,,,,,,
MerckHealthcare,4/16/2018 7:30,0,0,,,#,9.86E+17,https://twitter.com/MerckHealthcare/status/985842810799771648,,,,,,
TaniguchiMD,4/16/2018 7:30,6,11,,@,# # #,9.86E+17,https://twitter.com/TaniguchiMD/status/985842745968214016,,,,,,
SeraCare,4/16/2018 7:30,0,1,,@,#,9.86E+17,https://twitter.com/SeraCare/status/985842741908332545,,,,,,
AlpineBV_Miller,4/16/2018 7:29,2,3,,,#,9.86E+17,https://twitter.com/AlpineBV_Miller/status/985842710576803840,,,,,,
Mad_PhD,4/16/2018 7:29,0,2,,,# #,9.86E+17,https://twitter.com/Mad_PhD/status/985842664720433152,,,,,,
MilkaKostic,4/16/2018 7:29,0,1,,,#,9.86E+17,https://twitter.com/MilkaKostic/status/985842591676665858,,,,,,
LizCancerHealth,4/16/2018 7:27,0,1,,@,# #,9.86E+17,https://twitter.com/LizCancerHealth/status/985842193536602112,,,,,,
shaadessa,4/16/2018 7:26,0,0,,@SGottliebFDA,#,9.86E+17,https://twitter.com/shaadessa/status/985841910450442240,,,,,,
Brooke_LaFlamme,4/16/2018 7:26,0,6,,,#,9.86E+17,https://twitter.com/Brooke_LaFlamme/status/985841884059889664,,,,,,
abcam,4/16/2018 7:25,1,8,,@,#,9.86E+17,https://twitter.com/abcam/status/985841633999642624,,,,,,
NcardiaStemCell,4/16/2018 7:25,1,3,,@ @,# # #,9.86E+17,https://twitter.com/NcardiaStemCell/status/985841613590188032,,,,,,
