username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
biocrusoe;2019-07-24 09:28;5;4;"Great to see people applying the 15 FAIR principles to their own projects and coming up with improvements to implement Every piece helps! # BOSC2019 # ISMBECCBpic.twitter.com/TpOOqAaD3R";;;# #;"1154020522012884992";https://twitter.com/biocrusoe/status/1154020522012884992
egonwillighagen;2019-07-24 09:27;2;3;"yes, that's the great advantage of closed licenses. No issues with combining data, because you're not allowed :) Open license compatibility issues are a luxury problem, but we also know the solution: make your data CC0 # BOSC2019 # ISMBECCBhttps://twitter.com/deepakunni3/status/1154019237826093058 …";;;# #;"1154020385966497793";https://twitter.com/egonwillighagen/status/1154020385966497793
yoyehudi;2019-07-24 09:27;2;3;"Some of the FAIR improvements made: we've upgraded @ intermineorg to provide permanent URLs to all biological entities (previously URLs were fragile and might not be the same if you return after a new data build). They're also easier to read! # ISMBECCB # ISMBECCB2019 # BOSC2019";;@;# # #;"1154020277615042560";https://twitter.com/yoyehudi/status/1154020277615042560
ishwartweets;2019-07-24 09:26;1;1;"# ISMBECCB # BOSC2019 for a fairer ⁦ @ intermineorg⁩pic.twitter.com/lesEuWyqGi";;@;# #;"1154020128092303360";https://twitter.com/ishwartweets/status/1154020128092303360
GigaScience;2019-07-24 09:26;2;1;"Talk from Sergio Contrino on making @ intermineorg more FAIR. As a long running data warehouse interesting to see how things can be improved in the era of the FAIR principles # BOSC2019 # ISMBECCBpic.twitter.com/acbcQiRAj2";;@;# #;"1154019975612571648";https://twitter.com/GigaScience/status/1154019975612571648
deepakunni3;2019-07-24 09:25;2;1;"BlueGenes! A new refreshed UI, driven by the InterMine API. @ intermineorg # BOSC2019 # ISMBECCBpic.twitter.com/Sw32THGftD";;@;# #;"1154019876132020225";https://twitter.com/deepakunni3/status/1154019876132020225
yoyehudi;2019-07-24 09:24;1;2;"InterMine integrates disparate data sources. The results tables make it easy to query the data, run enrichment analyses, and visualise the data. # ISMBECCB # ISMBECCB2019 # BOSC2019";;;# # #;"1154019456601001984";https://twitter.com/yoyehudi/status/1154019456601001984
deepakunni3;2019-07-24 09:23;4;5;"Data licenses make sense when considering data sources in isolation. But when aggregating different data sources, these licenses start becoming difficult to navigate. A key point to note from today’s talk by Seth Carbon on http://reusabledata.org # BOSC2019 # ISMBECCB";;;# #;"1154019237826093058";https://twitter.com/deepakunni3/status/1154019237826093058
yoyehudi;2019-07-24 09:22;7;14;"It's @ intermineorg's very own @ sergiocontrino! He's here to tell us about how we've made InterMine more FAIR over the last couple of years. # ISMBECCB2019 # ismbeccb # BOSC2019 pic.twitter.com/KZfTzyMNuR";;@ @;# # #;"1154018999904145410";https://twitter.com/yoyehudi/status/1154018999904145410
harry_caufield;2019-07-24 09:22;0;1;"Next up in # BOSC2019 - Sergio Contrino presents the FAIR aspects of @ intermineorg";;@;#;"1154018961572413440";https://twitter.com/harry_caufield/status/1154018961572413440
hlapp;2019-07-24 09:20;3;8;"Nice to see that @ datadryad gets 5 stars http://reusabledata.org/dryad.html Should add Phenoscape KB (cc @ tjvision @ balhoff). # bosc2019 https://twitter.com/yoyehudi/status/1154016612493746176 …";;@ @ @;#;"1154018620386635776";https://twitter.com/hlapp/status/1154018620386635776
ianmfore;2019-07-24 09:19;0;3;"Empiricism alive and well at The (Re)usable Data Project. Seth Carbon says We are looking at data, not policy # ISMBECCB # BOSC2019";;;# #;"1154018199240871936";https://twitter.com/ianmfore/status/1154018199240871936
morgantaschuk;2019-07-24 09:18;0;4;"If you missed it, I no longer need to time travel! Come see the @ misolims Tech Track talk this afternoon and hear about our philosophy and features. # BOSC2019 pic.twitter.com/bHZChl4scS";;@;#;"1154017935993782276";https://twitter.com/morgantaschuk/status/1154017935993782276
ishwartweets;2019-07-24 09:17;2;2;"Lack of reuse of data could be scientifically expensive http://Reusabledata.org # BOSC2019 # ISMBECCB advocate for a standard license for reuse.";;;# #;"1154017744095973376";https://twitter.com/ishwartweets/status/1154017744095973376
deepakunni3;2019-07-24 09:15;4;2;"“We are using FAIR principles”; But how does that look on the ground? @ genkisugi talks about how FAIR principles doesn’t necessarily mean data is accessible. Checkout http://reusabledata.org to know more about data access and licensing issues with data. # BOSC2019 # ISMBECCB";;@;# #;"1154017296907689984";https://twitter.com/deepakunni3/status/1154017296907689984
gedankenstuecke;2019-07-24 09:14;3;7;"‘All happy families are alike; each unhappy family is unhappy in its own way’. The same is true for custom licenses. # BOSC2019";;;#;"1154017089923031041";https://twitter.com/gedankenstuecke/status/1154017089923031041
gedankenstuecke;2019-07-24 09:13;3;0;"Things we can do: Understand these issues and advocate for change. Either bottom-up organically. Or top-down by making funding agencies require specific data licenses. # BOSC2019";;;#;"1154016774297444358";https://twitter.com/gedankenstuecke/status/1154016774297444358
yoyehudi;2019-07-24 09:12;0;1;"Seth Carbon: Looking at bio data sources, green is re-usable, yellower less so. This is a big problem, and one that I suspect extends beyond the biological domain # ISMBECCB # ISMBECCB2019 # BOSC2019 pic.twitter.com/9nTWhalGXZ";;;# # #;"1154016612493746176";https://twitter.com/yoyehudi/status/1154016612493746176
gedankenstuecke;2019-07-24 09:12;1;1;"What to do about the issue of incompatibility? Doing nothing isn’t useful, as the problem compounds with growing number of data resources. # BOSC2019";;;#;"1154016513168478210";https://twitter.com/gedankenstuecke/status/1154016513168478210
gedankenstuecke;2019-07-24 09:11;2;0;"Which resources (the nodes outside) can be re-used with which other ones (green edges)? Lots of missing connections here. # BOSC2019 pic.twitter.com/bwXotTnOm0";;;#;"1154016146250784770";https://twitter.com/gedankenstuecke/status/1154016146250784770
yoyehudi;2019-07-24 09:10;2;3;"The US copyright office makes it clear that "fair use" data re-use rules are *not* clearly defined. Understandably, many ppl and orgs will be very wary of using data where the licence and provenance isn't clear. This is scientifically espensive! # ISMBECCB # ISMBECCB2019 # BOSC2019";;;# # #;"1154015948434792448";https://twitter.com/yoyehudi/status/1154015948434792448
monimunozto;2019-07-24 09:08;4;3;"Work by Seth Carbon ( @ genkisugi) and colleagues from the # ReusableData project. More at http://reusabledata.org/ # BOSC2019 # ISMBECCB2019 # ISMBECCB19https://twitter.com/GigaScience/status/1154014576394014722 …";;@;# # # #;"1154015433042878465";https://twitter.com/monimunozto/status/1154015433042878465
morgantaschuk;2019-07-24 09:08;1;0;"Update: there is NO POWER in Delhi room. I even asked. There goes my live tweeting. # BOSC2019 # ISMBEBBC";;;# #;"1154015385336893440";https://twitter.com/morgantaschuk/status/1154015385336893440
gedankenstuecke;2019-07-24 09:07;1;0;"53% of resources checked have some issues with stating the conditions of how to use the data, ~40% have some issues with how to re-use and by whom. # BOSC2019";;;#;"1154015357918748672";https://twitter.com/gedankenstuecke/status/1154015357918748672
rs_khetani;2019-07-24 09:06;5;8;"@ H3ABioNet is looking for people to help with accrediting the various nodes across Africa for performing their own bioinformatics analyses. If you are interested in being a reviewer, please contact @ cjfields! # BOSC2019 # ISMBECCB";;@ @;# #;"1154015098693922816";https://twitter.com/rs_khetani/status/1154015098693922816
gedankenstuecke;2019-07-24 09:06;0;0;"Explore the (re)usable data resource: http://reusabledata.org/explore # BOSC2019";;;#;"1154015042586710016";https://twitter.com/gedankenstuecke/status/1154015042586710016
yoyehudi;2019-07-24 09:06;3;2;"Seth Carbon talks about the barriers to data re-use. One common problem is people saying "we'll provide it if you ask us", or others might only allow a certain number of requests per day, etc. This is reminiscent of software licencing issues. # ISMBECCB # ISMBECCB2019 # BOSC2019";;;# # #;"1154015002594074624";https://twitter.com/yoyehudi/status/1154015002594074624
monimunozto;2019-07-24 09:05;6;10;"After @ Nicky_Mulder's talk: "As one of the reviewers for the @ H3ABioNet node accreditation documents, [reviewing them is] pretty straightforward and takes about as much time as reviewing a paper! Plug!" Join them! Ask @ cjfields for details. # BOSC2019 # ISMBECCB19 # ISMBECCB2019";;@ @ @;# # #;"1154014710636929027";https://twitter.com/monimunozto/status/1154014710636929027
marc_rr;2019-07-24 09:05;2;2;"(Re)suable project presented by @ genkisugi http://reusabledata.org . I can testify that they do a geat job reaching out to resources and keeping a dialogue open # ISMBECCB # BOSC2019";;@;# #;"1154014680517619712";https://twitter.com/marc_rr/status/1154014680517619712
GigaScience;2019-07-24 09:04;1;3;"Now up is the # BOSC2019 # OpenData track, Seth Carbon presenting the (Re)Usable Data Project. A ruler to measure how resusable online resources are. See criteria/rubrik http://reusabledata.org/criteria # ISMBECCB # ISMB2019pic.twitter.com/mRxtM0mDuJ";;;# # # #;"1154014576394014722";https://twitter.com/GigaScience/status/1154014576394014722
gedankenstuecke;2019-07-24 09:04;2;2;"One of main barriers to re-use: Having to contact people to get access to data. # BOSC2019";;;#;"1154014506730819584";https://twitter.com/gedankenstuecke/status/1154014506730819584
gedankenstuecke;2019-07-24 09:03;0;0;"Metrics: Evaluate licenses according to rubric, look at APIs & evaluate them, measure how the reality is compared to the stated terms. # BOSC2019";;;#;"1154014332931493888";https://twitter.com/gedankenstuecke/status/1154014332931493888
harry_caufield;2019-07-24 09:03;1;0;"Now: Seth Carbon from @ BerkeleyLab describes what the Reusable Data Project does. Check out http://reusabledata.org # ISMBECCB2019 # BOSC2019";;@;# #;"1154014201746206724";https://twitter.com/harry_caufield/status/1154014201746206724
gedankenstuecke;2019-07-24 09:02;1;1;"The goal of the (re)usable data project: Create a metric to evaluate how reusable data is both legally as well technically. # BOSC2019";;;#;"1154014074633670657";https://twitter.com/gedankenstuecke/status/1154014074633670657
gedankenstuecke;2019-07-24 09:01;1;2;"Now starting the Open Data session with the (Re)usable Data Project! # BOSC2019";;;#;"1154013711809613824";https://twitter.com/gedankenstuecke/status/1154013711809613824
morgantaschuk;2019-07-24 09:00;0;1;"I need power! Back shortly. # BOSC2019";;;#;"1154013591282036736";https://twitter.com/morgantaschuk/status/1154013591282036736
marc_rr;2019-07-24 08:59;6;7;"N Mulder reminds that Africa is not one country, but many. Recently as editor I had the case of an "African" genome compared to specific European countries. Authors were very good at correcting it, but implicit bias... # ISMBECCB # BOSC2019";;;# #;"1154013318232858624";https://twitter.com/marc_rr/status/1154013318232858624
rs_khetani;2019-07-24 08:59;4;5;"@ H3ABioNet is doing great work towards making online training more efficient! # BOSC2019 @ Nicky_Mulderhttps://twitter.com/yoyehudi/status/1154009496060145664 …";;@ @;#;"1154013115362811904";https://twitter.com/rs_khetani/status/1154013115362811904
GigaScience;2019-07-24 08:58;6;5;". @ Nicky_Mulder expands on the exploitation issue. Analyses of publications coming out of Africa, 80% of papers didn’t have an African author in a position of authority. Solely considered as data collectors, and ignoring of local IRBs/community leaders # BOSC2019 # ISMBECCB";;@;# #;"1154012905639206912";https://twitter.com/GigaScience/status/1154012905639206912
OBF_BOSC;2019-07-24 08:57;3;1;"Reminder you can upvote and submit questions online at https://sli.do under # BOSC2019 (can be anonymous). We reset the Q list after each long talk, or block of lightning talks";;;#;"1154012847707512832";https://twitter.com/OBF_BOSC/status/1154012847707512832
morgantaschuk;2019-07-24 08:57;4;3;"Amazing whirlwind talk about the extensive work that H3Africa and @ H3ABioNet does, their challenges and the creative ways they overcome them. # BOSC2019 great talk pic.twitter.com/QngaWDPE5S";;@;#;"1154012634477473793";https://twitter.com/morgantaschuk/status/1154012634477473793
kaiblin;2019-07-24 08:56;0;9;"OH: This is not really a question... *whole room groans* # BOSC2019";;;#;"1154012386925453312";https://twitter.com/kaiblin/status/1154012386925453312
SusannaASansone;2019-07-24 08:54;9;4;"Recruiting # RSE research software engineer front end developer to join our Data Readiness Group http://sansonegroup.eng.ox.ac.uk @ UniofOxford to work on @ FAIRsharing_org - Interested? Talk to @ Phil_at_OeRC who is # bosc2019 and Biontology today, or DM one of us! # ISMBECCB2019 # ISMBECCB";;@ @ @;# # # #;"1154012008611811329";https://twitter.com/SusannaASansone/status/1154012008611811329
morgantaschuk;2019-07-24 08:53;0;0;"NM Upcoming: H3Africa is a @ GA4GH driver project, CINECA - COmmon infrastructure for national cohorts in Europe, Canada, and Africa. Africa Open Science Platform: develop a virtual data science institute. # BOSC2019";;@;#;"1154011633485832193";https://twitter.com/morgantaschuk/status/1154011633485832193
morgantaschuk;2019-07-24 08:52;1;0;"NM Malaria @ DR_E_A_M Challenge now open: https://www.synapse.org/#!Synapse:syn16924919/wiki/583955 … # BOSC2019";;@;# #;"1154011549268434944";https://twitter.com/morgantaschuk/status/1154011549268434944
yoyehudi;2019-07-24 08:52;1;0;"# ISMBECCB2019 # ISMBECCB # BOSC2019 questions: Go to http://sli.do and use the code # BOSC2019! all Qs are anonymous unless you choose to add your name.";;;# # # #;"1154011528833748992";https://twitter.com/yoyehudi/status/1154011528833748992
ishwartweets;2019-07-24 08:51;1;2;"Summary and next steps @ H3ABioNet # ISMBECCB # BOSC2019 pic.twitter.com/9tTlW8IsCH";;@;# #;"1154011265599188992";https://twitter.com/ishwartweets/status/1154011265599188992
ishwartweets;2019-07-24 08:49;1;3;"@ DR_E_A_M of # malaria challenge a reality @ H3ABioNet # ISMBECCB # BOSC2019 pic.twitter.com/qIEVkwL7sb";;@ @;# # #;"1154010699292729354";https://twitter.com/ishwartweets/status/1154010699292729354
morgantaschuk;2019-07-24 08:49;2;0;"NM Another open collaborative projects: DREAM of Malaria challenge, crowdsourcing challenges to design predictive models and pathway inference algorithms. Samples collected in east Asia, data made in USA, analyzed in Africa by DREAM challenge hackathon. # BOSC2019";;;#;"1154010632506748928";https://twitter.com/morgantaschuk/status/1154010632506748928
yoyehudi;2019-07-24 08:48;1;7;"I recognise those laminated cards!! @ shefw of @ MozillaScience shared them with me - A textual version is here https://github.com/baricks/opentodiscussion … *great* discussion tool for open science. # BOSC2019 # ISMBECCB2019 # ISMBECCBpic.twitter.com/5gvIHTXxlJ";;@ @;# # #;"1154010385797849088";https://twitter.com/yoyehudi/status/1154010385797849088
morgantaschuk;2019-07-24 08:46;0;0;"NM Making all bioinformatics training FAIR as well, all materials available online. https://www.h3abionet.org/training/online-training … # BOSC2019";;;#;"1154009907202576391";https://twitter.com/morgantaschuk/status/1154009907202576391
tbyhdgs;2019-07-24 08:46;3;7;". @ Nicky_Mulder describes running distributed bioinformatics training workshops at # BOSC2019. Most recent iteration taught 700 people across Africa simultaneously!";;@;#;"1154009839695204354";https://twitter.com/tbyhdgs/status/1154009839695204354
morgantaschuk;2019-07-24 08:45;1;0;"NM Amazing coordination effort to get all classrooms around the continent access to training. Ship drives into countries with blocked internet, Ask trainer questions through vid conf or Whatsapp questions for places without internet. Students all over country learning # BOSC2019";;;#;"1154009603887239168";https://twitter.com/morgantaschuk/status/1154009603887239168
kaiblin;2019-07-24 08:44;6;13;"Wow, distributed online courses with >700 participants via a shaky infrastructure is really damn impressive work by @ H3ABioNet via @ Nicky_Mulder at # BOSC2019";;@ @;#;"1154009578163638274";https://twitter.com/kaiblin/status/1154009578163638274
yoyehudi;2019-07-24 08:44;5;22;"Impressive online bioinformatics training: lectures are pre-recorded, downloaded (over days if needed) & presented in physical classrooms. Lecturers are available online or via WhatsApp for questions. In some cases lectures are delivered via shipped HDD again # ISMBECCB # BOSC2019";;;# #;"1154009496060145664";https://twitter.com/yoyehudi/status/1154009496060145664
morgantaschuk;2019-07-24 08:42;0;2;"NM Huge demand for training, difficult to get people to share in an environment traditionally exploited. Run >30 face to face courses, NGS & Carpentries course. Demand so high they move to online training, local classrooms around Africa and taught live. # BOSC2019";;;#;"1154008984367566853";https://twitter.com/morgantaschuk/status/1154008984367566853
soilandreyes;2019-07-24 08:42;4;3;"Two @ H3ABioNet papers by @ Nicky_Mulder et al about how to run hackathons: https://doi.org/10.12688/aasopenres.12847.1 … and developing reproducible workflows: https://doi.org/10.1186/s12859-018-2446-1 … # BOSC2019 pic.twitter.com/6jVgrPerdT";;@ @;#;"1154008882232135680";https://twitter.com/soilandreyes/status/1154008882232135680
yoyehudi;2019-07-24 08:42;1;3;""It's really hard to convince people to share their stats and their tools when they have such a history of being exploited" - @ Nicky_Mulder # ISMBECCB # ISMBECCB2019 # BOSC2019";;@;# # #;"1154008855166300167";https://twitter.com/yoyehudi/status/1154008855166300167
morgantaschuk;2019-07-24 08:40;0;1;"NM Standardized data components so they can make data findable (better than EGA). H3Africa Data & Biospecimen Catalogue. https://www.h3abionet.org/resources/h3africa-catalogue … # BOSC2019";;;#;"1154008558926815237";https://twitter.com/morgantaschuk/status/1154008558926815237
yoyehudi;2019-07-24 08:39;2;3;". @ H3ABioNet maintains a massive genomic data store - terabytes of African genomics data # BOSC2019 # ISMBECCB2019 # ISMBECCBpic.twitter.com/8nQbJUNe1T";;@;# # #;"1154008148283396098";https://twitter.com/yoyehudi/status/1154008148283396098
morgantaschuk;2019-07-24 08:38;0;0;"NM Working open and FAIR: workflows. Part of H3Africa data sharing and access policies. 9 months to deposit data, further 12 month embargo. Currently 14 datasets in EGA, 77 TB (130TB locally), 8 datasets QCed. Some cannot cross country lines. # BOSC2019";;;#;"1154007910919352325";https://twitter.com/morgantaschuk/status/1154007910919352325
ishwartweets;2019-07-24 08:38;1;1;"@ H3ABioNet is # FAIR # BOSC2019 # ISMBECCBpic.twitter.com/D6PUlzpEIB";;@;# # #;"1154007846687846406";https://twitter.com/ishwartweets/status/1154007846687846406
soilandreyes;2019-07-24 08:37;7;11;"The @ H3ABioNet support @ commonwl and @ nextflowio workflows using @ Docker containers on heterogenous African HPC compute environments. # BOSC2019 keynote by @ Nicky_Mulderpic.twitter.com/8tz9FUZE78";;@ @ @ @ @;#;"1154007760243216384";https://twitter.com/soilandreyes/status/1154007760243216384
morgantaschuk;2019-07-24 08:37;6;4;"NM Decided to develop workflows themselves, chose both # CWL and @ nextflowio, @ docker containers, focus on portability. Had a hackathon, 4 workflows, code on Github, paper: https://bmcbioinformatics.biomedcentral.com/articles/10.1186/s12859-018-2446-1 … # BOSC2019";;@ @;# #;"1154007747144364032";https://twitter.com/morgantaschuk/status/1154007747144364032
morgantaschuk;2019-07-24 08:36;0;0;"NM H3ABioNet Node Accreditation: assess whether nodes can undertake bioinformatics analyses required for H3Africa genomics data. Create SOPs, computing requirements, practice datasets. Independent review board. # BOSC2019";;;#;"1154007494001405952";https://twitter.com/morgantaschuk/status/1154007494001405952
morgantaschuk;2019-07-24 08:36;0;0;"NM Got HPC admins involved in the efforts to overcome # BOSC2019";;;#;"1154007411134517248";https://twitter.com/morgantaschuk/status/1154007411134517248
soilandreyes;2019-07-24 08:35;3;2;". @ Nicky_Mulder keynote at # BOSC2019: Setting up the @ H3ABioNet Accreditation programme: Builds Standard Operating Procedures for how to perform an analytical workflow, practice datasets. Assess each Node. # BOSC2019 pic.twitter.com/dfSVi0X3jd";;@ @;# #;"1154007080535281665";https://twitter.com/soilandreyes/status/1154007080535281665
morgantaschuk;2019-07-24 08:34;1;1;"NM HPC cores are used to dealing with physicists who have one software tool that never breaks; then bioinformatician has 20+ pieces of software that have multiple dependencies # BOSC2019";;;#;"1154007056497729536";https://twitter.com/morgantaschuk/status/1154007056497729536
morgantaschuk;2019-07-24 08:33;1;1;"NM Network and data transfer is very challenging. Need to move data to the cloud, access the cloud, real challenge for African researchers. Do real-time tests. Working with people who manage infrastructure to have dedicated lines for research. # BOSC2019";;;#;"1154006723738443776";https://twitter.com/morgantaschuk/status/1154006723738443776
emmy_ft;2019-07-24 08:32;5;5;"# BOSC2019 @ Nicky_Mulder highlighted how limited bandwidth is a challenge for African researchers. We really need to consider this more during tool development, e.g. better offline functionalities.";;@;#;"1154006486609289216";https://twitter.com/emmy_ft/status/1154006486609289216
morgantaschuk;2019-07-24 08:32;0;0;"NM H3Africa ethics guidelines: work with national and instiutional ethics boards to allow open consent responsibly, permitting sharing # BOSC2019";;;#;"1154006356766142465";https://twitter.com/morgantaschuk/status/1154006356766142465
yoyehudi;2019-07-24 08:30;3;1;"Wow: infrastructure is so unreliable they've been forced to run realtime tests on data bandwidth, and generally it is much poorer than the university providing it will claim # BOSC2019 # ismbeccb # ISMBECCB2019pic.twitter.com/7WhNEzCCqt";;;# # #;"1154005954939301888";https://twitter.com/yoyehudi/status/1154005954939301888
soilandreyes;2019-07-24 08:29;9;10;". @ Nicky_Mulder keynote: Worrying trend is # HelicopterScience - Western researchers jump in, acquire data, publish with a token African researcher in the middle. First author usually not from the African continent, African researchers loose "ownership" of their own data. # BOSC2019";;@;# #;"1154005713989054464";https://twitter.com/soilandreyes/status/1154005713989054464
cjfields;2019-07-24 08:29;1;2;"@ H3ABioNet ! # BOSC2019";;@;#;"1154005610863693824";https://twitter.com/cjfields/status/1154005610863693824
ishwartweets;2019-07-24 08:29;0;2;"@ Nicky_Mulder Building trust is key to overcoming open data sharing @ OBF_BOSC # bosc2019 # ISMBECCBpic.twitter.com/Hi3iEvlIWK";;@ @;# #;"1154005583055527936";https://twitter.com/ishwartweets/status/1154005583055527936
yoyehudi;2019-07-24 08:28;11;24;"Wow, I hadn't heard of helicopter science before - scientists visiting Africa, getting samples, and leaving - _maybe_ with a token African author on the resulting paper. Open data has a lot more challenges in Africa than I realised... # ISMBECCB # ISMBECCB2019 # BOSC2019 pic.twitter.com/SrnKfPJb33";;;# # #;"1154005450033176577";https://twitter.com/yoyehudi/status/1154005450033176577
morgantaschuk;2019-07-24 08:28;0;0;"NM Open data challenges: history of vulnerable populations, helicopter science, African data projects usually led from outside continent (no credit, loss of data ownership), limited resources to speed publication, risk of re-identification. # BOSC2019";;;#;"1154005448074420224";https://twitter.com/morgantaschuk/status/1154005448074420224
gedankenstuecke;2019-07-24 08:27;1;2;"of course that should have been ‘exploitation by helicopter science’… # BOSC2019 https://twitter.com/gedankenstuecke/status/1154004887262433281 …";;;#;"1154005295519211520";https://twitter.com/gedankenstuecke/status/1154005295519211520
morgantaschuk;2019-07-24 08:27;0;0;"NM Bioinformatics data/needs for H3ABio: computing infrastructure, managing data, tools, and workflows, storage, submission and access, and training. They do it all. # BOSC2019";;;#;"1154005082138189824";https://twitter.com/morgantaschuk/status/1154005082138189824
gedankenstuecke;2019-07-24 08:26;0;2;"Challenges of data sharing in Africa: Previous exploration by ‘helicopter science’, history of vulnerable populations, limited resources to exploit data first, research often done w/o local leadership. # BOSC2019";;;#;"1154004887262433281";https://twitter.com/gedankenstuecke/status/1154004887262433281
yoyehudi;2019-07-24 08:25;2;2;". @ Nicky_Mulder: "There was a paper recently on a pan-african genome, and you can see how many pieces of african genomes are not represented in the reference genome" - while depressing, it's great to see the work trying to fix this. # ISMBECCB2019 # ISMBECCB # BOSC2019";;@;# # #;"1154004771407355904";https://twitter.com/yoyehudi/status/1154004771407355904
morgantaschuk;2019-07-24 08:24;0;1;"NM H3ABioNet - an informatics project to build out capacity and knowledge across the continent, push to be open and provide collaborative support. Supporting the data ecosystem and addressing bioinformatics needs. Also developed and benchmarked tools for African data. # BOSC2019";;;#;"1154004445484716033";https://twitter.com/morgantaschuk/status/1154004445484716033
soilandreyes;2019-07-24 08:23;4;3;"None of the "African" keyworded genomics data are in African repositories. @ Nicky_Mulder was told for their @ nature paper they could NOT deposit their own data in an African repo; because they were not "publicly recognized"... # BOSC2019";;@ @;#;"1154004277565775873";https://twitter.com/soilandreyes/status/1154004277565775873
morgantaschuk;2019-07-24 08:22;0;1;"NM H3Africa (Human Heredity and Health in Africa). Many different research areas led by and relevant to African populations. e.g. Developed a new chip specific for African populations. DNA samples go into biorepositories, data deposited in public repository (EGA/ENA). # BOSC2019";;;#;"1154003921263874048";https://twitter.com/morgantaschuk/status/1154003921263874048
gedankenstuecke;2019-07-24 08:22;8;7;"H3Africa has designed their own genotyping chip as the other chips are designed for European populations. @ Nicky_Mulder # BOSC2019";;@;#;"1154003845422485509";https://twitter.com/gedankenstuecke/status/1154003845422485509
deepakunni3;2019-07-24 08:21;1;8;"Sharing biomedical data is a good thing. Here is why! Talk from @ Nicky_Mulder on # H3ABioNet # BOSC2019 # ISMBECCBpic.twitter.com/3oO1utC6dL";;@;# # #;"1154003718355980288";https://twitter.com/deepakunni3/status/1154003718355980288
ishwartweets;2019-07-24 08:21;0;0;"@ Nicky_Mulder - A need for African data repostories in Africa! # bosc2019 # ISMBECCBpic.twitter.com/f4lznFpWJK";;@;# #;"1154003708050661376";https://twitter.com/ishwartweets/status/1154003708050661376
morgantaschuk;2019-07-24 08:20;0;1;"NM Lack of African genomic data. lack of African genomics data repositories (can’t deposit data in Africa to publish in Nature). # BOSC2019";;;#;"1154003347944460293";https://twitter.com/morgantaschuk/status/1154003347944460293
yoyehudi;2019-07-24 08:19;2;3;"Wow - as well as having lower / unequal funding and data transfer challenges, Africa has a disproportionately high level of disease, and yet most genomic studies have been performed on Europeans! # ISMBECCB # ISMBECCB2019 # BOSC2019 pic.twitter.com/7uEed2hrlQ";;;# # #;"1154003269406117890";https://twitter.com/yoyehudi/status/1154003269406117890
morgantaschuk;2019-07-24 08:18;1;2;"NM Importance of African (genomic) data. Disproportionate burden and different susceptibility of disease, pathogen genomes necessary for disease surveillance, genome differs due to age and diversity. Individuals of African descent all over the world. # BOSC2019";;;#;"1154002929940082688";https://twitter.com/morgantaschuk/status/1154002929940082688
kaiblin;2019-07-24 08:17;3;8;". @ Nicky_Mulder makes the often overlooked point that the bandwidth of shipping hard drives around by courier is really competitive to network transfers. # BOSC2019";;@;#;"1154002766337126400";https://twitter.com/kaiblin/status/1154002766337126400
gedankenstuecke;2019-07-24 08:17;2;2;"Polygenic risk scores can’t be transferred from other populations to African populations. Lots of healthy people walking around with variants that ClinVar claims to be pathogenic. # BOSC2019";;;#;"1154002745424252928";https://twitter.com/gedankenstuecke/status/1154002745424252928
yoyehudi;2019-07-24 08:17;1;2;"Yikes - apparently one dataset @ Nicky_Mulder knew of took three months to get from A to B in Africa. The current answer: shipping hard disks from place to place. # ISMBECCB2019 # ISMBECCB # bosc2019";;@;# # #;"1154002734930153473";https://twitter.com/yoyehudi/status/1154002734930153473
biocrusoe;2019-07-24 08:16;3;15;"Thank you to the over 35 people who came to the @ commonwl Meetup at # ISMBECCB / # bosc2019 ! pic.twitter.com/GtNjO99BZ9";;@;# #;"1154002447519703040";https://twitter.com/biocrusoe/status/1154002447519703040
OBF_BOSC;2019-07-24 08:16;4;3;"We encourage our # BOSC2019 presenters to put their slides and posters on @ F1000Research! You can add them to the BOSC collection by going here: http://f1000research.com/collections/BOSC …https://twitter.com/deepakunni3/status/1153999676003143682 …";;@;#;"1154002447192301568";https://twitter.com/OBF_BOSC/status/1154002447192301568
yoyehudi;2019-07-24 08:16;1;0;"Another challenge: Science infrastructure and funding is incredibly unequal in Africa, and very low/non-existent in many places # ISMBECCB # ISMBECCB2019 # BOSC2019 pic.twitter.com/lkd0iLXLvD";;;# # #;"1154002411821903872";https://twitter.com/yoyehudi/status/1154002411821903872
gedankenstuecke;2019-07-24 08:16;0;2;"Hearing from @ Nicky_Mulder about transferring data: Can take 3 months to get data from the US to Africa. Fastest way is physically shipping hard drives. # BOSC2019";;@;#;"1154002394889498624";https://twitter.com/gedankenstuecke/status/1154002394889498624
morgantaschuk;2019-07-24 08:15;2;1;"NM More challenges. Transferring datasets in countries with limited internet, making sure consent and privacy are preserved, data access agreements, proper authentication. Moved from data-poor, information rich to vice versa. # BOSC2019";;;#;"1154002063900254210";https://twitter.com/morgantaschuk/status/1154002063900254210
morgantaschuk;2019-07-24 08:14;0;0;"NM Challenges in big and open data in biomedical sciences: Clinical data: privacy, fear of getting back to medical insurance; Human genetic data: risk of re-identification, history of exploitation and stigma in vulnerable populations. # BOSC2019";;;#;"1154001799784914956";https://twitter.com/morgantaschuk/status/1154001799784914956
yoyehudi;2019-07-24 08:13;3;3;". @ Nicky_Mulder reminds us that data transfer can be relatively trivial in some places - but in Africa, connection quality and availability may not be as dependable, making transferring large data a significant challenge # bosc2019 # ismbeccb # ismbeccb2019pic.twitter.com/fcRIHEVZ6O";;@;# # #;"1154001742520082434";https://twitter.com/yoyehudi/status/1154001742520082434
