username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,
gingraslab1,6/22/2020 16:59,0,1,,,,1.27517E+18,https://twitter.com/gingraslab1/status/1275171506297978890,,,,
Simple_Trials,6/22/2020 16:58,0,2,,,,1.27517E+18,https://twitter.com/Simple_Trials/status/1275171378447212544,,,,
bradwouters,6/22/2020 16:57,16,110,,@ @ @,,1.27517E+18,https://twitter.com/bradwouters/status/1275171053736730630,,,,
MoffittNews,6/22/2020 16:57,3,8,,@,#,1.27517E+18,https://twitter.com/MoffittNews/status/1275170997826617347,,,,
ednacukierman,6/22/2020 16:53,2,12,,@,# #,1.27517E+18,https://twitter.com/ednacukierman/status/1275170085800497153,,,,
MDAndersonNews,6/22/2020 16:53,1,12,,@ @,# #,1.27517E+18,https://twitter.com/MDAndersonNews/status/1275169941554180098,,,,
EnriqueSoto8,6/22/2020 16:52,0,2,,,,1.27517E+18,https://twitter.com/EnriqueSoto8/status/1275169765565304835,,,,
juliesut8,6/22/2020 16:52,1,11,,@ @ @ @,,1.27517E+18,https://twitter.com/juliesut8/status/1275169712050225154,,,,
LifeSciRcruitr,6/22/2020 16:50,0,0,,,,1.27517E+18,https://twitter.com/LifeSciRcruitr/status/1275169253927206912,,,,
sloan_kettering,6/22/2020 16:50,5,10,,,#,1.27517E+18,https://twitter.com/sloan_kettering/status/1275169234717474821,,,,
Georgekonline,6/22/2020 16:49,1,1,,@,,1.27517E+18,https://twitter.com/Georgekonline/status/1275169140744032257,,,,
z_melania,6/22/2020 16:49,1,3,,@,#,1.27517E+18,https://twitter.com/z_melania/status/1275169101099552777,,,,
VPrasadMDMPH,6/22/2020 16:47,0,3,,,,1.27517E+18,https://twitter.com/VPrasadMDMPH/status/1275168574730932224,,,,
joshgoldstein1,6/22/2020 16:46,1,2,,,#,1.27517E+18,https://twitter.com/joshgoldstein1/status/1275168202977353732,,,,
EnriqueSoto8,6/22/2020 16:46,6,29,,@ @,#,1.27517E+18,https://twitter.com/EnriqueSoto8/status/1275168188695797760,,,,
CellPressNews,6/22/2020 16:45,0,1,,,#CancerVaccines #,1.27517E+18,https://twitter.com/CellPressNews/status/1275167949888860160,,,,
AACR,6/22/2020 16:45,5,17,,@ @ @ @ @ @ @ @,# # # #,1.27517E+18,https://twitter.com/AACR/status/1275167946613161984,,,,
Immunopole,6/22/2020 16:44,0,4,,,# # # # # # # # #,1.27517E+18,https://twitter.com/Immunopole/status/1275167682267090944,,,,
BravoCorderoLab,6/22/2020 16:43,0,2,,@,,1.27517E+18,https://twitter.com/BravoCorderoLab/status/1275167659106205698,,,,
UCCancerCenter,6/22/2020 16:43,1,3,,@,# #,1.27517E+18,https://twitter.com/UCCancerCenter/status/1275167564390453255,,,,
YMAbdelhalim,6/22/2020 16:42,0,1,,,,1.27517E+18,https://twitter.com/YMAbdelhalim/status/1275167235422801920,,,,
d2merino,6/22/2020 16:41,0,2,,@,# # #,1.27517E+18,https://twitter.com/d2merino/status/1275167019105730561,,,,
olgachaim,6/22/2020 16:41,0,1,,,# #,1.27517E+18,https://twitter.com/olgachaim/status/1275166981595910144,,,,
Cortellis,6/22/2020 16:41,4,0,,,#,1.27517E+18,https://twitter.com/Cortellis/status/1275166931549589509,,,,
Cortellis,6/22/2020 16:40,4,0,,,#,1.27517E+18,https://twitter.com/Cortellis/status/1275166818987106308,,,,
jpbrody,6/22/2020 16:40,0,1,,,# #,1.27517E+18,https://twitter.com/jpbrody/status/1275166786283925504,,,,
jillfeldman4,6/22/2020 16:40,0,4,,,,1.27517E+18,https://twitter.com/jillfeldman4/status/1275166686321291268,,,,
ednacukierman,6/22/2020 16:39,3,13,,@ @,# #,1.27517E+18,https://twitter.com/ednacukierman/status/1275166467198275585,,,,
ARosen380,6/22/2020 16:38,0,11,,@,# # # # # #,1.27517E+18,https://twitter.com/ARosen380/status/1275166340547051520,,,,
jillfeldman4,6/22/2020 16:38,6,17,,@,# # # #,1.27517E+18,https://twitter.com/jillfeldman4/status/1275166309421023233,,,,
d2merino,6/22/2020 16:38,1,3,,@ @,# # #,1.27517E+18,https://twitter.com/d2merino/status/1275166194430087169,,,,
AllogeneTx,6/22/2020 16:37,1,5,,@,# # # # #,1.27517E+18,https://twitter.com/AllogeneTx/status/1275166078700867592,,,,
MJCiesielski,6/22/2020 16:36,1,1,,@,# #,1.27517E+18,https://twitter.com/MJCiesielski/status/1275165899146907656,,,,
LUNGevity,6/22/2020 16:36,0,2,,@ @,# #,1.27517E+18,https://twitter.com/LUNGevity/status/1275165783681794048,,,,
TGOliver2,6/22/2020 16:34,0,3,,,,1.27517E+18,https://twitter.com/TGOliver2/status/1275165402230734849,,,,
Cortellis,6/22/2020 16:34,6,2,,,#,1.27517E+18,https://twitter.com/Cortellis/status/1275165213420109824,,,,
d2merino,6/22/2020 16:33,0,2,,@,# # # #,1.27517E+18,https://twitter.com/d2merino/status/1275165158684450816,,,,
Cortellis,6/22/2020 16:33,5,0,,,#,1.27516E+18,https://twitter.com/Cortellis/status/1275164972214030336,,,,
StephenVLiu,6/22/2020 16:32,2,11,,,# # #,1.27516E+18,https://twitter.com/StephenVLiu/status/1275164808283852802,,,,
StephenVLiu,6/22/2020 16:32,5,19,,,# # # #,1.27516E+18,https://twitter.com/StephenVLiu/status/1275164807042420737,,,,
StephenVLiu,6/22/2020 16:32,4,8,,,# # #,1.27516E+18,https://twitter.com/StephenVLiu/status/1275164805737914374,,,,
StephenVLiu,6/22/2020 16:32,3,3,,,# # #,1.27516E+18,https://twitter.com/StephenVLiu/status/1275164804483895299,,,,
StephenVLiu,6/22/2020 16:32,22,37,,@ @ @,# # #,1.27516E+18,https://twitter.com/StephenVLiu/status/1275164802936123395,,,,
neurodevKathy,6/22/2020 16:31,0,0,,,,1.27516E+18,https://twitter.com/neurodevKathy/status/1275164453399486464,,,,
YaleCancer,6/22/2020 16:30,0,3,,@ @ @,# # #,1.27516E+18,https://twitter.com/YaleCancer/status/1275164256875556864,,,,
CellPressNews,6/22/2020 16:30,1,6,,@,# # # #,1.27516E+18,https://twitter.com/CellPressNews/status/1275164185677135877,,,,
Carefree411,6/22/2020 16:30,8,16,,@,# # #,1.27516E+18,https://twitter.com/Carefree411/status/1275164154903400448,,,,
JiZhang32146855,6/22/2020 16:27,0,2,,,,1.27516E+18,https://twitter.com/JiZhang32146855/status/1275163631110496261,,,,
milosicevic,6/22/2020 16:26,1,14,,,# # #,1.27516E+18,https://twitter.com/milosicevic/status/1275163263781789696,,,,
FranVitale27,6/22/2020 16:25,3,18,,@ @,#,1.27516E+18,https://twitter.com/FranVitale27/status/1275163079337222147,,,,
AACR,6/22/2020 16:25,7,16,,@ @ @,# # #,1.27516E+18,https://twitter.com/AACR/status/1275162915268689920,,,,
joshgoldstein1,6/22/2020 16:24,1,4,,,# # #,1.27516E+18,https://twitter.com/joshgoldstein1/status/1275162827871961091,,,,
isaac_s_harris,6/22/2020 16:23,0,0,,,,1.27516E+18,https://twitter.com/isaac_s_harris/status/1275162625270300672,,,,
isaac_s_harris,6/22/2020 16:23,0,0,,,,1.27516E+18,https://twitter.com/isaac_s_harris/status/1275162564708700160,,,,
isaac_s_harris,6/22/2020 16:23,0,0,,,,1.27516E+18,https://twitter.com/isaac_s_harris/status/1275162508089851907,,,,
isaac_s_harris,6/22/2020 16:23,0,0,,,,1.27516E+18,https://twitter.com/isaac_s_harris/status/1275162451479343107,,,,
isaac_s_harris,6/22/2020 16:22,0,0,,,,1.27516E+18,https://twitter.com/isaac_s_harris/status/1275162349629067267,,,,
DNagrathLab,6/22/2020 16:22,0,1,,,,1.27516E+18,https://twitter.com/DNagrathLab/status/1275162221962760198,,,,
AlexSeong24,6/22/2020 16:21,0,1,,,,1.27516E+18,https://twitter.com/AlexSeong24/status/1275162052546441216,,,,
eeereeves,6/22/2020 16:20,0,1,,,,1.27516E+18,https://twitter.com/eeereeves/status/1275161769841999877,,,,
dbezwada,6/22/2020 16:20,0,1,,,,1.27516E+18,https://twitter.com/dbezwada/status/1275161667245084675,,,,
ednacukierman,6/22/2020 16:20,1,8,,@,#,1.27516E+18,https://twitter.com/ednacukierman/status/1275161666444025856,,,,
RJDLab,6/22/2020 16:19,0,1,,@,,1.27516E+18,https://twitter.com/RJDLab/status/1275161519953772547,,,,
d2merino,6/22/2020 16:17,2,4,,,# # # # # #,1.27516E+18,https://twitter.com/d2merino/status/1275160949574586368,,,,
jillfeldman4,6/22/2020 16:16,2,6,,@ @,# # # # #,1.27516E+18,https://twitter.com/jillfeldman4/status/1275160872613224448,,,,
LUNGevity,6/22/2020 16:16,3,7,,@ @,# #,1.27516E+18,https://twitter.com/LUNGevity/status/1275160704169975809,,,,
DemonixDeco,6/22/2020 16:16,4,4,,@ @,# # # # # # # # # #,1.27516E+18,https://twitter.com/DemonixDeco/status/1275160685627019265,,,,
Alexandros_P,6/22/2020 16:15,0,2,,,,1.27516E+18,https://twitter.com/Alexandros_P/status/1275160604186206208,,,,
VerastemOncolog,6/22/2020 16:14,2,10,,,# #,1.27516E+18,https://twitter.com/VerastemOncolog/status/1275160317602009089,,,,
alex_toker,6/22/2020 16:13,0,1,,,,1.27516E+18,https://twitter.com/alex_toker/status/1275160012189466627,,,,
b_sulagna,6/22/2020 16:12,0,2,,,,1.27516E+18,https://twitter.com/b_sulagna/status/1275159845126262784,,,,
sejadiMD,6/22/2020 16:11,0,1,,,# #,1.27516E+18,https://twitter.com/sejadiMD/status/1275159606109462528,,,,
d2merino,6/22/2020 16:11,1,7,,@,# # #,1.27516E+18,https://twitter.com/d2merino/status/1275159591324651526,,,,
BioStocks,6/22/2020 16:11,5,8,,,#,1.27516E+18,https://twitter.com/BioStocks/status/1275159493739978752,,,,
Rudd_SG,6/22/2020 16:10,0,1,,,# #,1.27516E+18,https://twitter.com/Rudd_SG/status/1275159206325346305,,,,
YaleCancer,6/22/2020 16:07,1,1,,@ @ @ @ @,# # # #,1.27516E+18,https://twitter.com/YaleCancer/status/1275158521210945536,,,,
asmaakenawy,6/22/2020 16:06,0,2,,,,1.27516E+18,https://twitter.com/asmaakenawy/status/1275158317401325572,,,,
ednacukierman,6/22/2020 16:06,1,6,,@,# #,1.27516E+18,https://twitter.com/ednacukierman/status/1275158116821278720,,,,
AACR_CEO,6/22/2020 16:06,0,17,,@,#,1.27516E+18,https://twitter.com/AACR_CEO/status/1275158113998516225,,,,
JeamesSailor,6/22/2020 16:05,0,2,,@ @ @ @ @,# # #,1.27516E+18,https://twitter.com/JeamesSailor/status/1275158112400482306,,,,
AACR,6/22/2020 16:05,4,10,,@ @ @ @,# # # #,1.27516E+18,https://twitter.com/AACR/status/1275157898755223553,,,,
NatureRevCancer,6/22/2020 16:05,13,36,,@,# # #,1.27516E+18,https://twitter.com/NatureRevCancer/status/1275157862336036866,,,,
KekoaMDPhD,6/22/2020 16:04,0,11,,,#,1.27516E+18,https://twitter.com/KekoaMDPhD/status/1275157718626680833,,,,
rolopl,6/22/2020 16:03,0,0,,@ @,,1.27516E+18,https://twitter.com/rolopl/status/1275157532038688768,,,,
KymeraTx,6/22/2020 16:02,1,17,,@,#,1.27516E+18,https://twitter.com/KymeraTx/status/1275157283215945728,,,,
MoffittNews,6/22/2020 16:00,1,24,,@ @,# #,1.27516E+18,https://twitter.com/MoffittNews/status/1275156702770454529,,,,
KUcancercenter,6/22/2020 16:00,0,1,,@,# #,1.27516E+18,https://twitter.com/KUcancercenter/status/1275156694050508800,,,,
UCSFCancer,6/22/2020 16:00,1,3,,@,,1.27516E+18,https://twitter.com/UCSFCancer/status/1275156659686518788,,,,
CellPressNews,6/22/2020 16:00,2,8,,@,#,1.27516E+18,https://twitter.com/CellPressNews/status/1275156637448384513,,,,
CAPR_AACR,6/22/2020 16:00,0,2,,,# #,1.27516E+18,https://twitter.com/CAPR_AACR/status/1275156628870922241,,,,
SeattleGenetics,6/22/2020 16:00,1,3,,@,#,1.27516E+18,https://twitter.com/SeattleGenetics/status/1275156605332533248,,,,
krushnacpatra,6/22/2020 15:59,0,1,,,,1.27516E+18,https://twitter.com/krushnacpatra/status/1275156521203068928,,,,
bensahralab,6/22/2020 15:58,0,1,,,,1.27516E+18,https://twitter.com/bensahralab/status/1275156273676324866,,,,
LUNGevity,6/22/2020 15:57,0,2,,@ @,# #,1.27516E+18,https://twitter.com/LUNGevity/status/1275156034122850305,,,,
ivybelkins,6/22/2020 15:57,1,4,,@ @ @,# # #,1.27516E+18,https://twitter.com/ivybelkins/status/1275155994486677517,,,,
NateraOncology,6/22/2020 15:57,0,2,,,#,1.27516E+18,https://twitter.com/NateraOncology/status/1275155948160446464,,,,
SkupinaPPF,6/22/2020 15:57,3,20,,@,#,1.27516E+18,https://twitter.com/SkupinaPPF/status/1275155893555015686,,,,
MDAndersonNews,6/22/2020 15:57,2,24,,@ @,# #,1.27516E+18,https://twitter.com/MDAndersonNews/status/1275155854367522817,,,,
weoncologists,6/22/2020 15:56,11,18," induced significant neoantigen specific immune response& w/ low-to-moderate side effects"" # OncoAlert https://uk.news.yahoo.com/personalised-vaccine-cancer-patients-shows-040100038.html …pic.twitter.com/05yizNx3Tc""",,,# # #,1.27516E+18,https://twitter.com/weoncologists/status/1275155735408783362,,,
CarmenAzevedo7,6/22/2020 15:55,1,5,,@,#,1.27516E+18,https://twitter.com/CarmenAzevedo7/status/1275155493246230528,,,,
raalbany,6/22/2020 15:54,3,8,,@ @ @,# # # # #,1.27516E+18,https://twitter.com/raalbany/status/1275155233899982848,,,,
CRISPRTX,6/22/2020 15:54,3,8,,,#,1.27516E+18,https://twitter.com/CRISPRTX/status/1275155176480018435,,,,
ElizSMcKenna,6/22/2020 15:53,12,46,,@ @ @ @ @ @ @,# #,1.27515E+18,https://twitter.com/ElizSMcKenna/status/1275154970170593280,,,,
gerlach_d,6/22/2020 15:53,0,2,,,#,1.27515E+18,https://twitter.com/gerlach_d/status/1275154908325568513,,,,
LauraJBook,6/22/2020 15:53,2,5,,,#,1.27515E+18,https://twitter.com/LauraJBook/status/1275154866432860161,,,,
gsducker,6/22/2020 15:52,0,1,,,,1.27515E+18,https://twitter.com/gsducker/status/1275154778608173056,,,,
TaniguchiMD,6/22/2020 15:52,0,18,,@ @ @ @,# #555 #,1.27515E+18,https://twitter.com/TaniguchiMD/status/1275154698635526147,,,,
Marlowe_Tessmer,6/22/2020 15:52,0,0,,,# #,1.27515E+18,https://twitter.com/Marlowe_Tessmer/status/1275154614749409282,,,,
BioHealthSA,6/22/2020 15:49,0,0,,,# # #,1.27515E+18,https://twitter.com/BioHealthSA/status/1275154004591423494,,,,
icrpartners1,6/22/2020 15:49,2,2,,,# # # #,1.27515E+18,https://twitter.com/icrpartners1/status/1275153891471118336,,,,
jlongo92,6/22/2020 15:48,0,1,,,,1.27515E+18,https://twitter.com/jlongo92/status/1275153780384968711,,,,
UCCancerCenter,6/22/2020 15:48,1,4,,@,# # #,1.27515E+18,https://twitter.com/UCCancerCenter/status/1275153749045116930,,,,
MedResJourno,6/22/2020 15:48,0,2,,@,#,1.27515E+18,https://twitter.com/MedResJourno/status/1275153676089331713,,,,
HartungIngo,6/22/2020 15:47,1,26,,,# #,1.27515E+18,https://twitter.com/HartungIngo/status/1275153549408849922,,,,
cbtadvisors,6/22/2020 15:45,1,1,,,# # #2020 #,1.27515E+18,https://twitter.com/cbtadvisors/status/1275153072097038337,,,,
hannastarobin,6/22/2020 15:45,1,5,,@,,1.27515E+18,https://twitter.com/hannastarobin/status/1275153014144274432,,,,
MedResJourno,6/22/2020 15:45,0,1,,@,#,1.27515E+18,https://twitter.com/MedResJourno/status/1275152869725962244,,,,
CellPressNews,6/22/2020 15:45,0,2,,,# #,1.27515E+18,https://twitter.com/CellPressNews/status/1275152845474594821,,,,
CCR_AACR,6/22/2020 15:45,0,1,,@ @,#,1.27515E+18,https://twitter.com/CCR_AACR/status/1275152844035850243,,,,
yhuang2016,6/22/2020 15:44,0,1,,,#,1.27515E+18,https://twitter.com/yhuang2016/status/1275152782169964544,,,,
FredNatLab,6/22/2020 15:44,0,1,,@ @,# # #,1.27515E+18,https://twitter.com/FredNatLab/status/1275152647188697088,,,,
JHUBME,6/22/2020 15:43,4,17,,@,#,1.27515E+18,https://twitter.com/JHUBME/status/1275152495245844480,,,,
icrpartners1,6/22/2020 15:43,0,0,,@,# #,1.27515E+18,https://twitter.com/icrpartners1/status/1275152336294469632,,,,
HCCvPDAC,6/22/2020 15:43,0,1,,,,1.27515E+18,https://twitter.com/HCCvPDAC/status/1275152329143136256,,,,
FDAOncology,6/22/2020 15:40,7,20,,@ @,# # #,1.27515E+18,https://twitter.com/FDAOncology/status/1275151588533964800,,,,
RareCyte,6/22/2020 15:39,0,1,,,#,1.27515E+18,https://twitter.com/RareCyte/status/1275151382249500672,,,,
JFreemanDaily,6/22/2020 15:37,5,14,,@,# #,1.27515E+18,https://twitter.com/JFreemanDaily/status/1275151000890798080,,,,
d2merino,6/22/2020 15:37,0,11,,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,,1.27515E+18,https://twitter.com/d2merino/status/1275150990493323265,,,,
gerlach_d,6/22/2020 15:37,0,1,,,#,1.27515E+18,https://twitter.com/gerlach_d/status/1275150897472045063,,,,
gerlach_d,6/22/2020 15:35,0,0,,,#,1.27515E+18,https://twitter.com/gerlach_d/status/1275150423515697152,,,,
BMC_series,6/22/2020 15:34,1,1,,@,# #,1.27515E+18,https://twitter.com/BMC_series/status/1275150225888423938,,,,
HCCvPDAC,6/22/2020 15:33,0,1,,,,1.27515E+18,https://twitter.com/HCCvPDAC/status/1275149973647175683,,,,
carogarciax2,6/22/2020 15:33,1,1,,,# # #555https,1.27515E+18,https://twitter.com/carogarciax2/status/1275149819661729795,,,,
CellPressNews,6/22/2020 15:30,4,13,,@,#,1.27515E+18,https://twitter.com/CellPressNews/status/1275149078876303367,,,,
AACR,6/22/2020 15:30,5,14,,,#,1.27515E+18,https://twitter.com/AACR/status/1275149075617320961,,,,
burke_lynsey,6/22/2020 15:27,0,1,,,,1.27515E+18,https://twitter.com/burke_lynsey/status/1275148415681380354,,,,
SKabrajiMD,6/22/2020 15:26,0,1,,,,1.27515E+18,https://twitter.com/SKabrajiMD/status/1275148246193770497,,,,
neurochireinert,6/22/2020 15:23,0,1,,,,1.27515E+18,https://twitter.com/neurochireinert/status/1275147332162670594,,,,
asmaakenawy,6/22/2020 15:22,0,2,,,,1.27515E+18,https://twitter.com/asmaakenawy/status/1275147257109786626,,,,
jbuell01,6/22/2020 15:21,1,7,,@,# # #,1.27515E+18,https://twitter.com/jbuell01/status/1275146837419229185,,,,
LeeJonesMBA,6/22/2020 15:21,0,5,,,#,1.27515E+18,https://twitter.com/LeeJonesMBA/status/1275146815231442944,,,,
zmadak,6/22/2020 15:20,0,1,,,,1.27515E+18,https://twitter.com/zmadak/status/1275146622410928131,,,,
JennGuerriero,6/22/2020 15:17,2,34,,@ @,,1.27515E+18,https://twitter.com/JennGuerriero/status/1275145988412301312,,,,
CathrionaK1,6/22/2020 15:17,2,3,,@ @ @,# # # #,1.27515E+18,https://twitter.com/CathrionaK1/status/1275145900931899392,,,,
rikdrprof,6/22/2020 15:16,2,18,,@ @ @ @ @ @,,1.27515E+18,https://twitter.com/rikdrprof/status/1275145678440722432,,,,
gerlach_d,6/22/2020 15:15,0,0,,,#,1.27515E+18,https://twitter.com/gerlach_d/status/1275145438413422592,,,,
ntrkconnectinfo,6/22/2020 15:14,2,3,,,# # # # # #,1.27515E+18,https://twitter.com/ntrkconnectinfo/status/1275145136918462464,,,,
gerlach_d,6/22/2020 15:14,0,2,,,#,1.27515E+18,https://twitter.com/gerlach_d/status/1275145129154707458,,,,
EmilyVenanzi,6/22/2020 15:14,16,39,,@ @ @,# #,1.27515E+18,https://twitter.com/EmilyVenanzi/status/1275145074809147397,,,,
jillfeldman4,6/22/2020 15:13,9,21,,,# # #,1.27515E+18,https://twitter.com/jillfeldman4/status/1275145006500716545,,,,
RevealBio,6/22/2020 15:12,3,2,,@ @,# # # # #,1.27514E+18,https://twitter.com/RevealBio/status/1275144598935879680,,,,
LUNGevity,6/22/2020 15:09,8,20,,@ @,# #,1.27514E+18,https://twitter.com/LUNGevity/status/1275143798570573824,,,,
fireflyann,6/22/2020 15:09,0,0,,,#,1.27514E+18,https://twitter.com/fireflyann/status/1275143769185300486,,,,
Rosy_Favicchio,6/22/2020 15:08,0,1,,@,#,1.27514E+18,https://twitter.com/Rosy_Favicchio/status/1275143690936295424,,,,
KanandaBarrons,6/22/2020 15:08,0,0,,,# # #,1.27514E+18,https://twitter.com/KanandaBarrons/status/1275143521381597187,,,,
wendyr13,6/22/2020 15:07,2,3,,,#,1.27514E+18,https://twitter.com/wendyr13/status/1275143491958370304,,,,
SCIENION_AG,6/22/2020 15:05,0,2,,@ @,# #,1.27514E+18,https://twitter.com/SCIENION_AG/status/1275142999022985217,,,,
cellenONE,6/22/2020 15:04,0,1,,@,# #,1.27514E+18,https://twitter.com/cellenONE/status/1275142576350298113,,,,
OncoAlert,6/22/2020 15:03,2,5,,@ @,# #,1.27514E+18,https://twitter.com/OncoAlert/status/1275142487770791938,,,,
gerlach_d,6/22/2020 15:03,0,1,,,#,1.27514E+18,https://twitter.com/gerlach_d/status/1275142297362010114,,,,
NCI_HRodriguez,6/22/2020 15:02,5,5,,,# #,1.27514E+18,https://twitter.com/NCI_HRodriguez/status/1275142110421954562,,,,
AACR_CEO,6/22/2020 15:02,2,4,,,#,1.27514E+18,https://twitter.com/AACR_CEO/status/1275142054566342656,,,,
AACR_CEO,6/22/2020 15:02,6,46,,@ @,#,1.27514E+18,https://twitter.com/AACR_CEO/status/1275142052880232448,,,,
ahmetcingoz,6/22/2020 15:01,0,8,,@,#,1.27514E+18,https://twitter.com/ahmetcingoz/status/1275141783589134338,,,,
MoffittNews,6/22/2020 15:00,0,4,,,#,1.27514E+18,https://twitter.com/MoffittNews/status/1275141601145348099,,,,
CellPressNews,6/22/2020 15:00,10,12,,@ @ @,#,1.27514E+18,https://twitter.com/CellPressNews/status/1275141540554440704,,,,
MCR_AACR,6/22/2020 15:00,0,0,,,#,1.27514E+18,https://twitter.com/MCR_AACR/status/1275141539300364288,,,,
MCR_AACR,6/22/2020 15:00,0,1,,@,# #,1.27514E+18,https://twitter.com/MCR_AACR/status/1275141534573346816,,,,
MCT_AACR,6/22/2020 15:00,0,0,,@,# #,1.27514E+18,https://twitter.com/MCT_AACR/status/1275141534111981569,,,,
CR_AACR,6/22/2020 15:00,0,0,,@,# #,1.27514E+18,https://twitter.com/CR_AACR/status/1275141532610367493,,,,
CR_AACR,6/22/2020 15:00,0,0,,@,# #,1.27514E+18,https://twitter.com/CR_AACR/status/1275141532446793729,,,,
CIR_AACR,6/22/2020 15:00,0,0,,@,# #,1.27514E+18,https://twitter.com/CIR_AACR/status/1275141531549171712,,,,
CD_AACR,6/22/2020 15:00,2,3,,@,# #,1.27514E+18,https://twitter.com/CD_AACR/status/1275141531431841792,,,,
CEBP_AACR,6/22/2020 15:00,0,0,,@,# #,1.27514E+18,https://twitter.com/CEBP_AACR/status/1275141530710401031,,,,
CCR_AACR,6/22/2020 15:00,0,0,,@,# #,1.27514E+18,https://twitter.com/CCR_AACR/status/1275141529947066370,,,,
BCD_AACR,6/22/2020 15:00,0,0,,@,# #,1.27514E+18,https://twitter.com/BCD_AACR/status/1275141529787564034,,,,
CAPR_AACR,6/22/2020 15:00,0,0,,@,# #,1.27514E+18,https://twitter.com/CAPR_AACR/status/1275141528491614209,,,,
CSCancerCare,6/22/2020 15:00,3,9,,@ @,# # #,1.27514E+18,https://twitter.com/CSCancerCare/status/1275141507280863232,,,,
NuCana_news,6/22/2020 14:59,1,2,,,# #,1.27514E+18,https://twitter.com/NuCana_news/status/1275141398380101632,,,,
Muir_Lab,6/22/2020 14:58,0,1,,,,1.27514E+18,https://twitter.com/Muir_Lab/status/1275141183522713600,,,,
theneonDIM_on,6/22/2020 14:57,5,21,,@ @ @ @ @,,1.27514E+18,https://twitter.com/theneonDIM_on/status/1275140920221077512,,,,
ivybelkins,6/22/2020 14:56,15,41,,@ @,# #,1.27514E+18,https://twitter.com/ivybelkins/status/1275140702268207106,,,,
UCCancerCenter,6/22/2020 14:56,2,4,,@,# # # # #,1.27514E+18,https://twitter.com/UCCancerCenter/status/1275140678838861826,,,,
tmprowell,6/22/2020 14:56,12,45,,@,# #,1.27514E+18,https://twitter.com/tmprowell/status/1275140506708738051,,,,
FromSoSimple,6/22/2020 14:55,0,0,,,#,1.27514E+18,https://twitter.com/FromSoSimple/status/1275140287153782785,,,,
CampKatiee,6/22/2020 14:54,0,8,,@ @ @ @ @ @ @,#,1.27514E+18,https://twitter.com/CampKatiee/status/1275140123248652290,,,,
manjuggm,6/22/2020 14:53,0,1,,,# #,1.27514E+18,https://twitter.com/manjuggm/status/1275139989848895496,,,,
JeamesSailor,6/22/2020 14:53,0,1,,@ @,# #,1.27514E+18,https://twitter.com/JeamesSailor/status/1275139860605685762,,,,
Jeevisha_Bajaj,6/22/2020 14:53,0,1,,,,1.27514E+18,https://twitter.com/Jeevisha_Bajaj/status/1275139774702137347,,,,
PeggyPHsu,6/22/2020 14:52,0,1,,,,1.27514E+18,https://twitter.com/PeggyPHsu/status/1275139701020606464,,,,
nickiwolken,6/22/2020 14:52,0,0,,,# #,1.27514E+18,https://twitter.com/nickiwolken/status/1275139519487016966,,,,
CD_AACR,6/22/2020 14:50,4,5,,@ @,#,1.27514E+18,https://twitter.com/CD_AACR/status/1275139005907075073,,,,
LeeJonesMBA,6/22/2020 14:49,0,3,,,# # #,1.27514E+18,https://twitter.com/LeeJonesMBA/status/1275138908171513856,,,,
LUNGevity,6/22/2020 14:49,9,13,,@ @,# #,1.27514E+18,https://twitter.com/LUNGevity/status/1275138857298726912,,,,
pant_shishir,6/22/2020 14:49,2,6,,,#,1.27514E+18,https://twitter.com/pant_shishir/status/1275138818182651906,,,,
JennGuerriero,6/22/2020 14:49,1,6, macrophages," Zika Virus and Oncolytic viruses for anti-cancer therapy. # AACR20 # StayHome # Virtual https://aacr20vm2.onlineeventpro.freeman.com/live-stream/15337800/Novel-Strategies-in-Cancer-Immunotherapy-The-Next-Generation-of-Targets-for-Anticancer-Immunotherapy …pic.twitter.com/LaMj8J6FYO""",,@,# # #,1.27514E+18,https://twitter.com/JennGuerriero/status/1275138752797540352,,
FDAOncology,6/22/2020 14:48,15,20,,@ @ @ @ @ @,# #,1.27514E+18,https://twitter.com/FDAOncology/status/1275138485691854849,,,,
jillfeldman4,6/22/2020 14:47,2,4,,@,# # # #,1.27514E+18,https://twitter.com/jillfeldman4/status/1275138392754454535,,,,
gerlach_d,6/22/2020 14:47,0,0,,,# #,1.27514E+18,https://twitter.com/gerlach_d/status/1275138272621182977,,,,
NuCana_news,6/22/2020 14:47,1,1,,,# #,1.27514E+18,https://twitter.com/NuCana_news/status/1275138232355782656,,,,
DrPatyJuarez,6/22/2020 14:46,0,4,,,#,1.27514E+18,https://twitter.com/DrPatyJuarez/status/1275138132799700992,,,,
MaverickNY,6/22/2020 14:46,0,7,,,#,1.27514E+18,https://twitter.com/MaverickNY/status/1275138073337245699,,,,
abdulfatah0865,6/22/2020 14:45,0,0,,,#,1.27514E+18,https://twitter.com/abdulfatah0865/status/1275137885142831104,,,,
AACR,6/22/2020 14:45,2,10,,,# #,1.27514E+18,https://twitter.com/AACR/status/1275137752527446016,,,,
CellPressNews,6/22/2020 14:45,3,5,,,# # # #,1.27514E+18,https://twitter.com/CellPressNews/status/1275137750392594432,,,,
DrGEcheverria,6/22/2020 14:42,2,12,,@,#,1.27514E+18,https://twitter.com/DrGEcheverria/status/1275137101663789058,,,,
