username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,
ProfAllieG,4/27/2020 17:29,1,8,,@ @,# # #,1.25489E+18,https://twitter.com/ProfAllieG/status/1254885496582537216,,,,
AML_Hub,4/27/2020 17:29,2,4,,,# #,1.25489E+18,https://twitter.com/AML_Hub/status/1254885428601257989,,,,
AML_Hub,4/27/2020 17:29,5,6,,,# # #,1.25489E+18,https://twitter.com/AML_Hub/status/1254885417972895744,,,,
CampKatiee,4/27/2020 17:29,3,14,,@ @,#,1.25489E+18,https://twitter.com/CampKatiee/status/1254885282790338562,,,,
silke4senate,4/27/2020 17:28,0,1,,@,# #,1.25489E+18,https://twitter.com/silke4senate/status/1254885230713827330,,,,
MaverickNY,4/27/2020 17:28,0,0,,,,1.25489E+18,https://twitter.com/MaverickNY/status/1254885053890539521,,,,
oncologypharm,4/27/2020 17:27,7,18,,,#,1.25488E+18,https://twitter.com/oncologypharm/status/1254884907702079488,,,,
LungCancerFaces,4/27/2020 17:27,12,49,,@,# #,1.25488E+18,https://twitter.com/LungCancerFaces/status/1254884790035087360,,,,
AriellaHanker,4/27/2020 17:26,9,26,,@ @,# # # #,1.25488E+18,https://twitter.com/AriellaHanker/status/1254884543632416771,,,,
acmoorephd,4/27/2020 17:24,1,6,,,# # #,1.25488E+18,https://twitter.com/acmoorephd/status/1254884038935932928,,,,
NCICCR_VB,4/27/2020 17:22,6,9,,,# # #,1.25488E+18,https://twitter.com/NCICCR_VB/status/1254883723184660485,,,,
OncoAlert,4/27/2020 17:20,6,5,,@ @,#,1.25488E+18,https://twitter.com/OncoAlert/status/1254883219712946182,,,,
LUNGevity,4/27/2020 17:20,8,13,,@ @,# # #,1.25488E+18,https://twitter.com/LUNGevity/status/1254883158379692037,,,,
PapaemmanuilLab,4/27/2020 17:19,3,33,,@,#,1.25488E+18,https://twitter.com/PapaemmanuilLab/status/1254882782876184580,,,,
lgreco_ny,4/27/2020 17:18,0,0,,@ @,,1.25488E+18,https://twitter.com/lgreco_ny/status/1254882606228877312,,,,
pashtoonkasi,4/27/2020 17:18,14,32,,,# # # # # # # # #,1.25488E+18,https://twitter.com/pashtoonkasi/status/1254882525475897351,,,,
Martha__Carlson,4/27/2020 17:18,0,1,,,,1.25488E+18,https://twitter.com/Martha__Carlson/status/1254882522405748738,,,,
jillfeldman4,4/27/2020 17:16,3,19,,@,# #,1.25488E+18,https://twitter.com/jillfeldman4/status/1254882218926800897,,,,
Martha__Carlson,4/27/2020 17:16,0,1,,,,1.25488E+18,https://twitter.com/Martha__Carlson/status/1254882218817830914,,,,
jillfeldman4,4/27/2020 17:16,10,33,,,# #,1.25488E+18,https://twitter.com/jillfeldman4/status/1254882217102376963,,,,
DrMmajeed,4/27/2020 17:16,0,0,,@,,1.25488E+18,https://twitter.com/DrMmajeed/status/1254882046087962631,,,,
greisha_ortiz,4/27/2020 17:15,0,0,,,#,1.25488E+18,https://twitter.com/greisha_ortiz/status/1254881878634459136,,,,
changermindset,4/27/2020 17:15,0,1,,,,1.25488E+18,https://twitter.com/changermindset/status/1254881821738876928,,,,
CharuAggarwalMD,4/27/2020 17:14,4,48,,@ @,# #,1.25488E+18,https://twitter.com/CharuAggarwalMD/status/1254881732676861952,,,,
DrSGraff,4/27/2020 17:14,1,3,,,#,1.25488E+18,https://twitter.com/DrSGraff/status/1254881583116562432,,,,
LizCancerHealth,4/27/2020 17:14,4,6,,,#,1.25488E+18,https://twitter.com/LizCancerHealth/status/1254881543815696384,,,,
changermindset,4/27/2020 17:13,0,1,,,,1.25488E+18,https://twitter.com/changermindset/status/1254881406767022081,,,,
DrSGraff,4/27/2020 17:12,1,3,,,# # #,1.25488E+18,https://twitter.com/DrSGraff/status/1254881154316095488,,,,
KhannousOlfat,4/27/2020 17:11,0,4,,@,#,1.25488E+18,https://twitter.com/KhannousOlfat/status/1254880999961477120,,,,
krknrm,4/27/2020 17:11,2,6,,@,#,1.25488E+18,https://twitter.com/krknrm/status/1254880864787484672,,,,
MeganRShowalter,4/27/2020 17:11,0,0,,@,# # #,1.25488E+18,https://twitter.com/MeganRShowalter/status/1254880846428827648,,,,
caitthornton,4/27/2020 17:10,3,34,,,#,1.25488E+18,https://twitter.com/caitthornton/status/1254880737880428544,,,,
DrSGraff,4/27/2020 17:10,1,4,,,# #,1.25488E+18,https://twitter.com/DrSGraff/status/1254880648571031557,,,,
ErikaHamilton9,4/27/2020 17:10,8,17,,@,# # #,1.25488E+18,https://twitter.com/ErikaHamilton9/status/1254880637334573056,,,,
ArielleElkrief,4/27/2020 17:10,0,2,,@ @,#,1.25488E+18,https://twitter.com/ArielleElkrief/status/1254880618435031044,,,,
cancerassassin1,4/27/2020 17:10,2,4,,,#,1.25488E+18,https://twitter.com/cancerassassin1/status/1254880545810591747,,,,
DrSGraff,4/27/2020 17:09,2,4,,,# #,1.25488E+18,https://twitter.com/DrSGraff/status/1254880287118557185,,,,
AriellaHanker,4/27/2020 17:08,1,4,,,#,1.25488E+18,https://twitter.com/AriellaHanker/status/1254880196869730305,,,,
NateraOncology,4/27/2020 17:06,1,3,,,#,1.25488E+18,https://twitter.com/NateraOncology/status/1254879530910486528,,,,
ivybelkins,4/27/2020 17:05,2,6,,@ @ @,# # # #,1.25488E+18,https://twitter.com/ivybelkins/status/1254879419304480771,,,,
LUNGevity,4/27/2020 17:05,8,14,,@ @ @,# # #,1.25488E+18,https://twitter.com/LUNGevity/status/1254879410882252802,,,,
Martha__Carlson,4/27/2020 17:05,0,1,,,,1.25488E+18,https://twitter.com/Martha__Carlson/status/1254879401206046721,,,,
LizCancerHealth,4/27/2020 17:05,2,3,,,# #,1.25488E+18,https://twitter.com/LizCancerHealth/status/1254879314664804352,,,,
SandraOrtizCua,4/27/2020 17:05,1,11,,@ @ @,# #,1.25488E+18,https://twitter.com/SandraOrtizCua/status/1254879307702337537,,,,
cancerassassin1,4/27/2020 17:03,1,1,,,# #,1.25488E+18,https://twitter.com/cancerassassin1/status/1254878980840337412,,,,
marinagarassino,4/27/2020 17:03,0,0,,@,,1.25488E+18,https://twitter.com/marinagarassino/status/1254878752649158657,,,,
FellowsHsl,4/27/2020 17:02,2,16,,,#,1.25488E+18,https://twitter.com/FellowsHsl/status/1254878651646119938,,,,
APassaroMD,4/27/2020 17:02,16,43,,@,# # # # #,1.25488E+18,https://twitter.com/APassaroMD/status/1254878641340776448,,,,
Jbauml,4/27/2020 17:01,10,18,,,# #,1.25488E+18,https://twitter.com/Jbauml/status/1254878258224644096,,,,
LauraSipe3,4/27/2020 17:00,0,10,,,#,1.25488E+18,https://twitter.com/LauraSipe3/status/1254878215983767554,,,,
ErikaHamilton9,4/27/2020 17:00,7,22,,@,# #,1.25488E+18,https://twitter.com/ErikaHamilton9/status/1254878183779950595,,,,
ChristianRolfo,4/27/2020 17:00,4,8,,@ @ @ @,#,1.25488E+18,https://twitter.com/ChristianRolfo/status/1254878061536915460,,,,
HemOncToday,4/27/2020 17:00,2,1,,@,#,1.25488E+18,https://twitter.com/HemOncToday/status/1254877983199973376,,,,
OncologyCentral,4/27/2020 17:00,0,1,,@,# # # #,1.25488E+18,https://twitter.com/OncologyCentral/status/1254877982578978820,,,,
Jbauml,4/27/2020 16:59,2,5,,,# #,1.25488E+18,https://twitter.com/Jbauml/status/1254877859157553153,,,,
YaleCancer,4/27/2020 16:58,5,22,,@ @ @ @ @ @,# # # # #,1.25488E+18,https://twitter.com/YaleCancer/status/1254877638449127424,,,,
CharuAggarwalMD,4/27/2020 16:58,5,12,,@,# # # #,1.25488E+18,https://twitter.com/CharuAggarwalMD/status/1254877548510474240,,,,
Brnda27,4/27/2020 16:57,0,4,,,#,1.25488E+18,https://twitter.com/Brnda27/status/1254877456957407234,,,,
changermindset,4/27/2020 16:57,0,1,,,,1.25488E+18,https://twitter.com/changermindset/status/1254877451114725377,,,,
Lin_ling_88,4/27/2020 16:56,0,11,,,#,1.25488E+18,https://twitter.com/Lin_ling_88/status/1254877142812430337,,,,
oncologypharm,4/27/2020 16:56,2,7,,,# #,1.25488E+18,https://twitter.com/oncologypharm/status/1254876992882663424,,,,
Jbauml,4/27/2020 16:55,4,6,,,# #,1.25488E+18,https://twitter.com/Jbauml/status/1254876931587178504,,,,
lgreco_ny,4/27/2020 16:54,2,12,,,# #,1.25488E+18,https://twitter.com/lgreco_ny/status/1254876640619921408,,,,
TristanFreefsg,4/27/2020 16:53,1,1,,@,,1.25488E+18,https://twitter.com/TristanFreefsg/status/1254876426790154244,,,,
LUNGevity,4/27/2020 16:53,3,13,,,# # #,1.25488E+18,https://twitter.com/LUNGevity/status/1254876381802004487,,,,
Jbauml,4/27/2020 16:53,2,8,,@ @,# #,1.25488E+18,https://twitter.com/Jbauml/status/1254876280262144007,,,,
Martha__Carlson,4/27/2020 16:52,0,1,,,,1.25488E+18,https://twitter.com/Martha__Carlson/status/1254876074774855685,,,,
Martha__Carlson,4/27/2020 16:51,0,9,,,#,1.25488E+18,https://twitter.com/Martha__Carlson/status/1254875918612475904,,,,
Martha__Carlson,4/27/2020 16:51,0,20,,,# #,1.25488E+18,https://twitter.com/Martha__Carlson/status/1254875917714960384,,,,
ChristianRolfo,4/27/2020 16:50,13,23,,@ @ @ @,# #,1.25488E+18,https://twitter.com/ChristianRolfo/status/1254875514059268097,,,,
AACR,4/27/2020 16:50,11,43,,,#,1.25488E+18,https://twitter.com/AACR/status/1254875482845327363,,,,
christeeny513,4/27/2020 16:49,3,12,,,# # # #,1.25488E+18,https://twitter.com/christeeny513/status/1254875306395082752,,,,
Alfdoc2,4/27/2020 16:48,0,0,,,,1.25488E+18,https://twitter.com/Alfdoc2/status/1254875125985562625,,,,
Tony_Calles,4/27/2020 16:47,4,5,,@ @ @,# # #,1.25487E+18,https://twitter.com/Tony_Calles/status/1254874803112161284,,,,
kurzsolutions,4/27/2020 16:46,0,0,,,#,1.25487E+18,https://twitter.com/kurzsolutions/status/1254874647700688897,,,,
ErikaHamilton9,4/27/2020 16:45,3,10,,,# # #,1.25487E+18,https://twitter.com/ErikaHamilton9/status/1254874366862655496,,,,
lgreco_ny,4/27/2020 16:45,5,27,,,# # # #,1.25487E+18,https://twitter.com/lgreco_ny/status/1254874210582908930,,,,
AriellaHanker,4/27/2020 16:43,0,2,,,# # # #,1.25487E+18,https://twitter.com/AriellaHanker/status/1254873950884171777,,,,
changermindset,4/27/2020 16:43,0,1,,@ @,,1.25487E+18,https://twitter.com/changermindset/status/1254873846806700032,,,,
Syndax,4/27/2020 16:43,2,2,,@ @,#,1.25487E+18,https://twitter.com/Syndax/status/1254873794226933761,,,,
EnvRhet,4/27/2020 16:43,1,3,,,,1.25487E+18,https://twitter.com/EnvRhet/status/1254873780226154496,,,,
DrXinliLiu,4/27/2020 16:42,0,8,,@,#,1.25487E+18,https://twitter.com/DrXinliLiu/status/1254873633450790914,,,,
graymattersorg,4/27/2020 16:42,0,0,,,#,1.25487E+18,https://twitter.com/graymattersorg/status/1254873614559490052,,,,
lgreco_ny,4/27/2020 16:42,15,79,,@ @,# #,1.25487E+18,https://twitter.com/lgreco_ny/status/1254873486180352000,,,,
CellPressNews,4/27/2020 16:40,1,1,,@,# #,1.25487E+18,https://twitter.com/CellPressNews/status/1254872966015463431,,,,
curePCTina,4/27/2020 16:39,0,6,,,#,1.25487E+18,https://twitter.com/curePCTina/status/1254872891168108546,,,,
HartungIngo,4/27/2020 16:39,1,10,,@ @,#,1.25487E+18,https://twitter.com/HartungIngo/status/1254872791914033157,,,,
HemOncToday,4/27/2020 16:39,1,0,,@,#,1.25487E+18,https://twitter.com/HemOncToday/status/1254872697735016448,,,,
graymattersorg,4/27/2020 16:38,0,2,,,# #,1.25487E+18,https://twitter.com/graymattersorg/status/1254872461146943488,,,,
KhannousOlfat,4/27/2020 16:35,0,0," histology and demographics can augment the value of genomic data"" @ AACR""",,@,#,1.25487E+18,https://twitter.com/KhannousOlfat/status/1254871720168689667,,,
OncoAlert,4/27/2020 16:34,19,35,,@,#,1.25487E+18,https://twitter.com/OncoAlert/status/1254871556909662212,,,,
LUNGevity,4/27/2020 16:33,2,7,,,# #,1.25487E+18,https://twitter.com/LUNGevity/status/1254871399279341568,,,,
thenasheffect,4/27/2020 16:32,1,4,,,,1.25487E+18,https://twitter.com/thenasheffect/status/1254870941437440001,,,,
DrR_DUNNE,4/27/2020 16:31,1,3,,,#,1.25487E+18,https://twitter.com/DrR_DUNNE/status/1254870860680355843,,,,
JenniferCKing,4/27/2020 16:30,39,213,,,# # #,1.25487E+18,https://twitter.com/JenniferCKing/status/1254870518118912000,,,,
ChilesResearch,4/27/2020 16:30,0,1," phase 1b/2 study of pepinemab (VX15/2503) in combination with avelumab in advanced NSCLC."" http://ow.ly/xCxK50zpYxL # AACR20 pic.twitter.com/sBURQQZLIn""",,@ @,#,1.25487E+18,https://twitter.com/ChilesResearch/status/1254870492571488258,,,
CD_AACR,4/27/2020 16:30,5,6,,,#,1.25487E+18,https://twitter.com/CD_AACR/status/1254870465530736641,,,,
KyleighMrf,4/27/2020 16:28,3,13,,@,# # # #,1.25487E+18,https://twitter.com/KyleighMrf/status/1254870007974178817,,,,
nima_genome,4/27/2020 16:27,0,4,,@ @ @,# # #,1.25487E+18,https://twitter.com/nima_genome/status/1254869895780511746,,,,
cancerassassin1,4/27/2020 16:25,8,30," most of which have not been studied."" And no drugs targeting non-V600E variants. Learning a lot during the @ AACR Project Genie portion of today's program (Channel 3) https://www.aacr.org/professionals/research/aacr-project-genie/ …pic.twitter.com/OgPkPWSpS4""",,@,#,1.25487E+18,https://twitter.com/cancerassassin1/status/1254869294007177217,,,
jillfeldman4,4/27/2020 16:23,3,5,,@,# #in # #,1.25487E+18,https://twitter.com/jillfeldman4/status/1254868768020475911,,,,
weoncologists,4/27/2020 16:23,7,19,,@ @,# # # #,1.25487E+18,https://twitter.com/weoncologists/status/1254868720150892549,,,,
pashtoonkasi,4/27/2020 16:20,0,11,,,# # # #,1.25487E+18,https://twitter.com/pashtoonkasi/status/1254868044704292867,,,,
UCCancerCenter,4/27/2020 16:19,1,2,,@,# # # #,1.25487E+18,https://twitter.com/UCCancerCenter/status/1254867908976455680,,,,
LUNGevity,4/27/2020 16:18,9,12,,@ @,# #,1.25487E+18,https://twitter.com/LUNGevity/status/1254867563260948482,,,,
BrasilOncologia,4/27/2020 16:18,1,2,,@,# # #,1.25487E+18,https://twitter.com/BrasilOncologia/status/1254867546555195397,,,,
LizCancerHealth,4/27/2020 16:17,1,3,,@,# #,1.25487E+18,https://twitter.com/LizCancerHealth/status/1254867294057934851,,,,
NateraOncology,4/27/2020 16:17,1,12,,,#,1.25487E+18,https://twitter.com/NateraOncology/status/1254867293923729408,,,,
HemOncToday,4/27/2020 16:17,2,3,,@,# #,1.25487E+18,https://twitter.com/HemOncToday/status/1254867161446785031,,,,
pashtoonkasi,4/27/2020 16:15,2,2,,,# # #,1.25487E+18,https://twitter.com/pashtoonkasi/status/1254866737113133057,,,,
Lampgen_CR,4/27/2020 16:15,1,2,,,#,1.25487E+18,https://twitter.com/Lampgen_CR/status/1254866693383286784,,,,
DMSLung,4/27/2020 16:15,5,12,,@,# #,1.25487E+18,https://twitter.com/DMSLung/status/1254866681391800321,,,,
Jbauml,4/27/2020 16:14,6,20,,,# #,1.25487E+18,https://twitter.com/Jbauml/status/1254866452110127106,,,,
pashtoonkasi,4/27/2020 16:13,1,5,,,# # # # #,1.25487E+18,https://twitter.com/pashtoonkasi/status/1254866395202027520,,,,
LUNGevity,4/27/2020 16:13,5,6,,@ @,# #,1.25487E+18,https://twitter.com/LUNGevity/status/1254866340256477184,,,,
RDavis_PhD,4/27/2020 16:13,2,4," check out our first two First Disclosure articles in the April edition! https://mct.aacrjournals.org/disclosures pic.twitter.com/mbQMED00sq""",,,#,1.25487E+18,https://twitter.com/RDavis_PhD/status/1254866154604105730,,,
evilarsan,4/27/2020 16:12,8,38,,@,# # #,1.25487E+18,https://twitter.com/evilarsan/status/1254866089865031681,,,,
Jbauml,4/27/2020 16:12,3,9,,,# #,1.25487E+18,https://twitter.com/Jbauml/status/1254865931181764614,,,,
LizCancerHealth,4/27/2020 16:11,1,5,,@,# #,1.25487E+18,https://twitter.com/LizCancerHealth/status/1254865886214668288,,,,
DrSarcoma,4/27/2020 16:11,0,7,,,#,1.25487E+18,https://twitter.com/DrSarcoma/status/1254865782858592259,,,,
asmaakenawy,4/27/2020 16:11,0,15,,,# #,1.25487E+18,https://twitter.com/asmaakenawy/status/1254865676474265604,,,,
weoncologists,4/27/2020 16:10,20,62,,@ @ @,#,1.25487E+18,https://twitter.com/weoncologists/status/1254865440628600832,,,,
Syndax,4/27/2020 16:10,3,6,,,# #,1.25487E+18,https://twitter.com/Syndax/status/1254865438598508544,,,,
OncLive,4/27/2020 16:09,2,2,,@,# #,1.25487E+18,https://twitter.com/OncLive/status/1254865168514727936,,,,
MDAndersonNews,4/27/2020 16:09,23,45,,@,# # # #,1.25487E+18,https://twitter.com/MDAndersonNews/status/1254865152442130432,,,,
UmutDisel,4/27/2020 16:08,2,6,,@ @ @ @ @ @ @,# #,1.25487E+18,https://twitter.com/UmutDisel/status/1254865122515775488,,,,
Jbauml,4/27/2020 16:06,3,7,,@,# #,1.25486E+18,https://twitter.com/Jbauml/status/1254864527423713283,,,,
ajf324MD,4/27/2020 16:05,0,3,,@ @ @ @ @,#,1.25486E+18,https://twitter.com/ajf324MD/status/1254864246510424065,,,,
jillfeldman4,4/27/2020 16:05,3,17,,,# # # #,1.25486E+18,https://twitter.com/jillfeldman4/status/1254864181968334848,,,,
LizCancerHealth,4/27/2020 16:03,4,7,,@,# # # #,1.25486E+18,https://twitter.com/LizCancerHealth/status/1254863833723580417,,,,
UCCancerCenter,4/27/2020 16:03,1,2,,@,# # #,1.25486E+18,https://twitter.com/UCCancerCenter/status/1254863762894532608,,,,
pashtoonkasi,4/27/2020 16:01,2,7,,@,# # #,1.25486E+18,https://twitter.com/pashtoonkasi/status/1254863314036940800,,,,
healthhashtags,4/27/2020 16:00,0,0,,@,#,1.25486E+18,https://twitter.com/healthhashtags/status/1254863022813622272,,,,
JAMANetwork,4/27/2020 16:00,0,1,,@,#,1.25486E+18,https://twitter.com/JAMANetwork/status/1254862884384972801,,,,
AACR,4/27/2020 15:59,10,37,,,#,1.25486E+18,https://twitter.com/AACR/status/1254862822183297025,,,,
tmprowell,4/27/2020 15:59,1,19, not Ben Park," Maryland."" Just sayin'. We at @ JHbreastgyn miss you 'round these parts"," friend. # bcsmhttps://twitter.com/JaniceTNBCmets/status/1254855638036828160 …""",,@ @ @,# #,1.25486E+18,https://twitter.com/tmprowell/status/1254862721780035587,
UmutDisel,4/27/2020 15:59,0,3,,@ @ @ @ @ @ @,,1.25486E+18,https://twitter.com/UmutDisel/status/1254862721616457730,,,,
drteplinsky,4/27/2020 15:59,0,3,,,#,1.25486E+18,https://twitter.com/drteplinsky/status/1254862640402202624,,,,
WarOnCancer,4/27/2020 15:58,1,2,,@,# #,1.25486E+18,https://twitter.com/WarOnCancer/status/1254862532046544896,,,,
RobertoFerrara_,4/27/2020 15:58,6,19,,,#,1.25486E+18,https://twitter.com/RobertoFerrara_/status/1254862438446571520,,,,
jillfeldman4,4/27/2020 15:57,5,13,,,# # #,1.25486E+18,https://twitter.com/jillfeldman4/status/1254862210301480960,,,,
pauldriscoll33,4/27/2020 15:56,0,1,,,#,1.25486E+18,https://twitter.com/pauldriscoll33/status/1254862048749477890,,,,
LUNGevity,4/27/2020 15:56,1,6,,@,# #,1.25486E+18,https://twitter.com/LUNGevity/status/1254861922651918336,,,,
pashtoonkasi,4/27/2020 15:55,19,26,,,# # # #,1.25486E+18,https://twitter.com/pashtoonkasi/status/1254861873410985988,,,,
BiodesixInc,4/27/2020 15:55,0,1,,@,# # # #,1.25486E+18,https://twitter.com/BiodesixInc/status/1254861840930070528,,,,
LizCancerHealth,4/27/2020 15:55,7,12,,,# # # #,1.25486E+18,https://twitter.com/LizCancerHealth/status/1254861649602686977,,,,
HemOncToday,4/27/2020 15:54,3,1,,@,#,1.25486E+18,https://twitter.com/HemOncToday/status/1254861506816045056,,,,
Exon20Group,4/27/2020 15:53,4,9,,@ @,# #,1.25486E+18,https://twitter.com/Exon20Group/status/1254861314091958272,,,,
LeciaSequist,4/27/2020 15:52,3,22,,,# #,1.25486E+18,https://twitter.com/LeciaSequist/status/1254861012437569536,,,,
krknrm,4/27/2020 15:52,1,9, PP2A, PTPN22, BCL10-MALT1 and many others - interesting connections with immunotherapies," intriguing non-cat functions and great discussion by @ johnslazo and Peter C. Lucas @ UPMC""",,@ @,#,1.25486E+18,https://twitter.com/krknrm/status/1254860953633427457
drleemachado,4/27/2020 15:50,0,2,,,# #,1.25486E+18,https://twitter.com/drleemachado/status/1254860554549620737,,,,
YMAbdelhalim,4/27/2020 15:49,0,2,,@,# # # #,1.25486E+18,https://twitter.com/YMAbdelhalim/status/1254860282989391874,,,,
OncoAlert,4/27/2020 15:44,2,3,,@ @ @,# # #,1.25486E+18,https://twitter.com/OncoAlert/status/1254859103840559104,,,,
MarieWislez,4/27/2020 15:44,0,1,,,#,1.25486E+18,https://twitter.com/MarieWislez/status/1254859078561484800,,,,
UmutDisel,4/27/2020 15:44,3,8,,@ @ @ @ @ @ @,,1.25486E+18,https://twitter.com/UmutDisel/status/1254858930703876096,,,,
chulkimMD,4/27/2020 15:43,5,10,,@,#,1.25486E+18,https://twitter.com/chulkimMD/status/1254858804535021569,,,,
Kamacintosh,4/27/2020 15:43,0,1,,,#,1.25486E+18,https://twitter.com/Kamacintosh/status/1254858771370659840,,,,
JFreemanDaily,4/27/2020 15:42,5,11,,,# # # # #,1.25486E+18,https://twitter.com/JFreemanDaily/status/1254858553447165953,,,,
LUNGevity,4/27/2020 15:42,7,8,,@,# #,1.25486E+18,https://twitter.com/LUNGevity/status/1254858547403173892,,,,
PTarantinoMD,4/27/2020 15:42,5,20,,@,#,1.25486E+18,https://twitter.com/PTarantinoMD/status/1254858370323902465,,,,
krknrm,4/27/2020 15:41,2,7,,,# # #,1.25486E+18,https://twitter.com/krknrm/status/1254858281627062272,,,,
LizCancerHealth,4/27/2020 15:41,3,4,,,# #,1.25486E+18,https://twitter.com/LizCancerHealth/status/1254858186047098881,,,,
NatureCancer,4/27/2020 15:39,12,25,,@ @ @,#,1.25486E+18,https://twitter.com/NatureCancer/status/1254857745695518721,,,,
drteplinsky,4/27/2020 15:39,0,5,,,#,1.25486E+18,https://twitter.com/drteplinsky/status/1254857740372963328,,,,
marinagarassino,4/27/2020 15:39,15,36,,@ @ @ @ @ @,# #,1.25486E+18,https://twitter.com/marinagarassino/status/1254857687415705601,,,,
Jasoncology,4/27/2020 15:38,0,1,,,# #,1.25486E+18,https://twitter.com/Jasoncology/status/1254857405428412427,,,,
DMSLung,4/27/2020 15:37,5,13,,,# #,1.25486E+18,https://twitter.com/DMSLung/status/1254857263329603584,,,,
marta_msalido,4/27/2020 15:36,0,7,,,# #,1.25486E+18,https://twitter.com/marta_msalido/status/1254856902632189955,,,,
joshgoldstein1,4/27/2020 15:35,1,4,,,#,1.25486E+18,https://twitter.com/joshgoldstein1/status/1254856639179485185,,,,
YMAbdelhalim,4/27/2020 15:33,0,4,,,# # # #,1.25486E+18,https://twitter.com/YMAbdelhalim/status/1254856333746036736,,,,
OncologyCentral,4/27/2020 15:33,0,0,,,#,1.25486E+18,https://twitter.com/OncologyCentral/status/1254856323834904578,,,,
lymphomahub,4/27/2020 15:33,3,8,,@,# #,1.25486E+18,https://twitter.com/lymphomahub/status/1254856225629454336,,,,
Cortellis,4/27/2020 15:33,1,2,,,#,1.25486E+18,https://twitter.com/Cortellis/status/1254856132805287936,,,,
StephenVLiu,4/27/2020 15:33,5,12,,,# # # # #,1.25486E+18,https://twitter.com/StephenVLiu/status/1254856090820292611,,,,
weoncologists,4/27/2020 15:32,5,9,,,# # # # #,1.25486E+18,https://twitter.com/weoncologists/status/1254856056729026560,,,,
ronny_drapkin,4/27/2020 15:32,3,12,,@ @,#,1.25486E+18,https://twitter.com/ronny_drapkin/status/1254856049598672896,,,,
JustinKlein1,4/27/2020 15:32,0,0,,@ @,# #,1.25486E+18,https://twitter.com/JustinKlein1/status/1254855995962134528,,,,
Alfdoc2,4/27/2020 15:32,0,2,,,,1.25486E+18,https://twitter.com/Alfdoc2/status/1254855940257361929,,,,
JFreemanDaily,4/27/2020 15:31,1,9,,@ @,# #,1.25486E+18,https://twitter.com/JFreemanDaily/status/1254855715224563716,,,,
Ran_Barayan,4/27/2020 15:31,0,0,,,,1.25486E+18,https://twitter.com/Ran_Barayan/status/1254855617639878656,,,,
AstraZeneca,4/27/2020 15:31,5,32,,@,# #,1.25486E+18,https://twitter.com/AstraZeneca/status/1254855601244434432,,,,
FernandoOnco,4/27/2020 15:30,0,1,,,#,1.25486E+18,https://twitter.com/FernandoOnco/status/1254855508046962689,,,,
LeciaSequist,4/27/2020 15:30,0,3,,,#,1.25486E+18,https://twitter.com/LeciaSequist/status/1254855495786983424,,,,
StephenVLiu,4/27/2020 15:30,3,10,,,# # #,1.25486E+18,https://twitter.com/StephenVLiu/status/1254855494788771840,,,,
CCR_AACR,4/27/2020 15:30,0,0,,@ @,#,1.25486E+18,https://twitter.com/CCR_AACR/status/1254855364392054785,,,,
CellPressNews,4/27/2020 15:30,3,2,,,# # #,1.25486E+18,https://twitter.com/CellPressNews/status/1254855350630543365,,,,
smitha42,4/27/2020 15:30,2,7,,,# # # # #,1.25486E+18,https://twitter.com/smitha42/status/1254855336646684672,,,,
RenoHemonc,4/27/2020 15:29,0,2,,,,1.25486E+18,https://twitter.com/RenoHemonc/status/1254855301007720448,,,,
chulkimMD,4/27/2020 15:27,25,48,,@,#,1.25485E+18,https://twitter.com/chulkimMD/status/1254854697749368832,,,,
LUNGevity,4/27/2020 15:27,2,5,,,# #,1.25485E+18,https://twitter.com/LUNGevity/status/1254854688102428673,,,,
StephenVLiu,4/27/2020 15:26,6,8,,,# # # #,1.25485E+18,https://twitter.com/StephenVLiu/status/1254854499782537216,,,,
CharuAggarwalMD,4/27/2020 15:26,12,35,,@ @,# # # # # #,1.25485E+18,https://twitter.com/CharuAggarwalMD/status/1254854430899318784,,,,
JFreemanDaily,4/27/2020 15:26,5,13,,,# #,1.25485E+18,https://twitter.com/JFreemanDaily/status/1254854358400774148,,,,
ryangentzler,4/27/2020 15:25,38,115,,,# #,1.25485E+18,https://twitter.com/ryangentzler/status/1254854304873103363,,,,
DeepOnCar,4/27/2020 15:25,3,3,,@ @ @,# #,1.25485E+18,https://twitter.com/DeepOnCar/status/1254854145397440517,,,,
MasonIsraelPhD,4/27/2020 15:23,2,3,,@,# # #,1.25485E+18,https://twitter.com/MasonIsraelPhD/status/1254853699022643200,,,,
LeciaSequist,4/27/2020 15:23,11,38,,,# #,1.25485E+18,https://twitter.com/LeciaSequist/status/1254853603614789632,,,,
DMSLung,4/27/2020 15:23,6,20,,,# #,1.25485E+18,https://twitter.com/DMSLung/status/1254853588330975238,,,,
Martin_AngelMD,4/27/2020 15:23,4,8,,,# # #,1.25485E+18,https://twitter.com/Martin_AngelMD/status/1254853578134564866,,,,
ScripMandy,4/27/2020 15:22,0,0,,,#,1.25485E+18,https://twitter.com/ScripMandy/status/1254853505593950208,,,,
drteplinsky,4/27/2020 15:22,17,35,,,#,1.25485E+18,https://twitter.com/drteplinsky/status/1254853428171268096,,,,
Jbauml,4/27/2020 15:22,15,19,,@ @,# #,1.25485E+18,https://twitter.com/Jbauml/status/1254853374622740480,,,,
quirogad,4/27/2020 15:21,1,2,,,#,1.25485E+18,https://twitter.com/quirogad/status/1254853295392174081,,,,
