username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,,
JudithArriagaH,6/11/2011 14:56,0,0,# queonda con las # SrasNice con pantalones bcos de Lino llenas de celulitis y con # tanga! # asco!!,,,# # # #,7.9623E+16,https://twitter.com/JudithArriagaH/status/79622990328901632,,,,,
brunomartzl,6/11/2011 14:55,0,0,Cosa que me molesta demasiado: Que coman con la boca abierta!! # asco,,,#,7.96229E+16,https://twitter.com/brunomartzl/status/79622914864975872,,,,,
_Daniiielaaa,6/11/2011 14:53,0,0,"@ R_keny @pamparoldan @ jor_rosarina @ pau_ina Al mono no le doy ni la hora, # asco",,@ @pamparoldan @ @,#,7.96222E+16,https://twitter.com/_Daniiielaaa/status/79622228387430400,,,,,
aleehtorres,6/11/2011 14:39,0,0,Iugh mi compu me da # Asco -.-,,,#,7.96189E+16,https://twitter.com/aleehtorres/status/79618873011343360,,,,,
TamizMendez,6/11/2011 14:36,0,0,@ AndreitaLeyva jajajaja ya sé!!! yot tmb tengo que agregar a 2 hahaha!!!! no maaa y voy por el tercero # asco así que buscalaaaaaa,,@,#,7.96181E+16,https://twitter.com/TamizMendez/status/79618080464060416,,,,,
XochitlVF,6/11/2011 14:33,0,1,# BeatrizParedes dijo que ella se quita la camisa por # Eruviel (espero que no haya necesidad de tal cosa # asco),,,# # #,7.96173E+16,https://twitter.com/XochitlVF/status/79617347777867776,,,,,
pameS015,6/11/2011 14:32,0,0,Mis ojos x.x esta medicina es un # asco /:,,,#,7.96169E+16,https://twitter.com/pameS015/status/79616936798994432,,,,,
JavierLara,6/11/2011 14:25,0,0,detesto comer palomitas y que se queden trabados los pedazos en la garganta! # asco,,,#,7.96153E+16,https://twitter.com/JavierLara/status/79615287980339200,,,,,
vicsimental,6/11/2011 14:24,0,0,@ cristina__ # asco sobre lo segundo no se si exista pero sería bueno que @Twitter_es las tomara en cuenta.,,@ @Twitter_es,#,7.96149E+16,https://twitter.com/vicsimental/status/79614949437083648,,,,,
CarlitOsJN,6/11/2011 14:20,0,0,Salir de mi habitación y encontrarte una lagartija!... # asco :O,,,#,7.96139E+16,https://twitter.com/CarlitOsJN/status/79613906192056320,,,,,
Nananyways,6/11/2011 14:19,0,0,"@ Chocosuperamigo http://twitpic.com/3ceidl - no se que me da más pena si el, o el que tomo la foto # asco",,@,#,7.96138E+16,https://twitter.com/Nananyways/status/79613812034121728,,,,,
Barbara_DeLeon,6/11/2011 14:16,0,0,No hay nada mas de lo ultimo q ver a unas mujeres con complejos de tipo # Asco,,,#,7.9613E+16,https://twitter.com/Barbara_DeLeon/status/79612981310259200,,,,,
analiifon,6/11/2011 14:16,0,0,Me chocan los hmbres qe se depilaas la cejaa # asco,,,#,7.96129E+16,https://twitter.com/analiifon/status/79612881599070209,,,,,
LuvenVzla,6/11/2011 14:13,0,0,@ henry_5370 @ yenniincubus tampoco ta tan guena ellia e pura tta... Mirale la cara tiene bigote! # Asco,,@ @,#,7.96123E+16,https://twitter.com/LuvenVzla/status/79612316001386496,,,,,
JessiRoma_,6/11/2011 14:13,0,0,que bandera es niña no se respeta me da # asco,,,#,7.96123E+16,https://twitter.com/JessiRoma_/status/79612310024503297,,,,,
TheUSONetwork,6/11/2011 14:10,1,0,New Data in Breast and Ovarian # Cancer Presented at # ASCO11 Support Continued Development of Iniparib http://ow.ly/5eZw8,,,# #,7.96114E+16,https://twitter.com/TheUSONetwork/status/79611366389985280,,,,,
gracetapia,6/11/2011 14:09,0,0,"Un parrillero me dijo adios corazon"" # asco""",,,#,7.96112E+16,https://twitter.com/gracetapia/status/79611176652251136,,,,,
Taniaphoto3,6/11/2011 14:09,0,0,lo peor de todo es que son super pegostiosas xD y ya hasta se me están pegando jajaja caray!... # asco,,,#,7.96111E+16,https://twitter.com/Taniaphoto3/status/79611141176836097,,,,,
irma_2507,6/11/2011 14:05,0,0,La detención de ocho panistas que repartían propaganda en Monclova por element. http://bit.ly/kfLjAK //y asi estaremos mas mejor? # asco pri,,,#,7.96102E+16,https://twitter.com/irma_2507/status/79610173114695680,,,,,
JessMrz,6/11/2011 14:03,0,0,Lo que mas odio despues de una noche de antro primero#lacruda # noesdedios segundo # mipinchecabello # asco,,,#lacruda # # #,7.96096E+16,https://twitter.com/JessMrz/status/79609636189249536,,,,,
fmanzanare,6/11/2011 14:03,0,0,@ anthony_ccs @ DjBambiShaker mijo si aca esta jodidamente fuerte el calor no me quiero ni imaginar haya # asco,,@ @,#,7.96096E+16,https://twitter.com/fmanzanare/status/79609599686230016,,,,,
HectorVillegasR,6/11/2011 14:03,0,0,"Una de las cosas que mas odio y mas me da asco en cuestion de comida, esq me den huevos revueltos y al comer mastique cascara # asco",,,#,7.96096E+16,https://twitter.com/HectorVillegasR/status/79609598692167680,,,,,
Arrobajonatan,6/11/2011 14:02,0,0,# PalabrasQueTeMolestan wachiturro ¬¬ # asco,,,# #,7.96096E+16,https://twitter.com/Arrobajonatan/status/79609584809017346,,,,,
PaulaSanabria_,6/11/2011 14:02,0,0,Jaajaajaajaa que man tan guiso que # ASCO,,,#,7.96095E+16,https://twitter.com/PaulaSanabria_/status/79609472196149249,,,,,
Miguelft_,6/11/2011 13:58,0,0,# Asco = jungla .,,,#,7.96084E+16,https://twitter.com/Miguelft_/status/79608429907415040,,,,,
XochitlVF,6/11/2011 13:57,0,0,# Moreirato y # Priato # asco,,,# # #,7.96082E+16,https://twitter.com/XochitlVF/status/79608176173006848,,,,,
Pamalitabu,6/11/2011 13:56,0,0,@lauragabrielaFM las palabras no alcanzan a describir mi # asco # iwww # wacala,,@lauragabrielaFM,# # #,7.96081E+16,https://twitter.com/Pamalitabu/status/79608060007546880,,,,,
Majosmile_,6/11/2011 13:56,0,0,Ok tengo todas las u;as de vinotinto y una aguamarin # asco.,,,#,7.9608E+16,https://twitter.com/Majosmile_/status/79608033084321793,,,,,
GreciaFR2,6/11/2011 13:54,0,0,# pésimo # pésimo # pésimo # pésimo # pésimo # pésimo # pésimo SERVICIO de # telcel es un # asco y una super # basura !!!!!!! no no no lo ke le sigue!,,,# # # # # # # # # #,7.96075E+16,https://twitter.com/GreciaFR2/status/79607457999097857,,,,,
chuyinr17,6/11/2011 13:51,0,0,"Esos programas de concurso de belleza de niñas están bine podridos, esos eventos han de ser buffette para pedófilos. # asco",,,#,7.96066E+16,https://twitter.com/chuyinr17/status/79606589904007168,,,,,
LysUribe,6/11/2011 13:51,0,0,Que horror # asco,,,#,7.96066E+16,https://twitter.com/LysUribe/status/79606588880601088,,,,,
DjYoko,6/11/2011 13:47,2,0,El Twitter Para # blackberry Es Lo mas Balurdo que existe # Asco,,,# #,7.96058E+16,https://twitter.com/DjYoko/status/79605805724352512,,,,,
pla_shi,6/11/2011 13:38,0,0,"uuuuuuuuuuuuuy si le gusta y le manda tuits!!! @ marbevaltierra hahaha perdon no lo puedo evitar, # asco su orto-grafia hahaha ya pues",,@,#,7.96035E+16,https://twitter.com/pla_shi/status/79603542251417602,,,,,
Majo_Moran27,6/11/2011 13:35,0,0,La coca cola me sabe a cuba. # asco,,,#,7.96026E+16,https://twitter.com/Majo_Moran27/status/79602579226636288,,,,,
lvillacv2,6/11/2011 13:34,0,0,Jajajajajajajaja me acabe de acordar de ayer el video que pusieron en el restaurante!! # asco,,,#,7.96024E+16,https://twitter.com/lvillacv2/status/79602412591120384,,,,,
katevoltage,6/11/2011 13:34,0,0,@alexitah7 hahaha A HUEVO! la peor peda de mi vida # asco JAHAHAHA,,@alexitah7,#,7.96023E+16,https://twitter.com/katevoltage/status/79602334186995713,,,,,
O_Zj,6/11/2011 13:33,0,0,“ @ FerCabralV: Y asi se hace los lonches para la perrada del # masmejor ! # Torreon http://yfrog.com/h7fzwwjj ”/Jajaja! # ASCO,,@,# # #,7.96023E+16,https://twitter.com/O_Zj/status/79602258693722112,,,,,
IvanWinchester,6/11/2011 13:28,0,0,El otro día vi Una abominacion unos sk8 escuchando reggeaton # asco,,,#,7.9601E+16,https://twitter.com/IvanWinchester/status/79600979292602368,,,,,
eidaguadalupe,6/11/2011 13:22,0,0,Tomando cafe cuando nunca en la vida :& # asco,,,#,7.95994E+16,https://twitter.com/eidaguadalupe/status/79599430294183938,,,,,
AdiSuast,6/11/2011 13:19,0,0,Lo q habia en mi salon y casi muero! X/ # asco! http://yfrog.com/ke42077423j,,,#,7.95986E+16,https://twitter.com/AdiSuast/status/79598613185052672,,,,,
fac_14,6/11/2011 13:12,0,0,# Asco,,,#,7.95968E+16,https://twitter.com/fac_14/status/79596783235383297,,,,,
Gabyfieldsn,6/11/2011 13:10,0,0,http://twitpic.com/5a4v42 - Jajajajaja # asco jaja # parezconiño,,,# #,7.95965E+16,https://twitter.com/Gabyfieldsn/status/79596498748325888,,,,,
salmaabim,6/11/2011 13:08,0,0,Ok skinns es un # asco ke oo,,,#,7.95958E+16,https://twitter.com/salmaabim/status/79595758231363586,,,,,
mayrarobalinog,6/11/2011 13:07,0,0,Odio la Bachata # asco,,,#,7.95957E+16,https://twitter.com/mayrarobalinog/status/79595731660443649,,,,,
nat_sv,6/11/2011 12:56,0,0,Ya se me cayo la costra de cuando me queme # asco,,,#,7.9593E+16,https://twitter.com/nat_sv/status/79592976103378944,,,,,
jujuvalerukis,6/11/2011 12:56,0,0,@rebinestrela moretoon.. te va a asesinar....jajajaa DEJADO... # asco jeje! apoco no esta ahorita en tu casa]?,,@rebinestrela,#,7.9593E+16,https://twitter.com/jujuvalerukis/status/79592957489065984,,,,,
IHerraizFdez,6/11/2011 12:55,0,0,"Sigo con mi maratón de LHDP, y me da vergüenza ajena que se acabara viendo lo que hay ahora en la tele... # asco",,,#,7.95925E+16,https://twitter.com/IHerraizFdez/status/79592547319681024,,,,,
marianistica,6/11/2011 12:54,0,0,# AbsesoPelvico... # ASCO,,,# #,7.95924E+16,https://twitter.com/marianistica/status/79592386648489985,,,,,
Reginahhol,6/11/2011 12:52,0,0,Nooo quiierooo ir al retiroooooo ! # asco,,,#,7.95919E+16,https://twitter.com/Reginahhol/status/79591925073723392,,,,,
Margootbg,6/11/2011 12:52,0,0,jajaja un tipo en facebook me acaba de decir que cambie fotos atrevidas con el! jajajajajajajajajajajajaja # ASCO,,,#,7.95917E+16,https://twitter.com/Margootbg/status/79591731481411584,,,,,
AseretRvtte,6/11/2011 12:45,0,0,Que # Asco me da cierta gentee -.-,,,#,7.959E+16,https://twitter.com/AseretRvtte/status/79590033706848257,,,,,
mjGorrochotegui,6/11/2011 12:43,0,0,@ AlanSanchez42 esque da un completo # ASCO!,,@,#,7.95896E+16,https://twitter.com/mjGorrochotegui/status/79589594873597952,,,,,
Christian0928_,6/11/2011 12:43,0,0,El Internet Hoy (Como Todos Los Días) Esta Un # ASCO,,,#,7.95895E+16,https://twitter.com/Christian0928_/status/79589478833991680,,,,,
Catana65,6/11/2011 12:39,0,0,# Asco RT @ MaduroOfficial: Tenemos la más grande reserva de pusjn. VENCEREMOS!!!,,@,#,7.95885E+16,https://twitter.com/Catana65/status/79588476449861633,,,,,
kreilyysm,6/11/2011 12:31,1,0,"Jajajajaj Soy débil $: RT @ anghel_Scartoon: Pero avecs te provoca maldita  @Kreily_Mndoza Ahora la moda es fumar(?) # Asco""",,@ @Kreily_Mndoza,#,7.95864E+16,https://twitter.com/kreilyysm/status/79586439351894016,,,,,
lilianamorz,6/11/2011 12:27,0,0,Las canciones de hoy en día son un verdadero # asco y lo peor es q son super pegajosas,,,#,7.95856E+16,https://twitter.com/lilianamorz/status/79585568912179200,,,,,
anghel_Scartoon,6/11/2011 12:24,1,0,"Pero avecs te proboca maldita  @Kreily_Mndoza Ahora la moda es fumar(?) # Asco""",,@Kreily_Mndoza,#,7.95848E+16,https://twitter.com/anghel_Scartoon/status/79584751618490368,,,,,
shai_hb,6/11/2011 12:23,0,0,Netaaa q asco su rodada mundial de ciclistas desnudos en la ciudad de México!!! No tienen nada mejor q hacer...mínimo hagan ejercisio! # asco,,,#,7.95845E+16,https://twitter.com/shai_hb/status/79584479743717376,,,,,
kreilyysm,6/11/2011 12:20,0,0,Ahora la moda es fumar(?) # Asco,,,#,7.95839E+16,https://twitter.com/kreilyysm/status/79583913810468865,,,,,
ClaudiaFebre,6/11/2011 12:20,0,0,Pff las olimpiadas del fes siguen siendo igual de aburridas # asco,,,#,7.95838E+16,https://twitter.com/ClaudiaFebre/status/79583765780893696,,,,,
daniiefm,6/11/2011 12:19,0,0,wtf!! no sabia que yayo gutierrez cantaba por ciierto del # asco!,,,#,7.95837E+16,https://twitter.com/daniiefm/status/79583654338240512,,,,,
v_revival,6/11/2011 12:17,0,0,Cuando llegan a los 30 piden cerebro.. mientras tanto piden sexo. # asco!,,,#,7.9583E+16,https://twitter.com/v_revival/status/79583030590705664,,,,,
ana_dsu,6/11/2011 12:16,0,0,"Yo se que los bichos hacen su función en la cadena alimentaria pero no deberían existir. Alé, ya lo he dicho. # asco",,,#,7.95829E+16,https://twitter.com/ana_dsu/status/79582891968970752,,,,,
RobertMontilva,6/11/2011 12:16,0,0,La camara del Geminis es un # ASCO,,,#,7.95828E+16,https://twitter.com/RobertMontilva/status/79582767016452097,,,,,
drseisenberg,6/11/2011 12:15,0,0,RT @ chemosabe1 @ Nikhilwagle: ASCO President G. Sledge frontiers in oncology at # ASCO11. gr8 recap in @ forbes http://onforb.es/jhoLdF,,@ @ @,#,7.95826E+16,https://twitter.com/drseisenberg/status/79582597398794240,,,,,
TravestaBella,6/11/2011 12:14,0,0,"en este sábado quiero tener un trío se aceptan solicitudes, (No Aplica Albañiles, Chusma, Corrientes, Etc # Asco) ando Caliente Niñas!",,,#,7.95823E+16,https://twitter.com/TravestaBella/status/79582316845998081,,,,,
_lita,6/11/2011 12:08,0,0,# Asco RT @ oonet: # rumor abceso pelvico será declarado nuevo símbolo patrio,,@,# #,7.95808E+16,https://twitter.com/_lita/status/79580762243997696,,,,,
JRToffel,6/11/2011 12:07,0,0,Desayunando cn whiskey... # asco @ manuel_fcm @ ikerbelauste,,@ @,#,7.95806E+16,https://twitter.com/JRToffel/status/79580608174624768,,,,,
brifuntow,6/11/2011 12:06,1,0,Cosas que no hay que hacer un sábado después de haber salido el viernes: mirarte en el espejo del ascensor # asco,,,#,7.95804E+16,https://twitter.com/brifuntow/status/79580377383059458,,,,,
gl30pardi,6/11/2011 12:05,1,0,Lady Gago es el termino mas apropiado para el trasvesti popular conocido como Lady Gaga. # Asco,,,#,7.95801E+16,https://twitter.com/gl30pardi/status/79580114265964544,,,,,
LopiPedrini,6/11/2011 12:00,0,0,Me compre esas bolas de chicles enormes pero no me gusto # Asco,,,#,7.95788E+16,https://twitter.com/LopiPedrini/status/79578786668093440,,,,,
mochasiva,6/11/2011 11:58,0,0,"Novartis, Exelixis and Pfizer Received Top Buzz at # ASCO11 http://j.mp/lvoY2c # pharma # epharma # hcsm",,,# # # #,7.95782E+16,https://twitter.com/mochasiva/status/79578228624330752,,,,,
Angeluxsx,6/11/2011 11:57,0,0,"@ fedemadridista iker heroe en euro y mundial, y al q aplauden es al gusiluz y a iker casillas le tiran botellas # asco # vivasaniker",,@,# #,7.95779E+16,https://twitter.com/Angeluxsx/status/79577896930381824,,,,,
ka_carba,6/11/2011 11:48,0,0,RT @ AbrahamTalango: # Sabadazo. # asco de programa.,,@,# #,7.95758E+16,https://twitter.com/ka_carba/status/79575754509266944,,,,,
BioDueDiligence,6/11/2011 11:45,0,1,"$ SNTA notes from Jefferies webcast 6/9/11. Excitement, response, interest for ALK NSCLC after ganetespib # ASCO11 data http://stk.ly/jFI6Wm",,,#,7.95749E+16,https://twitter.com/BioDueDiligence/status/79574944211664897,,,,,
paujimenezR,6/11/2011 11:44,1,0,# asco,,,#,7.95748E+16,https://twitter.com/paujimenezR/status/79574769170784256,,,,,
Nikhilwagle,6/11/2011 11:44,0,0,ASCO President G. Sledge discussed the frontiers in oncology in Presidential Address at # ASCO11. Great recap in @ forbes http://blogs.forbes.com/matthewherper/2011/06/05/cancers-new-era-of-promise-and-chaos/ …,,@,#,7.95747E+16,https://twitter.com/Nikhilwagle/status/79574703999688704,,,,,
Gretcheel,6/11/2011 11:41,0,0,WAKALA mi primo se pasa pal' culo pej muy tiki # ASCO ;S,,,#,7.95739E+16,https://twitter.com/Gretcheel/status/79573900949848065,,,,,
AbrahamTalango,6/11/2011 11:39,0,0,# Sabadazo. # asco de programa.,,,# #,7.95735E+16,https://twitter.com/AbrahamTalango/status/79573485759901696,,,,,
Mymtrex,6/11/2011 11:38,0,0,"Estilo de vida sin llímites"". Me imagino a Thatcher viendo a Cameron en su casa"," pensando ""ese es mi pollo"" con cara de mamá feliz. # Asco.""",,,#,7.95733E+16,https://twitter.com/Mymtrex/status/79573301143412736,,,,
FatimArias,6/11/2011 11:37,0,0,quiero saber que iba a pasar si es que no podia tragar? Porque LO PEEOR DEL MUNDO es triturar la pastilla :S # ASCO,,,#,7.9573E+16,https://twitter.com/FatimArias/status/79572992891432960,,,,,
Nikhilwagle,6/11/2011 11:35,0,0,Nice piece on my # ASCO11 talk RT @ DailyNewsGW Researchrs Reprt Proof-of-Principle Findings on Sequencing-Based Profiling http://bit.ly/m7LXci,,@,#,7.95726E+16,https://twitter.com/Nikhilwagle/status/79572561293344769,,,,,
javishuri,6/11/2011 11:34,0,0,"Derecho petadisimo que no es normal,hace mas calor dentro que en la calle al sol y huele a humanidad... # asco",,,#,7.95723E+16,https://twitter.com/javishuri/status/79572306913001472,,,,,
Retiicente,6/11/2011 11:30,0,0,No fue buena idea cambiar de marca de café. # Asco,,,#,7.95711E+16,https://twitter.com/Retiicente/status/79571139336208385,,,,,
omargarrod,6/11/2011 11:29,0,0,“@Edu_sensual25: @ omargarrod ok amigo!! Las mejores vibras!!”//gracias y a tu que de sea leve tu sábado laboral! # asco jaja,,@Edu_sensual25 @,#,7.9571E+16,https://twitter.com/omargarrod/status/79571024223543296,,,,,
ConVivirLaSelva,6/11/2011 11:27,3,0,Realmente interesante cuando la gente del # CartelDeTwitter cuestionamos a un Politco piensa que es otro politco! Q # ASCO!,,,# #,7.95704E+16,https://twitter.com/ConVivirLaSelva/status/79570444105154560,,,,,
MarioVelazquezG,6/11/2011 11:23,0,0,Había que cagar sabadaso con lagrimita y costel # asco,,,#,7.95695E+16,https://twitter.com/MarioVelazquezG/status/79569539905503232,,,,,
Joselpz19,6/11/2011 11:22,0,0,@waygrz # asco yo t iba a decir q hiciéramos algo,,@waygrz,#,7.95693E+16,https://twitter.com/Joselpz19/status/79569315082420224,,,,,
SidneyEduardo91,6/11/2011 11:20,0,0,"@ Dominotrino uy muy duro!!!...pero si no se siente ni lastima, entons para que se hace... # asco",,@,#,7.95686E+16,https://twitter.com/SidneyEduardo91/status/79568645503725568,,,,,
Nuurss,6/11/2011 11:19,0,0,Sin calor q vamos en las aulas de la uni # asco # posamunron,,,# #,7.95684E+16,https://twitter.com/Nuurss/status/79568417300037632,,,,,
_el3upee_,6/11/2011 11:18,0,0,"Calor, mucha calorrrrrrrrrr. # asco",,,#,7.95683E+16,https://twitter.com/_el3upee_/status/79568270184808448,,,,,
ArztR,6/11/2011 11:17,0,0,RT @JackyFerm: @ ArztR jajajaja! Con tu saliva! Osea que querias estar con los dos! :D // ¡Matate! # asco :S,,@JackyFerm @,#,7.95679E+16,https://twitter.com/ArztR/status/79567896497487872,,,,,
GiselleRetana,6/11/2011 11:16,0,0,Pffta ponerte a escribir con esta cruda implica mucha valentía... # ASCO # ASCO # ASCO,,,# # #,7.95677E+16,https://twitter.com/GiselleRetana/status/79567683762401280,,,,,
Meryl4nd,6/11/2011 11:00,0,0,Mi habitación es un horno!! Como se nota que por las tardes le da el sol directamente! Qué calor que hace aquí! # findesemanadeestudio # asco,,,# #,7.95637E+16,https://twitter.com/Meryl4nd/status/79563692974415872,,,,,
gcubero,6/11/2011 11:00,0,0,"Esa es el alma que la tiene podrida.  @ PepetoLopez: Farruco tiene HALITOSIS. # Asco""""",,@,#,7.95636E+16,https://twitter.com/gcubero/status/79563606714363904,,,,,
_PicHy_,6/11/2011 10:52,0,0," @ Soquebron: Estoy como que pegajoso y es que anoche de la juma me la apuntè... # tengolasbolaspegás"" # Asco""",,@,# #,7.95618E+16,https://twitter.com/_PicHy_/status/79561769827303424,,,,,
Pau_Beak,6/11/2011 10:50,0,0,"@blackout_naha hasta madrugaste emito! Q bueno q ya bn emito! Yo me enferme # asco :(, pero hoy sera un bonito dia :)",,@blackout_naha,#,7.95612E+16,https://twitter.com/Pau_Beak/status/79561248055889920,,,,,
orianaovalles,6/11/2011 10:46,0,0,Jajajajajasjajajaja que risa eso RT @ PepetoLopez: Farruco tiene HALITOSIS. # Asco,,@,#,7.95601E+16,https://twitter.com/orianaovalles/status/79560085709402112,,,,,
SakieRamirez,6/11/2011 10:44,0,0,"Bueno, por algo dicen que las gochas saben su vaina. # asco",,,#,7.95596E+16,https://twitter.com/SakieRamirez/status/79559648042168320,,,,,
LalaaEuphoria,6/11/2011 10:39,0,0,Yo con náuseas & mi mamá quiere que baje a desayunar # Asco,,,#,7.95583E+16,https://twitter.com/LalaaEuphoria/status/79558337900986369,,,,,
Erikabenitezg,6/11/2011 10:30,0,0,Llendo al partido de mi hermano # ASCO,,,#,7.9556E+16,https://twitter.com/Erikabenitezg/status/79556010943066113,,,,,
